kind,task,machine_selectable,process_time
8,4,"(2, 1, 12, 14, 4, 7, 9)","(8, 12, 13, 2, 13, 17, 4)"
8,5,"(8, 14, 12, 6, 0, 13, 1, 5, 9)","(20, 19, 10, 20, 2, 20, 18, 13, 7)"
8,6,"(10, 1, 3, 4, 9, 8, 13, 14, 11, 6)","(8, 17, 8, 7, 13, 19, 8, 15, 3, 13)"
8,7,"(6, 10, 4, 8)","(1, 14, 2, 12)"
8,8,"(4, 6, 5)","(10, 9, 12)"
9,0,"(1, 4, 10, 7, 14, 6, 11, 13, 0, 8, 12, 9, 5, 3)","(1, 13, 5, 2, 19, 20, 2, 1, 15, 11, 4, 14, 13, 6)"
9,1,"(14, 1, 4, 8, 11, 6, 7, 0, 9)","(1, 6, 2, 15, 17, 1, 6, 3, 13)"
9,2,"(0, 7, 6, 14, 2, 1, 10, 9, 13)","(7, 19, 9, 2, 13, 13, 17, 19, 13)"
9,3,"(1, 7, 14, 8, 11, 2, 0, 10, 3, 12)","(18, 5, 16, 8, 18, 4, 14, 11, 4, 17)"
9,4,"(6, 8, 10, 13, 0, 2, 7, 14, 1, 9, 3)","(12, 14, 2, 13, 16, 17, 13, 9, 10, 16, 18)"
9,5,"(0, 12, 2, 3, 9, 5, 7, 13)","(7, 11, 5, 5, 6, 8, 10, 13)"
