kind,task,machine_selectable,process_time,power
2,7,"(4, 19, 11, 12, 9)","(17, 12, 4, 7, 16)","(10, 62, 58, 115, 175)"
2,8,"(4, 19, 1, 8, 9, 14, 13)","(13, 13, 11, 5, 16, 20, 7)","(81, 101, 121, 34, 19, 145, 26)"
2,9,"(15, 0, 19, 18, 16, 7, 11, 2, 8, 12, 14, 6, 9, 3, 5, 13, 1, 4, 17, 10)","(4, 7, 19, 10, 7, 12, 16, 6, 6, 6, 17, 12, 5, 9, 5, 11, 7, 20, 3, 7)","(115, 121, 49, 21, 13, 174, 123, 96, 68, 112, 42, 106, 101, 181, 23, 117, 118, 38, 190, 52)"
3,0,"(15, 9, 16, 0, 18, 3, 13, 17, 8, 2, 19, 10, 14, 11, 5, 1, 4, 6)","(15, 11, 1, 2, 19, 4, 5, 7, 8, 5, 14, 4, 17, 15, 1, 16, 15, 17)","(133, 91, 37, 33, 109, 170, 197, 89, 36, 163, 77, 64, 39, 160, 18, 121, 148, 117)"
3,1,"(16, 18, 8, 3, 2, 11, 15, 14, 9, 5, 13)","(17, 1, 8, 7, 9, 12, 15, 16, 7, 4, 20)","(143, 65, 68, 83, 183, 136, 33, 53, 154, 173, 162)"
3,2,"(11, 0, 4, 6, 16, 14, 15, 13, 1, 2, 9, 3)","(10, 15, 19, 10, 16, 16, 2, 18, 1, 19, 5, 20)","(188, 11, 19, 98, 71, 66, 176, 199, 195, 159, 133, 184)"
3,3,"(8, 7, 3, 9, 19, 13, 14, 1, 5, 0, 12, 2, 4, 16, 6, 11, 10, 17)","(6, 15, 2, 20, 12, 15, 9, 1, 6, 17, 3, 3, 20, 13, 11, 4, 9, 2)","(105, 109, 80, 124, 42, 159, 38, 120, 169, 24, 11, 82, 97, 113, 124, 182, 146, 115)"
3,4,"(11, 9)","(6, 14)","(192, 187)"
3,5,"(10, 0, 7, 17, 11)","(6, 16, 16, 3, 10)","(153, 135, 188, 44, 25)"
3,6,"(6, 5, 15, 14, 8, 17, 3, 13)","(20, 2, 4, 10, 10, 11, 5, 11)","(125, 19, 180, 200, 106, 43, 16, 15)"
3,7,"(6, 2, 8)","(6, 4, 11)","(126, 86, 135)"
3,8,"(4, 10, 8, 14, 17, 6, 15)","(11, 9, 15, 13, 19, 14, 17)","(108, 191, 63, 96, 32, 54, 35)"
4,0,"(6, 15, 17)","(9, 19, 20)","(58, 39, 28)"
4,1,"(10, 11, 3, 6, 4, 12, 15, 5, 19, 7, 2, 13, 18, 9)","(16, 17, 12, 12, 5, 7, 16, 5, 11, 17, 15, 8, 17, 15)","(16, 47, 193, 105, 35, 176, 188, 36, 118, 116, 138, 44, 115, 163)"
4,2,"(12, 11, 17, 1, 18)","(15, 5, 15, 18, 8)","(140, 143, 120, 20, 22)"
4,3,"(4, 2, 19, 16, 6, 5, 8, 9, 12, 7, 1, 18, 0, 14, 13, 11, 17, 3, 10, 15)","(13, 12, 10, 14, 13, 13, 18, 3, 1, 6, 13, 7, 18, 19, 12, 7, 8, 8, 14, 2)","(15, 186, 152, 116, 115, 64, 182, 77, 29, 196, 184, 107, 185, 16, 101, 83, 197, 157, 190, 49)"
4,4,"(1, 11, 15, 14, 19, 13, 8, 12, 0, 6, 9)","(17, 1, 17, 15, 8, 3, 8, 13, 6, 1, 7)","(32, 177, 26, 96, 190, 145, 167, 114, 53, 189, 103)"
4,5,"(2, 4, 17, 5, 7, 6, 19, 3, 18, 10, 1, 12, 0, 16, 8)","(7, 5, 2, 10, 20, 20, 13, 5, 12, 1, 2, 17, 19, 1, 12)","(41, 84, 34, 28, 43, 93, 40, 74, 101, 15, 156, 123, 143, 36, 28)"
5,0,"(19, 18, 2, 4, 16, 9, 0, 7, 10)","(8, 12, 11, 5, 17, 14, 19, 11, 16)","(16, 48, 176, 120, 41, 165, 78, 113, 57)"
5,1,"(17, 18, 15, 0, 9, 2, 14, 1, 11, 19, 10, 8, 4, 13, 12, 6, 16, 7, 5, 3)","(12, 19, 12, 8, 10, 17, 4, 9, 15, 12, 14, 18, 9, 20, 11, 16, 10, 11, 17, 14)","(156, 130, 154, 73, 85, 47, 92, 108, 178, 180, 124, 88, 143, 14, 92, 75, 173, 141, 116, 91)"
5,2,"(4, 0, 16, 17, 6, 1, 3, 12, 2, 8, 19, 9, 11, 15, 7, 18, 5, 14, 10, 13)","(8, 7, 6, 9, 13, 11, 12, 6, 17, 17, 7, 12, 16, 8, 8, 3, 9, 17, 18, 13)","(172, 136, 167, 178, 102, 136, 128, 194, 190, 161, 159, 63, 37, 156, 13, 147, 186, 76, 42, 148)"
5,3,"(18, 9, 14, 11, 8)","(1, 10, 13, 15, 9)","(25, 136, 11, 144, 83)"
5,4,"(13, 4, 17)","(1, 12, 5)","(126, 11, 169)"
5,5,"(7,)","(7,)","(19,)"
5,6,"(3, 5, 2, 7, 8, 12, 19)","(1, 6, 11, 16, 9, 4, 16)","(12, 123, 192, 194, 171, 92, 55)"
5,7,"(2, 11, 10)","(16, 7, 18)","(101, 36, 25)"
6,0,"(12, 0, 18, 10, 11, 4, 13)","(10, 5, 3, 19, 8, 15, 20)","(162, 60, 164, 139, 63, 158, 129)"
6,1,"(10, 12, 8, 17, 2, 9, 5, 16, 1, 7, 19, 15)","(12, 18, 4, 6, 16, 4, 11, 7, 18, 7, 16, 1)","(14, 194, 157, 30, 169, 25, 143, 83, 199, 47, 136, 151)"
6,2,"(12, 7, 14, 1, 8, 10, 4, 6, 9, 15, 18, 2, 0, 5, 11, 17, 3, 19, 13)","(11, 18, 13, 13, 13, 14, 20, 5, 12, 9, 19, 1, 17, 17, 5, 7, 2, 11, 12)","(58, 169, 177, 193, 70, 19, 164, 120, 75, 37, 196, 101, 156, 109, 199, 99, 90, 41, 25)"
6,3,"(2, 11, 12, 13, 7, 17, 3)","(13, 19, 6, 16, 4, 11, 7)","(90, 66, 98, 87, 177, 62, 18)"
6,4,"(9, 11, 10, 18, 7, 3, 5, 0, 14, 13)","(17, 7, 5, 18, 6, 3, 12, 3, 2, 12)","(151, 70, 161, 11, 193, 174, 140, 113, 31, 139)"
7,0,"(7, 18, 15, 0, 9, 14, 16, 4, 2, 13, 3, 5, 1, 17)","(7, 2, 20, 8, 6, 7, 14, 12, 7, 18, 16, 17, 11, 17)","(157, 111, 179, 196, 15, 16, 169, 147, 194, 10, 122, 174, 121, 160)"
7,1,"(4, 14, 6)","(20, 10, 8)","(105, 129, 179)"
7,2,"(1, 14, 2, 19, 17, 16, 15, 8, 0)","(15, 20, 14, 7, 16, 3, 5, 3, 3)","(94, 30, 114, 32, 89, 156, 138, 25, 122)"
7,3,"(12, 10, 7, 19, 17, 9, 15, 13, 14, 0, 16, 3, 18, 5)","(6, 11, 16, 3, 14, 8, 17, 5, 19, 20, 18, 1, 19, 19)","(10, 184, 143, 171, 51, 155, 112, 118, 192, 129, 11, 65, 17, 146)"
7,4,"(12, 7, 11, 17, 14, 13)","(3, 2, 10, 17, 2, 18)","(53, 39, 88, 55, 99, 124)"
7,5,"(0, 3, 14, 16, 13, 12, 2, 6, 18, 10, 4, 1, 9, 19)","(17, 7, 14, 18, 13, 11, 13, 7, 17, 19, 13, 5, 5, 13)","(47, 126, 189, 98, 45, 142, 53, 105, 162, 160, 196, 53, 80, 103)"
7,6,"(1, 13, 14, 11, 10, 6, 17, 15, 16, 2, 5)","(15, 12, 14, 6, 7, 13, 8, 5, 10, 4, 20)","(107, 123, 164, 159, 123, 166, 87, 130, 33, 185, 156)"
7,7,"(13, 17, 8, 1, 2, 10, 12, 5, 6)","(3, 8, 8, 2, 5, 7, 11, 1, 15)","(40, 47, 32, 129, 88, 177, 49, 88, 49)"
7,8,"(15, 12)","(12, 16)","(177, 160)"
7,9,"(19, 12, 16, 13, 10, 6, 2, 5)","(6, 4, 9, 11, 19, 19, 2, 15)","(78, 134, 88, 149, 75, 94, 183, 73)"
8,0,"(11, 8, 10, 9, 15, 0)","(6, 9, 18, 9, 18, 5)","(15, 64, 68, 112, 73, 70)"
8,1,"(8, 15, 13, 16, 4, 10)","(15, 13, 19, 14, 19, 10)","(180, 36, 54, 91, 129, 108)"
8,2,"(11, 14, 16)","(4, 3, 16)","(31, 192, 85)"
8,3,"(9, 16, 1, 13, 2, 8, 12, 19, 3, 15, 0, 5, 7, 4, 17)","(5, 8, 13, 3, 20, 16, 2, 10, 10, 6, 6, 10, 9, 14, 1)","(173, 95, 62, 145, 114, 129, 115, 196, 90, 199, 33, 74, 21, 126, 67)"
8,4,"(10, 17)","(20, 8)","(163, 86)"
8,5,"(19, 5, 7, 0, 1, 17, 4, 12, 9, 3, 2, 6)","(3, 20, 2, 5, 9, 11, 1, 5, 7, 10, 10, 3)","(135, 44, 139, 19, 166, 137, 138, 127, 78, 22, 18, 42)"
8,6,"(1, 6, 18, 4, 12, 2, 8)","(19, 19, 19, 13, 8, 17, 10)","(23, 32, 188, 173, 10, 198, 68)"
8,7,"(1, 14, 12, 18, 4)","(7, 5, 13, 6, 12)","(70, 127, 175, 90, 20)"
8,8,"(15, 4, 12, 13, 6, 7, 5, 2, 16, 9, 0, 14, 1, 19, 8, 10, 17, 3)","(7, 15, 7, 16, 20, 7, 19, 8, 12, 2, 5, 10, 10, 8, 2, 19, 8, 5)","(155, 147, 45, 54, 120, 198, 133, 109, 48, 33, 156, 104, 39, 50, 65, 57, 165, 119)"
9,0,"(17, 11, 19, 12, 1, 9, 3, 16, 6, 15, 0, 14, 4, 10)","(1, 3, 16, 9, 7, 5, 16, 1, 10, 7, 11, 14, 15, 15)","(53, 197, 125, 39, 139, 125, 58, 119, 186, 51, 30, 21, 29, 71)"
9,1,"(14,)","(14,)","(26,)"
9,2,"(9, 1, 17, 16, 14, 11, 12, 5, 3)","(15, 6, 13, 5, 2, 12, 1, 10, 11)","(69, 105, 77, 159, 27, 111, 185, 28, 110)"
9,3,"(9, 17, 8)","(14, 19, 9)","(18, 41, 54)"
9,4,"(3, 19, 14)","(17, 16, 12)","(57, 114, 188)"
9,5,"(19, 3, 18, 4, 7, 11, 2, 15, 12, 8, 16, 5, 6, 13, 14, 10, 0)","(2, 11, 13, 12, 12, 18, 6, 7, 17, 11, 17, 19, 16, 11, 1, 17, 2)","(120, 77, 152, 113, 138, 45, 181, 49, 200, 188, 120, 155, 129, 108, 37, 58, 194)"
9,6,"(2, 8, 7, 12, 3, 4, 6, 16)","(3, 6, 15, 4, 5, 11, 12, 19)","(157, 71, 120, 127, 188, 29, 137, 15)"
9,7,"(12, 0, 15, 1, 4, 8, 13, 11, 3)","(18, 4, 11, 14, 3, 17, 1, 1, 16)","(59, 71, 23, 129, 193, 17, 76, 18, 139)"
