kind,task,machine_selectable,process_time,power
5,5,"(12, 6, 4, 7, 10, 1, 8, 3, 0, 9, 5, 14, 13, 2)","(7, 14, 9, 7, 13, 20, 17, 7, 20, 14, 2, 15, 17, 9)","(81, 98, 30, 56, 89, 34, 130, 31, 149, 117, 183, 100, 98, 188)"
5,6,"(14,)","(20,)","(118,)"
6,0,"(14, 5, 9, 2, 11, 12, 0, 7, 10, 6, 13, 1, 8, 3)","(5, 12, 8, 15, 1, 11, 14, 5, 18, 4, 20, 4, 7, 13)","(61, 158, 66, 78, 152, 184, 30, 13, 174, 123, 150, 171, 75, 149)"
6,1,"(14, 10, 4, 13, 6, 0, 12, 5)","(19, 11, 9, 3, 13, 14, 11, 15)","(14, 46, 17, 152, 104, 85, 161, 128)"
6,2,"(13, 11, 9, 5, 6, 7, 4, 3, 10, 0, 8, 12, 1, 14, 2)","(16, 4, 9, 20, 2, 15, 1, 12, 3, 16, 6, 1, 3, 9, 20)","(59, 124, 100, 70, 63, 189, 140, 87, 175, 99, 173, 117, 71, 106, 103)"
6,3,"(7, 3, 10, 14, 9, 8, 5, 4, 1, 13, 0, 11)","(16, 1, 16, 8, 1, 11, 16, 12, 13, 10, 4, 13)","(103, 106, 108, 67, 78, 110, 134, 152, 33, 169, 200, 166)"
6,4,"(10, 3, 2, 1, 13, 12, 0, 4, 6, 5)","(5, 9, 1, 16, 5, 3, 6, 16, 3, 13)","(61, 102, 136, 116, 176, 69, 146, 182, 25, 52)"
6,5,"(12, 6, 1, 0, 8, 9, 3, 7)","(14, 17, 6, 8, 19, 6, 13, 20)","(132, 92, 188, 71, 13, 46, 156, 178)"
6,6,"(0, 6)","(12, 17)","(48, 177)"
6,7,"(4, 13, 0, 7, 6, 8, 9, 11)","(1, 5, 17, 9, 15, 7, 11, 5)","(144, 150, 155, 44, 24, 184, 181, 99)"
7,0,"(11,)","(8,)","(150,)"
7,1,"(3, 4, 10, 5, 9, 11, 8, 14, 13, 12, 2, 6, 7)","(1, 6, 18, 13, 14, 9, 15, 5, 4, 14, 13, 19, 14)","(173, 145, 76, 98, 33, 15, 112, 199, 80, 58, 119, 198, 107)"
7,2,"(3, 14, 1, 2, 7, 0, 10, 6, 9, 12, 5, 8, 11, 4)","(8, 1, 11, 12, 8, 18, 18, 8, 2, 11, 15, 16, 5, 2)","(101, 53, 195, 159, 158, 125, 70, 62, 37, 104, 73, 91, 46, 72)"
7,3,"(1, 2, 6)","(3, 20, 3)","(133, 64, 163)"
7,4,"(12, 5, 4, 2, 10, 0, 8, 1, 11, 13, 3, 6, 9, 7)","(2, 6, 18, 6, 3, 15, 18, 14, 5, 11, 6, 2, 4, 17)","(193, 191, 12, 99, 139, 190, 102, 68, 114, 146, 153, 34, 18, 11)"
7,5,"(10, 8, 1, 11, 5, 2)","(16, 1, 4, 18, 8, 10)","(41, 18, 115, 184, 75, 104)"
7,6,"(11, 3, 7, 8, 6, 1, 9)","(3, 14, 11, 20, 1, 16, 4)","(85, 178, 149, 18, 151, 72, 44)"
8,0,"(13, 3, 9, 7)","(9, 1, 6, 19)","(126, 60, 42, 93)"
8,1,"(6, 13, 5, 8, 4, 9)","(2, 15, 6, 2, 19, 12)","(47, 183, 125, 156, 53, 80)"
8,2,"(12, 9, 8, 14, 7)","(5, 6, 1, 19, 11)","(30, 80, 41, 106, 25)"
8,3,"(12, 3, 14, 7, 5, 8, 9, 0, 11, 1)","(12, 17, 3, 19, 20, 13, 7, 10, 5, 19)","(193, 182, 31, 177, 176, 196, 55, 99, 103, 20)"
8,4,"(10, 6, 11, 2, 9, 5, 3, 12, 7, 0)","(15, 20, 12, 20, 15, 6, 1, 7, 1, 13)","(31, 168, 13, 64, 12, 177, 129, 164, 168, 93)"
8,5,"(10, 13, 11, 7, 12, 8, 3, 14, 1, 0, 2)","(15, 13, 2, 3, 19, 9, 9, 8, 1, 9, 14)","(190, 95, 83, 170, 100, 85, 98, 71, 106, 106, 78)"
8,6,"(2, 4, 3, 5, 14, 7, 8)","(18, 5, 5, 2, 20, 16, 4)","(139, 38, 86, 185, 69, 55, 59)"
8,7,"(5, 10)","(15, 7)","(121, 109)"
8,8,"(4, 10, 2, 7, 11, 14, 13, 1, 8, 3)","(6, 20, 9, 6, 8, 5, 10, 15, 15, 17)","(125, 33, 147, 165, 46, 89, 102, 94, 56, 69)"
9,0,"(5, 13, 11, 1, 12, 10, 6, 7, 2, 9)","(20, 3, 15, 2, 11, 19, 20, 13, 15, 8)","(172, 200, 175, 71, 52, 165, 183, 104, 27, 34)"
9,1,"(6, 9, 8, 12, 13, 0, 5, 10, 1, 3, 2, 7, 11, 4)","(3, 13, 15, 5, 10, 17, 8, 7, 4, 14, 16, 18, 17, 7)","(128, 151, 147, 39, 97, 163, 103, 18, 141, 137, 55, 27, 119, 149)"
9,2,"(13, 5, 0, 10, 11, 7, 3, 6, 4, 2)","(4, 9, 20, 12, 8, 19, 18, 17, 2, 18)","(71, 137, 95, 142, 28, 167, 30, 194, 103, 59)"
9,3,"(6, 12, 5, 8, 4, 1, 10, 7, 0, 3, 14, 13, 11, 9)","(19, 18, 9, 5, 1, 1, 8, 14, 9, 6, 14, 19, 1, 16)","(73, 195, 41, 37, 51, 193, 75, 185, 195, 129, 181, 187, 165, 200)"
9,4,"(11, 6, 14, 7, 13, 2, 0, 9, 12, 4, 1)","(20, 8, 8, 15, 17, 8, 17, 19, 9, 17, 9)","(18, 94, 145, 122, 49, 33, 123, 40, 87, 81, 146)"
9,5,"(10, 11, 0, 8, 7, 14, 6, 12, 13, 9, 3, 5)","(11, 20, 14, 4, 9, 7, 1, 12, 19, 17, 4, 7)","(113, 129, 51, 11, 145, 148, 194, 105, 181, 82, 59, 163)"
9,6,"(5, 13, 4, 14, 8, 12, 11, 10, 6, 0, 1, 2, 3, 9)","(11, 18, 15, 15, 19, 3, 4, 12, 12, 18, 19, 14, 2, 12)","(180, 137, 115, 75, 148, 12, 41, 193, 199, 140, 139, 35, 15, 143)"
10,0,"(7, 10, 1, 11, 2, 8, 4, 14, 12, 9, 0)","(12, 16, 15, 10, 18, 7, 16, 16, 10, 11, 9)","(130, 57, 18, 167, 140, 87, 168, 69, 32, 108, 195)"
10,1,"(8, 13, 4, 5, 11, 6, 9, 7, 3, 10, 2, 14)","(20, 8, 4, 2, 7, 9, 13, 11, 19, 3, 9, 10)","(154, 15, 27, 31, 81, 161, 140, 14, 47, 108, 83, 12)"
10,2,"(9, 1, 14, 11, 2, 3, 0, 8, 13, 4)","(10, 11, 12, 11, 10, 18, 4, 19, 14, 4)","(44, 57, 146, 60, 28, 45, 79, 103, 133, 113)"
10,3,"(4, 13, 11, 0, 8, 9)","(2, 6, 10, 5, 20, 14)","(109, 165, 27, 180, 186, 83)"
10,4,"(1, 4, 5, 6, 0, 8, 13, 2, 9, 11, 12, 3)","(1, 6, 2, 19, 4, 17, 9, 12, 8, 8, 12, 2)","(81, 144, 177, 167, 99, 80, 156, 174, 168, 166, 134, 30)"
10,5,"(4, 6, 14, 7, 12, 0, 9, 10, 3, 5)","(20, 8, 18, 17, 12, 2, 9, 20, 3, 13)","(185, 187, 29, 60, 184, 25, 168, 103, 15, 92)"
10,6,"(2, 10, 1, 4, 5, 13, 12, 8, 14)","(1, 12, 14, 10, 5, 9, 14, 15, 3)","(79, 178, 88, 32, 138, 40, 68, 187, 81)"
10,7,"(11, 12, 2, 3, 9, 10, 8, 6, 5, 0, 7, 4, 1)","(2, 16, 2, 14, 7, 13, 3, 5, 7, 10, 20, 5, 16)","(173, 200, 60, 50, 120, 64, 197, 102, 30, 60, 176, 165, 121)"
10,8,"(1, 11)","(15, 13)","(107, 14)"
10,9,"(5, 14, 8, 4, 7, 11, 2, 6, 0, 13, 1, 12, 9, 3)","(1, 20, 12, 10, 9, 4, 7, 15, 9, 11, 12, 9, 10, 14)","(91, 127, 175, 24, 109, 30, 148, 45, 64, 108, 115, 170, 75, 115)"
11,0,"(12, 7, 9, 6, 13, 14, 5)","(8, 13, 14, 17, 13, 10, 10)","(21, 16, 30, 191, 90, 57, 120)"
11,1,"(7, 2, 0, 11, 6, 9, 13, 5, 3, 1)","(7, 9, 20, 2, 2, 12, 20, 13, 7, 12)","(90, 37, 39, 132, 48, 32, 164, 106, 11, 134)"
11,2,"(6, 5, 7, 11, 13, 4, 1, 14, 2)","(19, 4, 3, 10, 5, 10, 15, 15, 2)","(193, 168, 147, 52, 151, 51, 99, 70, 191)"
11,3,"(10, 0, 12, 2, 13, 8)","(9, 17, 13, 15, 12, 3)","(33, 74, 75, 117, 181, 187)"
11,4,"(5, 7, 14, 4, 0, 9, 13, 1, 11, 3, 12, 2, 8, 6)","(5, 9, 6, 19, 11, 10, 8, 4, 5, 11, 15, 7, 4, 10)","(16, 180, 170, 156, 95, 168, 150, 142, 169, 153, 189, 30, 175, 75)"
11,5,"(10, 6, 11, 2, 5, 14)","(15, 17, 16, 9, 19, 13)","(79, 159, 96, 121, 35, 181)"
11,6,"(0, 4, 2, 6, 5, 8)","(10, 4, 18, 7, 7, 5)","(109, 22, 122, 151, 193, 63)"
11,7,"(2, 3, 5, 10, 0, 12, 9, 8, 11, 13, 7, 4)","(11, 6, 13, 1, 19, 3, 13, 15, 17, 12, 20, 1)","(53, 124, 87, 126, 41, 75, 71, 140, 74, 86, 63, 50)"
12,0,"(4, 12, 6, 2, 1, 5, 0, 14, 9, 3, 13, 7, 10)","(7, 6, 15, 5, 2, 1, 14, 15, 7, 6, 7, 13, 20)","(151, 166, 168, 178, 168, 47, 151, 96, 85, 92, 119, 187, 87)"
12,1,"(7, 8, 2, 6, 5, 4, 11)","(1, 10, 3, 18, 17, 8, 4)","(28, 115, 190, 55, 12, 109, 157)"
12,2,"(0, 7)","(8, 10)","(42, 189)"
12,3,"(2, 10, 7, 0, 3, 9, 4, 12, 1)","(18, 18, 1, 7, 4, 4, 7, 16, 8)","(194, 93, 73, 13, 182, 47, 11, 187, 117)"
12,4,"(12, 7, 6, 1, 9, 14, 13, 4, 2, 8, 3, 11, 5)","(7, 3, 12, 14, 15, 17, 6, 5, 17, 11, 11, 13, 19)","(147, 56, 98, 21, 74, 70, 152, 124, 31, 186, 142, 35, 167)"
