kind,task,machine_selectable,process_time
4,1,"(6, 11, 12, 15, 13, 5, 14, 2, 10, 0, 17, 4, 18, 7, 8, 19, 3, 1, 16, 9)","(4, 17, 3, 17, 12, 6, 18, 18, 14, 14, 17, 16, 14, 19, 13, 4, 19, 8, 7, 3)"
4,2,"(12, 4, 17, 16, 9, 15, 7, 0, 2, 10, 3, 13, 14, 1, 18)","(15, 13, 15, 17, 3, 7, 4, 10, 6, 20, 11, 2, 7, 1, 1)"
4,3,"(5, 7, 4, 2, 12, 3, 14, 9, 0, 18, 19)","(13, 7, 19, 4, 3, 15, 11, 14, 11, 5, 6)"
4,4,"(19, 3, 1, 6, 2, 8, 17, 0, 12, 16, 4, 11, 7, 13)","(17, 3, 11, 16, 1, 16, 18, 10, 3, 18, 13, 1, 8, 16)"
4,5,"(1, 4, 7, 15, 12, 11, 19, 6, 8, 2)","(4, 2, 2, 5, 17, 15, 17, 15, 4, 1)"
5,0,"(4, 3, 7, 13, 14, 12, 9, 19, 17, 6, 18, 8)","(15, 3, 2, 11, 13, 7, 9, 10, 7, 12, 15, 11)"
5,1,"(5, 11)","(2, 13)"
5,2,"(14, 9, 11, 6, 1, 17, 4, 18, 3, 10, 5, 15, 16, 7, 8, 2, 13)","(7, 12, 20, 8, 3, 18, 4, 17, 18, 12, 2, 3, 6, 10, 3, 4, 17)"
5,3,"(1, 5, 16, 8, 17, 4, 13)","(8, 4, 2, 2, 2, 15, 3)"
5,4,"(1, 14, 0)","(9, 16, 6)"
5,5,"(6, 2, 8, 17, 13, 12, 11, 9, 10, 15, 0, 5, 4, 14, 18)","(19, 4, 4, 19, 14, 16, 10, 14, 20, 14, 5, 13, 18, 17, 20)"
5,6,"(18, 14, 19, 5, 11, 9, 1, 0, 17, 12, 7, 16, 2, 6, 8, 4)","(3, 3, 17, 19, 15, 1, 19, 4, 17, 7, 14, 5, 2, 15, 18, 14)"
5,7,"(4, 15, 5, 17, 0, 14, 2, 1, 16)","(5, 9, 11, 11, 8, 17, 6, 12, 10)"
6,0,"(5, 0, 18, 13, 8, 14, 12, 17)","(8, 14, 18, 14, 1, 12, 5, 18)"
6,1,"(7, 11, 12, 1, 5, 8, 19, 16, 15, 9, 3, 17, 0, 2, 13, 18, 6)","(4, 17, 4, 1, 10, 16, 9, 20, 7, 13, 5, 1, 1, 16, 20, 14, 14)"
6,2,"(7, 6, 19, 18, 9, 16, 13, 11, 17, 12, 4, 8, 14, 10, 5, 15, 3, 1, 2)","(3, 17, 18, 1, 1, 16, 7, 10, 16, 6, 14, 20, 13, 11, 20, 16, 12, 12, 19)"
6,3,"(17, 14, 0, 7, 4)","(7, 4, 15, 7, 20)"
6,4,"(13, 12, 8, 18, 9)","(3, 9, 1, 9, 20)"
6,5,"(10, 2, 12, 4, 13, 3, 7, 11, 6, 1, 9, 5, 0, 17, 14, 19, 15, 8, 16, 18)","(18, 2, 11, 12, 14, 20, 11, 4, 5, 9, 2, 6, 19, 4, 10, 1, 12, 14, 5, 15)"
6,6,"(10, 7, 17, 11)","(9, 5, 9, 6)"
7,0,"(6, 4, 1, 0, 18, 19, 10, 8, 7, 3, 2, 13, 5, 15, 16, 12)","(2, 3, 5, 9, 10, 6, 6, 14, 18, 5, 11, 19, 4, 2, 8, 18)"
7,1,"(9, 19, 17, 4, 13, 1)","(19, 17, 1, 6, 4, 3)"
7,2,"(5, 2, 8)","(17, 11, 2)"
7,3,"(7, 9, 19, 8)","(12, 4, 11, 5)"
7,4,"(4, 6, 16, 3, 5, 1, 7, 8, 13, 12, 19, 11, 14, 10)","(9, 9, 20, 17, 19, 11, 13, 6, 13, 12, 15, 1, 13, 18)"
7,5,"(11, 5, 18, 4, 14, 17)","(20, 8, 4, 12, 20, 16)"
7,6,"(19, 2)","(7, 15)"
7,7,"(11, 13, 8, 16, 3, 10, 19)","(19, 4, 1, 5, 15, 14, 7)"
7,8,"(14, 13, 5, 11, 15, 9, 16, 17, 10, 18, 7, 8, 2, 6)","(20, 16, 20, 15, 7, 4, 19, 3, 20, 10, 2, 1, 4, 20)"
7,9,"(5, 2, 4, 0, 3, 19, 1, 14, 11)","(16, 15, 15, 20, 11, 14, 8, 12, 5)"
8,0,"(16, 3, 1, 5, 6, 13, 8, 10, 12, 18, 19, 7, 17, 9, 2, 4, 15, 14, 0)","(13, 1, 5, 18, 12, 14, 3, 3, 7, 20, 9, 5, 6, 4, 3, 7, 5, 14, 16)"
8,1,"(1, 12, 13, 2, 6, 7, 0, 4, 5, 9, 18, 16, 17, 10, 8, 19, 11, 3)","(8, 4, 13, 5, 6, 11, 5, 2, 12, 12, 7, 1, 17, 8, 19, 13, 1, 11)"
8,2,"(4, 14, 9, 13, 2, 1, 10, 19, 18, 8, 5, 12, 7, 3, 11, 0, 17, 15)","(7, 5, 14, 18, 16, 15, 9, 16, 2, 1, 6, 10, 1, 5, 1, 5, 17, 2)"
8,3,"(8, 18, 10, 15, 0, 17)","(19, 1, 10, 3, 17, 19)"
8,4,"(3, 19, 9, 17, 5, 16, 12, 4, 0, 18, 10, 11, 13, 1, 7, 2, 14, 8, 15, 6)","(9, 11, 10, 14, 8, 10, 20, 4, 1, 12, 13, 4, 13, 18, 9, 2, 5, 20, 13, 2)"
8,5,"(4, 19, 11, 3, 13, 14, 18, 9, 17, 6, 1, 12, 8, 7)","(19, 16, 13, 12, 19, 7, 15, 15, 17, 4, 2, 6, 16, 13)"
8,6,"(11, 16, 2, 8, 17, 18, 3, 14, 19, 12, 10, 15, 13, 7)","(10, 19, 17, 11, 5, 4, 11, 20, 3, 2, 4, 12, 15, 3)"
8,7,"(10, 11, 17, 15, 12, 18, 16, 0, 5, 19, 6, 2, 8)","(19, 16, 8, 17, 20, 20, 7, 6, 13, 7, 15, 3, 4)"
8,8,"(3, 18, 17, 12, 7, 11, 15, 2, 10, 6, 13)","(16, 9, 20, 9, 13, 15, 2, 9, 12, 17, 15)"
9,0,"(14, 13, 8, 7, 2, 17, 11, 10, 5, 16, 12, 0, 19, 18, 4, 1, 15, 3, 9, 6)","(4, 8, 15, 15, 5, 7, 18, 15, 3, 9, 11, 15, 4, 2, 5, 14, 5, 17, 3, 15)"
9,1,"(19, 9, 16, 5, 0, 10, 1, 7, 6, 18, 12, 2, 4, 14, 17, 11)","(9, 8, 17, 1, 18, 11, 16, 4, 18, 4, 16, 14, 20, 18, 11, 1)"
9,2,"(7, 15, 4, 8, 1, 13, 3, 17, 2, 14, 10, 6, 19, 0, 9, 5, 18, 11, 12, 16)","(16, 17, 17, 17, 2, 20, 9, 11, 18, 10, 20, 15, 18, 6, 13, 6, 3, 5, 18, 1)"
9,3,"(18, 9, 19, 17, 15, 14, 7, 8, 12, 4, 11, 3, 6, 5, 13)","(11, 19, 20, 5, 6, 4, 9, 16, 13, 7, 3, 4, 11, 12, 4)"
9,4,"(8, 18, 2, 19, 10, 17, 0, 1, 13, 4, 14, 11, 7, 12, 6, 3)","(2, 9, 11, 11, 11, 15, 5, 14, 16, 9, 19, 17, 12, 14, 10, 13)"
10,0,"(15, 4, 13, 10, 16, 19, 14, 12, 8, 5, 2, 9, 0)","(10, 8, 6, 11, 7, 11, 12, 14, 3, 15, 15, 2, 6)"
10,1,"(10, 12, 2)","(4, 17, 8)"
10,2,"(8, 17, 16, 10, 2, 9, 0, 6, 7, 11, 5, 1, 4, 3, 13, 18, 15, 14, 19, 12)","(8, 14, 19, 4, 2, 8, 15, 12, 9, 3, 20, 11, 15, 9, 10, 20, 7, 14, 15, 2)"
10,3,"(3, 5, 17, 0, 19, 10, 11, 15, 1, 7, 9, 18, 6, 4, 14, 2, 16, 8)","(4, 17, 12, 8, 17, 13, 6, 10, 20, 4, 6, 7, 6, 19, 9, 3, 19, 13)"
10,4,"(18, 15, 16, 8, 14, 19, 0, 4, 1, 17, 13, 2)","(13, 17, 13, 19, 18, 11, 13, 17, 13, 10, 15, 5)"
10,5,"(6, 17, 16, 2, 3, 15, 4, 18, 0, 13, 1, 10, 9, 14, 5, 12, 7, 11, 8, 19)","(20, 18, 16, 6, 11, 10, 18, 17, 12, 5, 2, 10, 15, 11, 19, 9, 10, 13, 13, 11)"
10,6,"(2, 0, 9, 7, 10, 17, 14, 1, 15, 11, 16, 18, 19, 5, 13, 3)","(6, 1, 16, 15, 2, 8, 14, 14, 4, 6, 3, 18, 14, 6, 8, 15)"
11,0,"(7, 11, 17, 10, 1)","(5, 14, 2, 15, 11)"
11,1,"(5, 3, 11, 9, 6, 17, 13, 19, 1, 8, 2, 16, 7, 15, 18)","(6, 18, 20, 5, 14, 7, 7, 7, 13, 10, 6, 6, 13, 14, 5)"
11,2,"(19, 0, 17, 7, 1, 14, 8, 11, 18, 15, 6, 4, 5, 9)","(11, 5, 2, 6, 1, 10, 17, 10, 17, 18, 13, 13, 10, 19)"
11,3,"(14, 15, 5, 4, 8, 7, 13, 16, 2, 6, 18, 10)","(16, 17, 16, 11, 9, 4, 13, 8, 11, 5, 13, 4)"
11,4,"(4, 1, 9, 12)","(14, 1, 11, 18)"
11,5,"(8, 14, 11, 19, 18, 10, 12)","(4, 15, 2, 17, 5, 14, 19)"
11,6,"(1, 10, 11, 5, 7, 13, 0, 8, 4, 16, 3, 17, 18, 12, 6, 19, 15, 2, 9)","(11, 20, 2, 9, 16, 10, 16, 15, 16, 4, 7, 4, 12, 19, 16, 4, 9, 16, 12)"
12,0,"(11, 1)","(18, 11)"
12,1,"(4, 6, 3, 10, 18, 2, 19, 1, 0, 17, 15, 9, 5)","(5, 7, 10, 14, 18, 8, 5, 15, 19, 1, 3, 4, 16)"
12,2,"(6, 9, 4, 0, 17, 16, 8, 2, 7, 11, 10)","(18, 7, 3, 16, 3, 6, 14, 3, 15, 4, 9)"
12,3,"(8, 2, 1, 17, 3)","(8, 20, 2, 15, 13)"
12,4,"(9, 7, 17, 12, 6, 18, 3, 14, 13, 4, 8, 2, 5, 10, 1)","(2, 12, 12, 4, 17, 1, 5, 6, 7, 12, 14, 1, 5, 2, 7)"
12,5,"(7, 6, 11, 12, 3, 9, 8)","(6, 12, 1, 15, 12, 5, 1)"
12,6,"(13, 12, 19, 3, 6, 1, 5, 17, 4, 8, 0, 11, 7, 16, 10, 18, 14)","(8, 18, 3, 8, 8, 4, 17, 3, 13, 10, 16, 11, 18, 15, 2, 14, 20)"
12,7,"(13, 4, 10, 7, 12, 16, 8, 15, 9, 11, 2, 5, 18, 14, 17)","(11, 12, 5, 14, 2, 17, 4, 15, 9, 15, 1, 20, 10, 1, 14)"
12,8,"(10, 0, 1, 3, 16)","(15, 20, 2, 19, 4)"
