kind,task,machine_selectable,process_time,power
3,2,"(5, 14, 4, 7, 10, 8, 2, 6, 13, 11, 3, 9, 1, 0)","(10, 2, 5, 2, 7, 6, 12, 7, 11, 2, 16, 17, 6, 12)","(47, 182, 103, 107, 66, 109, 135, 181, 165, 98, 91, 27, 165, 122)"
3,3,"(0, 11, 7, 4, 9, 6, 8, 14, 5, 10)","(9, 8, 3, 13, 20, 15, 5, 15, 4, 11)","(178, 29, 158, 25, 160, 42, 88, 71, 64, 194)"
3,4,"(3, 10, 6, 5, 0, 9, 11, 2, 4, 7)","(7, 19, 10, 2, 2, 1, 2, 1, 18, 18)","(11, 129, 169, 128, 81, 128, 157, 111, 117, 80)"
3,5,"(12, 1, 0, 14, 5, 2, 6, 4, 7, 10, 9)","(5, 5, 14, 7, 1, 19, 9, 6, 12, 6, 13)","(53, 22, 114, 43, 177, 73, 127, 53, 180, 40, 67)"
3,6,"(11, 3, 6, 2)","(10, 13, 1, 11)","(27, 122, 93, 61)"
3,7,"(6, 9)","(11, 17)","(30, 22)"
4,0,"(7,)","(14,)","(41,)"
4,1,"(2, 7, 14)","(18, 16, 6)","(190, 160, 170)"
4,2,"(12, 4, 1, 2, 14, 11, 10, 6, 7, 0, 5, 8, 9)","(19, 8, 15, 20, 18, 5, 12, 11, 13, 11, 1, 6, 5)","(54, 156, 85, 187, 130, 129, 115, 170, 94, 129, 36, 173, 34)"
4,3,"(5, 7, 3, 12, 0)","(1, 5, 10, 7, 17)","(110, 76, 139, 63, 75)"
4,4,"(8, 14, 10, 3, 0, 7, 13, 4, 12, 2, 5, 11, 6, 1)","(16, 13, 18, 12, 5, 5, 18, 3, 7, 20, 18, 13, 6, 15)","(191, 141, 184, 137, 54, 16, 146, 62, 163, 129, 144, 127, 181, 32)"
4,5,"(1, 5, 6, 9, 10, 3, 0, 13)","(17, 19, 19, 14, 7, 20, 15, 12)","(145, 131, 127, 52, 102, 148, 32, 192)"
4,6,"(5, 12, 11, 14, 1)","(14, 20, 9, 4, 16)","(67, 34, 52, 74, 189)"
4,7,"(12, 8, 4, 1)","(10, 2, 4, 5)","(88, 111, 65, 135)"
4,8,"(2, 8, 14, 0, 10, 12, 3)","(2, 4, 19, 3, 10, 16, 5)","(52, 160, 62, 184, 126, 180, 149)"
5,0,"(13, 8, 0)","(15, 7, 10)","(68, 182, 198)"
5,1,"(2, 14, 3, 13, 5, 4, 1, 6, 7)","(17, 18, 11, 15, 10, 8, 7, 20, 19)","(199, 84, 70, 14, 60, 184, 168, 189, 48)"
5,2,"(12,)","(19,)","(193,)"
5,3,"(6, 0, 2, 12, 1, 8, 9, 13, 4)","(13, 5, 15, 15, 15, 10, 15, 7, 5)","(65, 34, 182, 138, 40, 60, 93, 125, 18)"
5,4,"(11, 9)","(1, 9)","(74, 192)"
5,5,"(2, 6, 0, 5, 4, 9, 13)","(13, 10, 11, 2, 18, 3, 13)","(143, 52, 136, 112, 51, 92, 176)"
5,6,"(6, 13, 3, 1)","(5, 12, 15, 14)","(192, 171, 181, 181)"
5,7,"(7, 9, 12, 1, 10, 5, 14, 2)","(14, 19, 5, 2, 14, 14, 17, 8)","(82, 87, 47, 40, 159, 12, 15, 161)"
5,8,"(3, 8, 5, 12, 1, 4)","(15, 8, 6, 13, 9, 11)","(115, 73, 134, 145, 57, 136)"
5,9,"(1, 13, 3, 2, 7, 4)","(6, 5, 8, 6, 4, 8)","(163, 22, 180, 52, 104, 82)"
