kind,task,machine_selectable,process_time
6,4,"(0, 4, 8, 5, 2)","(17, 7, 16, 18, 14)"
6,5,"(0, 1, 6, 3, 4, 9, 5, 8, 2)","(18, 6, 3, 3, 10, 11, 7, 10, 5)"
6,6,"(5, 8, 3, 9, 1, 2)","(12, 8, 16, 9, 6, 20)"
6,7,"(9,)","(2,)"
6,8,"(9, 0, 4, 7, 8, 2, 6, 1, 3, 5)","(5, 9, 17, 5, 13, 16, 16, 19, 9, 6)"
7,0,"(7, 2, 4, 5, 8, 1, 6, 0, 9, 3)","(4, 12, 5, 19, 16, 13, 20, 7, 4, 10)"
7,1,"(2,)","(18,)"
7,2,"(4, 9)","(20, 15)"
7,3,"(4,)","(4,)"
7,4,"(4, 6)","(1, 19)"
7,5,"(7, 8, 6, 9)","(15, 14, 16, 4)"
7,6,"(4, 8)","(18, 4)"
7,7,"(3,)","(2,)"
8,0,"(3, 8, 2, 1, 5)","(10, 7, 19, 8, 9)"
8,1,"(5, 0, 1, 4, 2, 3, 8)","(13, 16, 18, 16, 14, 9, 8)"
8,2,"(0, 4, 6, 1, 7, 8)","(15, 11, 15, 10, 18, 12)"
8,3,"(9, 0, 7, 2, 6, 8)","(5, 14, 17, 17, 15, 20)"
8,4,"(7, 9, 2, 6, 0, 4)","(14, 5, 19, 9, 15, 11)"
8,5,"(3, 2, 0, 7, 4, 8, 1, 6)","(19, 2, 3, 3, 13, 1, 3, 1)"
9,0,"(7, 3, 0, 6, 8, 2, 9)","(18, 7, 15, 14, 17, 10, 12)"
9,1,"(8, 7, 0, 2, 9, 3, 5, 4, 1)","(8, 6, 4, 17, 8, 10, 20, 19, 18)"
9,2,"(7, 5, 4, 2, 6)","(12, 6, 10, 14, 16)"
9,3,"(5, 8, 0, 6, 1, 2, 3, 7)","(2, 4, 12, 9, 3, 17, 12, 6)"
9,4,"(3, 5, 6, 1)","(3, 2, 12, 9)"
9,5,"(9, 6, 2)","(11, 1, 8)"
9,6,"(2, 6, 0, 7, 3, 1, 5, 9, 8)","(1, 2, 12, 4, 18, 17, 19, 5, 18)"
9,7,"(7, 0, 9, 4, 1, 3, 8, 2)","(18, 15, 3, 12, 11, 5, 7, 14)"
9,8,"(8, 6, 2, 4, 5, 9, 7, 3, 1)","(5, 16, 10, 1, 14, 6, 7, 17, 1)"
10,0,"(2, 7, 0, 1, 6, 3, 9, 5, 8)","(13, 12, 11, 2, 5, 3, 4, 17, 19)"
10,1,"(6, 4, 1, 2)","(2, 8, 4, 7)"
10,2,"(6, 2, 5, 8, 7, 3, 4, 1)","(12, 3, 14, 16, 13, 11, 10, 20)"
10,3,"(2, 4, 0, 9, 7, 3, 6, 1, 8)","(12, 6, 18, 3, 19, 8, 3, 5, 16)"
10,4,"(6, 4, 3)","(3, 6, 13)"
10,5,"(5, 4, 9, 8, 0, 2, 6, 7, 3)","(4, 6, 1, 17, 3, 18, 11, 7, 5)"
11,0,"(6, 0, 7, 5, 1)","(3, 3, 13, 12, 2)"
11,1,"(6, 5, 7, 0, 9)","(18, 1, 14, 13, 11)"
11,2,"(4, 8, 0, 2)","(14, 6, 13, 7)"
11,3,"(1, 7, 3, 0, 6, 8, 5, 2)","(10, 19, 11, 7, 7, 20, 2, 5)"
11,4,"(0, 9, 4, 8, 5, 3, 6, 2)","(1, 18, 7, 5, 4, 15, 7, 5)"
11,5,"(1, 6, 4, 0, 3, 2, 9)","(16, 20, 5, 6, 20, 1, 2)"
11,6,"(0, 6, 8, 4, 3, 5, 7, 9)","(6, 11, 12, 8, 13, 4, 13, 20)"
11,7,"(7, 1, 3, 9, 0)","(17, 1, 3, 6, 10)"
11,8,"(7, 2, 5, 1, 3)","(7, 17, 13, 16, 6)"
12,0,"(0, 5, 9, 1, 4)","(8, 16, 19, 13, 19)"
12,1,"(3, 1, 4, 6, 7, 0, 9, 8)","(14, 5, 14, 14, 18, 14, 16, 16)"
12,2,"(3, 9, 0, 2, 6, 8, 1, 5, 4)","(15, 16, 19, 11, 16, 14, 2, 16, 4)"
12,3,"(8, 7)","(2, 13)"
12,4,"(9, 0, 4, 6)","(20, 20, 5, 14)"
12,5,"(6, 4, 2, 9, 7, 3, 1, 0, 8, 5)","(13, 5, 2, 7, 10, 16, 18, 11, 18, 18)"
13,0,"(8, 0, 1, 5, 3, 7, 4, 6, 2, 9)","(7, 13, 18, 19, 13, 14, 11, 1, 5, 7)"
13,1,"(6, 4, 5, 9, 1, 3)","(9, 7, 3, 15, 8, 8)"
13,2,"(2, 7, 1, 6, 5, 8)","(17, 14, 1, 14, 16, 18)"
13,3,"(0, 2, 4, 8, 5, 1, 3, 9, 6, 7)","(13, 3, 12, 9, 17, 2, 10, 4, 11, 4)"
13,4,"(6, 2, 4, 8)","(20, 20, 17, 16)"
13,5,"(8, 5, 1, 7, 3, 0, 6, 4, 9, 2)","(14, 12, 16, 14, 16, 2, 13, 8, 11, 17)"
13,6,"(3, 8, 9, 1, 0, 2, 6, 4, 5)","(4, 4, 16, 19, 9, 3, 16, 16, 4)"
14,0,"(7, 9, 4, 8, 2, 5, 6, 1)","(4, 17, 11, 16, 15, 17, 16, 2)"
14,1,"(0, 5, 3, 8, 2, 4, 9, 1, 6, 7)","(11, 18, 18, 6, 1, 13, 6, 10, 5, 13)"
14,2,"(7, 1, 3, 5)","(14, 18, 10, 3)"
14,3,"(1, 3, 6, 9, 7, 0, 2)","(2, 13, 2, 5, 6, 14, 13)"
14,4,"(5,)","(12,)"
14,5,"(1,)","(6,)"
14,6,"(3, 8, 9, 5, 6, 2, 1, 4, 0)","(3, 5, 12, 4, 8, 18, 20, 11, 16)"
