kind,task,machine_selectable,process_time
3,3,"(13, 4, 1, 2, 0, 3, 12, 10, 7, 11, 14, 9)","(6, 12, 10, 10, 12, 15, 4, 17, 1, 20, 1, 2)"
3,4,"(14, 2, 7, 5, 12, 4, 3, 9, 13, 0, 8, 6, 10, 11, 1)","(12, 3, 3, 6, 19, 18, 12, 16, 6, 1, 2, 16, 11, 3, 20)"
3,5,"(0, 14, 4, 13, 12, 9, 5, 10, 2, 1, 8, 3)","(1, 15, 5, 13, 7, 7, 5, 17, 3, 15, 5, 8)"
3,6,"(8, 4, 5, 0, 6, 13, 10, 9, 1, 3, 7, 2)","(15, 18, 5, 7, 1, 8, 3, 19, 9, 14, 20, 9)"
4,0,"(1, 11, 13, 9, 3, 2, 10, 6)","(17, 16, 13, 14, 1, 6, 14, 14)"
4,1,"(1, 4, 8, 13, 7)","(4, 2, 14, 13, 10)"
4,2,"(10, 6, 12, 0, 4, 1, 9, 2, 13, 3, 11, 7, 8, 5)","(14, 18, 15, 2, 1, 18, 17, 9, 15, 1, 6, 9, 1, 4)"
4,3,"(3, 14)","(10, 17)"
4,4,"(13, 3, 0, 8, 6, 12, 7, 9)","(11, 16, 11, 11, 6, 9, 15, 10)"
4,5,"(10, 1, 3)","(16, 8, 2)"
5,0,"(9, 6, 11, 5, 4, 13, 12, 3, 10, 14, 0, 1, 8, 7, 2)","(11, 15, 7, 19, 9, 14, 9, 14, 2, 17, 13, 1, 10, 20, 18)"
5,1,"(8, 12, 10, 4, 6, 13)","(1, 15, 16, 6, 4, 14)"
5,2,"(6, 3, 4, 2, 10, 5, 1, 9)","(12, 5, 20, 14, 13, 18, 20, 3)"
5,3,"(14, 3, 1, 13, 6, 9)","(13, 13, 9, 14, 18, 8)"
5,4,"(10,)","(10,)"
5,5,"(8, 0)","(13, 18)"
6,0,"(6, 0, 14, 9, 7, 3, 12, 5, 13, 4)","(3, 14, 11, 7, 15, 20, 13, 13, 13, 7)"
6,1,"(0, 12, 3, 6, 14, 13, 1, 8, 5, 7, 2, 10)","(15, 5, 7, 3, 19, 11, 7, 2, 19, 2, 8, 14)"
6,2,"(9, 6, 12, 14, 0, 3, 13, 5, 2, 1, 10, 7, 11)","(2, 5, 12, 7, 10, 18, 4, 9, 5, 20, 12, 2, 7)"
6,3,"(5, 9, 13, 7, 2, 14, 8, 1, 0, 12, 10, 6)","(1, 9, 20, 8, 7, 11, 5, 19, 6, 4, 1, 17)"
6,4,"(10, 13, 2, 12, 14, 11, 1, 5, 6)","(11, 6, 19, 13, 12, 13, 5, 20, 6)"
6,5,"(0, 6, 9, 14, 4, 8, 7, 13, 10, 5, 12)","(13, 9, 16, 10, 18, 19, 15, 4, 19, 2, 6)"
6,6,"(0, 14)","(9, 3)"
6,7,"(1, 7, 3, 10, 0, 8, 11, 2, 5)","(7, 10, 3, 3, 18, 14, 17, 2, 6)"
6,8,"(5, 0, 12, 6, 7, 11, 13, 9, 1, 8, 10, 14, 2, 3)","(18, 14, 19, 5, 8, 2, 19, 6, 18, 20, 9, 10, 16, 10)"
6,9,"(11, 12, 1, 9, 4, 8, 2, 14, 6, 13, 3, 5, 10, 0)","(9, 13, 14, 6, 17, 1, 6, 9, 8, 15, 10, 11, 11, 3)"
7,0,"(9, 0, 10, 4, 1, 8, 14, 6, 7, 11, 13, 3, 2, 12)","(13, 2, 7, 6, 13, 6, 9, 12, 15, 5, 12, 5, 2, 19)"
7,1,"(4, 9, 1, 13, 14, 10, 3, 5, 8, 0, 2, 6, 7)","(6, 5, 4, 5, 18, 13, 20, 16, 4, 2, 12, 14, 7)"
7,2,"(14, 3, 1, 0, 5, 9, 11, 10, 4, 7, 12, 2, 8, 6, 13)","(18, 8, 11, 19, 14, 2, 19, 20, 16, 12, 17, 15, 6, 9, 1)"
7,3,"(1,)","(6,)"
7,4,"(1, 3, 6, 0, 13, 10, 14, 2, 12, 4)","(3, 20, 16, 4, 4, 6, 14, 3, 11, 10)"
7,5,"(14, 0, 12, 8, 2, 1, 3, 7)","(1, 16, 4, 20, 8, 14, 11, 1)"
7,6,"(10, 1, 3, 14, 13, 11, 8, 9, 7, 6, 2)","(15, 17, 6, 1, 16, 7, 6, 17, 12, 19, 12)"
8,0,"(13,)","(18,)"
8,1,"(8, 11, 9, 6, 14, 2, 5)","(6, 14, 8, 17, 5, 15, 6)"
8,2,"(6, 8, 3, 12, 5, 1, 7, 14, 10, 9)","(2, 3, 6, 12, 20, 11, 12, 7, 9, 1)"
8,3,"(14, 7, 0, 5, 4, 2)","(6, 4, 5, 8, 7, 5)"
8,4,"(13, 4, 11, 2, 1, 7)","(17, 3, 9, 10, 7, 12)"
9,0,"(9,)","(3,)"
9,1,"(12, 6, 13, 7, 10, 5, 4, 3, 8, 9, 11, 0, 14, 1, 2)","(6, 20, 19, 4, 13, 5, 18, 11, 3, 10, 1, 2, 1, 13, 14)"
9,2,"(9, 8, 12, 11, 10, 1, 7)","(10, 8, 5, 19, 3, 20, 12)"
9,3,"(13, 12, 3, 1, 14)","(12, 1, 20, 16, 9)"
9,4,"(2, 3, 4, 12, 9, 6, 11, 5, 13, 7)","(17, 13, 10, 14, 3, 18, 18, 10, 9, 19)"
9,5,"(0, 1, 9, 8, 7, 13, 14, 12)","(12, 3, 7, 6, 7, 16, 2, 12)"
9,6,"(3, 10, 1, 7, 9, 2, 6, 8)","(4, 12, 5, 19, 4, 19, 17, 4)"
10,0,"(8, 9, 4, 12, 14, 5, 10, 7, 1, 0, 6, 3)","(3, 20, 1, 14, 20, 13, 14, 7, 14, 14, 19, 5)"
10,1,"(3, 4, 2, 0, 1, 7, 9, 12, 6, 13, 5, 11, 10, 8, 14)","(1, 13, 17, 8, 13, 20, 19, 13, 14, 6, 17, 18, 17, 19, 8)"
10,2,"(8, 1, 12, 14, 7, 2, 3, 10)","(15, 15, 1, 20, 4, 5, 10, 4)"
10,3,"(8, 3, 1, 2, 10, 0, 7, 11, 6, 5, 13, 9)","(8, 8, 10, 18, 5, 12, 12, 19, 15, 19, 8, 17)"
10,4,"(4, 14, 10, 6)","(20, 8, 18, 17)"
10,5,"(10, 12, 3)","(14, 16, 9)"
10,6,"(13, 14, 4, 12, 5, 0, 10)","(14, 11, 19, 9, 7, 10, 1)"
10,7,"(13, 1, 12, 8, 2, 14, 3, 11, 7, 6, 4, 9, 0, 5)","(4, 5, 11, 6, 6, 11, 2, 19, 2, 20, 6, 10, 16, 7)"
