kind,task,machine_selectable,process_time
4,0,"(10, 11, 18, 13, 5, 16, 8, 6, 2, 3, 9, 7)","(16, 4, 15, 4, 17, 10, 18, 7, 10, 14, 3, 17)"
4,1,"(11, 17, 2, 9, 13, 4, 14, 3, 15, 10, 0, 18, 19, 6, 12, 8, 16, 1, 7)","(7, 1, 5, 3, 4, 12, 19, 14, 13, 1, 20, 15, 9, 16, 18, 9, 6, 14, 2)"
4,2,"(3, 9, 6, 5)","(15, 15, 17, 20)"
4,3,"(2, 8, 0, 19, 11, 14)","(20, 8, 11, 1, 4, 8)"
4,4,"(12, 4, 1, 18, 13, 5, 8, 19, 6, 7, 3)","(18, 17, 12, 12, 14, 3, 1, 14, 11, 4, 12)"
4,5,"(8, 0, 11, 16, 18, 9, 15, 17, 7, 12, 3, 6, 1, 5, 4, 19, 14, 2, 13)","(1, 12, 11, 14, 1, 12, 19, 13, 9, 18, 10, 19, 18, 3, 16, 2, 5, 19, 20)"
5,0,"(7,)","(18,)"
5,1,"(18, 13, 8, 9, 2, 19, 10, 14, 15, 3, 1, 16, 4, 6, 5, 0, 11, 17)","(20, 1, 16, 19, 20, 1, 13, 16, 16, 11, 11, 19, 14, 9, 12, 4, 17, 9)"
5,2,"(8, 11, 12, 6, 13, 10, 19, 15, 3)","(6, 10, 9, 13, 16, 3, 3, 7, 20)"
5,3,"(19, 10, 12, 17, 5, 1, 16, 0, 2, 4, 13, 9, 3)","(17, 20, 7, 1, 19, 6, 13, 13, 9, 6, 2, 6, 9)"
5,4,"(2, 13, 11, 3, 19, 6)","(5, 17, 1, 6, 2, 5)"
5,5,"(12, 10, 13, 11, 16, 1, 9, 3, 18, 17, 14, 5, 0, 19, 8, 7, 2, 4)","(5, 2, 5, 8, 3, 1, 3, 14, 16, 12, 14, 9, 7, 1, 9, 11, 11, 9)"
5,6,"(3, 13, 15, 16, 4, 10, 1, 5, 9, 19, 17)","(2, 4, 9, 13, 10, 4, 17, 4, 12, 13, 10)"
6,0,"(8, 12, 9, 6)","(16, 2, 7, 1)"
6,1,"(12, 11, 16, 8, 4)","(9, 16, 7, 3, 9)"
6,2,"(1, 18, 19, 14, 17, 2, 0, 12, 11, 5, 3, 9, 8)","(19, 20, 13, 17, 9, 16, 2, 2, 2, 4, 1, 14, 6)"
6,3,"(5, 11, 16, 6, 15, 12, 9, 0, 2, 18, 13, 7, 14, 1)","(18, 6, 13, 6, 15, 14, 8, 20, 20, 12, 18, 4, 15, 11)"
6,4,"(2, 15)","(19, 2)"
6,5,"(8, 0)","(4, 17)"
6,6,"(7, 9, 8, 15, 14, 11, 3, 2, 17, 12, 16, 10, 5)","(14, 16, 13, 7, 9, 13, 17, 17, 1, 9, 7, 11, 15)"
6,7,"(12, 3, 7)","(2, 17, 17)"
7,0,"(3, 9, 5, 16, 14, 10, 18)","(15, 2, 6, 15, 14, 17, 10)"
7,1,"(2, 6, 9, 3, 16, 19)","(2, 17, 12, 8, 4, 4)"
7,2,"(7, 0, 1, 3, 2, 14, 8, 6, 10, 19)","(3, 10, 10, 15, 7, 13, 13, 1, 10, 20)"
7,3,"(18, 5, 6, 0, 2, 15, 9, 19, 14, 12, 4, 16, 8, 17, 7, 1, 10, 11)","(7, 9, 14, 9, 4, 8, 13, 3, 10, 2, 13, 5, 18, 1, 6, 11, 7, 3)"
7,4,"(7, 18, 5, 10, 4, 11, 2, 9, 12, 8, 1, 14, 3, 15, 13, 19, 0, 6, 16, 17)","(12, 10, 5, 17, 3, 5, 4, 5, 8, 4, 7, 2, 17, 20, 11, 20, 10, 15, 4, 5)"
7,5,"(1, 19, 18, 15, 11, 9, 2, 3, 7, 5, 0, 17, 4, 16, 12, 6)","(18, 15, 16, 19, 15, 7, 16, 14, 16, 12, 10, 17, 8, 3, 3, 20)"
8,0,"(4, 5, 11, 2, 16, 14, 9, 10, 6, 1, 19, 0, 7, 17, 15)","(18, 18, 13, 18, 14, 2, 6, 8, 6, 7, 10, 10, 19, 2, 8)"
8,1,"(1, 11, 14, 15, 7, 17, 6, 4, 13, 3)","(13, 14, 15, 15, 4, 3, 14, 16, 14, 9)"
8,2,"(5, 18, 6, 4, 13, 7)","(14, 9, 9, 4, 19, 4)"
8,3,"(19, 1, 11, 7, 5, 10, 6, 17, 16, 13, 14, 8, 4, 15, 3, 12, 2)","(14, 8, 6, 12, 15, 1, 15, 14, 14, 9, 8, 10, 6, 11, 14, 1, 7)"
8,4,"(11, 19, 1, 17, 9, 0, 16, 14)","(9, 7, 8, 15, 17, 7, 4, 4)"
9,0,"(3, 11, 2, 18, 0, 13, 15, 10, 1, 14, 8, 17, 5, 16, 6, 12, 9, 4, 7)","(6, 8, 16, 9, 16, 7, 14, 19, 19, 8, 2, 5, 19, 1, 14, 3, 10, 14, 3)"
9,1,"(3, 8, 13, 7, 15, 5, 11, 4, 10, 1, 19)","(14, 4, 18, 20, 16, 11, 17, 19, 10, 9, 7)"
9,2,"(17, 13, 3, 4)","(9, 16, 4, 8)"
9,3,"(9, 2, 18, 14, 11, 16)","(20, 4, 5, 2, 3, 13)"
9,4,"(11, 13, 6, 17, 3, 8, 16, 1, 7, 15)","(15, 2, 5, 12, 12, 14, 7, 6, 20, 19)"
9,5,"(13, 19, 2)","(8, 14, 2)"
9,6,"(16, 15, 18, 6, 1, 3, 0, 12, 2, 14, 13, 5, 7, 19, 8, 9)","(1, 18, 5, 9, 16, 6, 1, 14, 8, 8, 13, 8, 20, 1, 18, 10)"
9,7,"(19, 6, 5, 18)","(6, 16, 5, 10)"
9,8,"(0, 9, 10, 7, 8, 17, 13)","(8, 8, 8, 3, 5, 16, 6)"
10,0,"(15, 13, 12, 7, 14)","(1, 20, 12, 2, 7)"
10,1,"(2, 18, 17, 16, 19, 1, 7, 4, 6, 5, 10, 13, 15, 14, 11, 8, 12, 0, 9, 3)","(17, 12, 12, 10, 10, 14, 11, 18, 4, 17, 6, 20, 15, 1, 10, 16, 3, 6, 7, 6)"
10,2,"(7, 8, 1, 16, 11, 18, 6, 9, 3, 12, 2, 13)","(13, 7, 13, 3, 8, 6, 10, 12, 2, 15, 16, 5)"
10,3,"(0, 19, 11, 13, 17, 10, 7, 5, 9, 2, 15, 1)","(2, 3, 3, 9, 3, 11, 13, 2, 18, 9, 3, 3)"
10,4,"(9, 8, 7, 4, 13, 15, 0, 6, 12, 10, 19, 17, 18, 11)","(20, 15, 3, 8, 15, 13, 4, 17, 12, 14, 15, 17, 20, 11)"
10,5,"(16, 3, 0, 17, 9, 7, 15, 19)","(16, 12, 2, 8, 4, 7, 5, 19)"
10,6,"(1, 4, 10, 2, 17, 8)","(4, 4, 12, 18, 13, 16)"
11,0,"(11, 9, 14, 15, 2, 3, 8, 17, 19, 18, 1, 10, 12, 4, 7, 6, 0, 16, 13, 5)","(20, 6, 4, 11, 14, 4, 7, 1, 9, 9, 14, 7, 12, 16, 19, 10, 15, 2, 9, 18)"
11,1,"(10, 18, 13, 7, 5, 12, 16, 4, 8, 17, 3, 15)","(5, 11, 20, 9, 10, 19, 13, 3, 6, 14, 20, 12)"
11,2,"(17, 10, 9, 2, 3, 1, 15, 4, 13, 11, 14)","(11, 4, 17, 15, 20, 11, 12, 10, 3, 12, 2)"
11,3,"(11,)","(10,)"
11,4,"(18, 3, 13, 2, 10, 14, 12, 6, 19, 16, 0, 4, 17, 15)","(18, 5, 1, 4, 4, 6, 12, 2, 8, 7, 7, 6, 8, 20)"
11,5,"(0, 5, 4, 16, 18, 14, 10)","(13, 5, 18, 17, 12, 7, 15)"
11,6,"(14, 15, 17, 9, 10, 8, 3, 13, 2, 18, 1, 5, 4, 16, 19)","(8, 14, 1, 20, 13, 14, 6, 10, 3, 16, 13, 3, 5, 7, 17)"
11,7,"(1, 17, 13)","(14, 16, 3)"
11,8,"(9, 6, 7, 10, 15, 14, 5, 2, 18, 12, 4, 16, 17, 13, 11, 1, 3, 8, 0, 19)","(4, 17, 13, 4, 7, 18, 19, 1, 20, 8, 20, 11, 18, 5, 15, 1, 16, 19, 7, 7)"
12,0,"(6, 17)","(17, 11)"
12,1,"(0, 2, 16, 17, 13, 3, 4, 1)","(3, 16, 20, 19, 17, 1, 12, 19)"
12,2,"(1, 9, 8, 7, 17, 18, 11)","(15, 6, 20, 9, 19, 7, 20)"
12,3,"(16, 19, 4, 1, 6, 8, 12, 9, 14, 7, 13, 2, 10, 15, 18, 0)","(20, 4, 8, 11, 15, 5, 2, 13, 14, 9, 17, 10, 16, 10, 8, 3)"
12,4,"(9, 15, 8, 3, 16, 17, 7, 1, 18, 11, 5, 19, 6, 0, 4)","(10, 19, 16, 6, 9, 12, 16, 17, 13, 14, 14, 17, 18, 19, 20)"
12,5,"(5, 14, 10, 4, 18, 17, 13, 6, 12, 3)","(14, 9, 8, 8, 20, 13, 8, 19, 16, 10)"
12,6,"(6, 19, 3, 15, 1, 4)","(16, 4, 16, 9, 12, 5)"
