kind,task,machine_selectable,process_time
2,3,"(11, 0, 9, 10, 6, 7, 13, 12, 19, 17, 4, 3, 8, 14, 16, 18, 1, 15, 2, 5)","(19, 12, 6, 17, 6, 4, 2, 13, 3, 11, 5, 8, 1, 20, 5, 7, 2, 17, 18, 6)"
2,4,"(3, 19, 4, 1, 16, 11)","(7, 2, 12, 5, 8, 6)"
3,0,"(12, 9, 6, 0)","(18, 2, 12, 16)"
3,1,"(6, 0, 5, 9, 7)","(13, 7, 18, 3, 20)"
3,2,"(3, 13, 5, 11, 19, 10, 15, 2, 17, 14, 6, 9, 0, 16, 18)","(18, 6, 12, 14, 20, 14, 5, 18, 1, 15, 4, 20, 10, 7, 2)"
3,3,"(17, 10, 4, 14, 13)","(20, 17, 7, 4, 10)"
3,4,"(10, 11, 16, 8, 17, 19, 18, 9, 4, 7, 12, 15)","(19, 16, 15, 20, 18, 8, 19, 5, 15, 15, 2, 20)"
3,5,"(13,)","(12,)"
3,6,"(0, 18, 1)","(13, 4, 7)"
3,7,"(10,)","(6,)"
4,0,"(0, 18, 15, 9, 2, 13, 3, 5, 11, 1, 19, 6, 10, 16, 17, 4, 14, 12, 8)","(6, 14, 5, 14, 9, 5, 3, 17, 16, 6, 4, 19, 5, 13, 19, 20, 13, 16, 3)"
4,1,"(6, 18, 16, 1, 15, 10, 11, 3, 7, 19, 4, 0, 17, 13, 9)","(13, 10, 6, 10, 14, 18, 19, 18, 2, 16, 14, 16, 20, 10, 10)"
4,2,"(2, 13, 5, 18, 4, 15, 17, 0, 8, 10, 19, 7)","(13, 12, 4, 15, 17, 4, 2, 7, 15, 18, 13, 18)"
4,3,"(2, 8, 17, 9, 18, 12)","(18, 11, 5, 18, 7, 17)"
4,4,"(10, 14, 5, 2, 12, 3, 17, 9, 1, 15, 19, 18, 8, 11)","(20, 15, 8, 16, 18, 17, 9, 6, 19, 18, 19, 18, 8, 8)"
4,5,"(5, 17, 16, 9, 7, 13, 18, 4, 11, 15, 3, 8, 2, 0)","(9, 5, 12, 13, 17, 11, 12, 18, 15, 9, 16, 19, 19, 8)"
4,6,"(16, 11, 0, 13, 12, 6, 5, 4, 3, 15, 17, 18, 1, 19, 8, 7, 14, 10, 9, 2)","(13, 19, 11, 20, 16, 1, 15, 17, 3, 16, 1, 15, 4, 3, 19, 12, 3, 10, 12, 12)"
5,0,"(12, 8, 3)","(4, 16, 7)"
5,1,"(15, 18, 8, 17, 4)","(8, 11, 8, 16, 8)"
5,2,"(3, 17, 8, 1, 18, 2)","(17, 10, 3, 17, 16, 4)"
5,3,"(0, 10, 1, 17, 19, 7, 11, 6, 16, 3)","(8, 12, 1, 6, 13, 17, 4, 10, 8, 16)"
5,4,"(1, 9, 13, 8, 7, 17, 11, 10, 16, 0, 19, 12, 3, 5, 15, 6, 14, 2, 4)","(6, 8, 5, 2, 9, 6, 17, 10, 15, 2, 16, 1, 5, 18, 15, 6, 3, 10, 1)"
5,5,"(6, 12, 19, 18, 9, 8, 7, 10)","(13, 3, 6, 2, 18, 1, 19, 11)"
6,0,"(14, 0, 16, 7, 4, 8, 6, 10, 11, 5, 18, 19, 3, 9, 12, 17)","(18, 5, 15, 2, 20, 8, 10, 7, 18, 6, 12, 14, 20, 20, 11, 3)"
6,1,"(1, 11, 12, 10, 15, 0, 19, 7, 9, 18, 16, 17, 8, 2, 6, 13, 14, 5)","(5, 16, 14, 2, 15, 9, 4, 12, 17, 2, 18, 6, 15, 3, 18, 10, 13, 11)"
6,2,"(6, 16, 8, 3, 14, 10, 11)","(9, 2, 5, 3, 15, 13, 14)"
6,3,"(0, 14, 19, 3, 1, 18, 17, 5, 12)","(14, 18, 17, 11, 18, 1, 19, 17, 7)"
6,4,"(9, 14, 2, 4, 0, 16, 17, 6, 18, 19, 15)","(12, 7, 6, 2, 4, 17, 4, 19, 19, 14, 1)"
6,5,"(0, 11, 12, 5, 4, 17, 9, 14, 1, 3, 15, 2, 13, 8, 7, 10, 6)","(11, 11, 9, 5, 7, 14, 7, 20, 7, 8, 10, 12, 8, 20, 1, 17, 14)"
6,6,"(12, 7, 13, 3, 4, 8, 0, 2, 9, 14)","(6, 9, 9, 3, 15, 11, 20, 15, 16, 12)"
6,7,"(19, 5)","(14, 14)"
6,8,"(8, 5, 9, 19, 17)","(8, 18, 5, 2, 14)"
6,9,"(3, 17, 18, 11, 1, 0, 6, 13, 12, 4, 10, 5, 19)","(8, 20, 6, 10, 11, 7, 10, 20, 13, 5, 18, 14, 9)"
7,0,"(11,)","(13,)"
7,1,"(7, 0, 5, 19, 18, 13, 14, 12, 3, 1, 16, 4, 10)","(13, 19, 12, 16, 19, 7, 5, 1, 6, 5, 1, 15, 12)"
7,2,"(3, 13, 0, 1, 15, 18, 14, 7, 19)","(11, 17, 10, 17, 15, 10, 12, 8, 9)"
7,3,"(17, 19, 6, 16)","(18, 15, 8, 20)"
7,4,"(3, 19, 18, 5, 14, 8, 6, 16, 11, 2, 9, 13, 7, 0, 4, 12, 17, 15, 1, 10)","(7, 15, 6, 17, 5, 5, 17, 14, 8, 3, 15, 12, 14, 3, 16, 10, 6, 19, 20, 15)"
7,5,"(8, 2, 11, 12, 19, 18, 15, 10, 14, 1, 13, 7, 5, 4, 0, 17, 16, 9, 3)","(5, 20, 14, 1, 10, 5, 19, 19, 5, 2, 4, 11, 4, 17, 8, 1, 14, 3, 13)"
7,6,"(10, 3, 4, 16)","(3, 15, 14, 15)"
7,7,"(10, 0, 11, 19, 12, 6)","(13, 9, 20, 9, 19, 6)"
7,8,"(15, 14, 12, 16, 17, 9, 13, 11, 1, 18, 7, 0, 6, 19, 8)","(3, 7, 16, 11, 7, 18, 16, 9, 20, 11, 15, 8, 9, 3, 3)"
7,9,"(1, 0, 12, 8, 15, 17, 9, 10, 16, 7, 6, 3, 5, 18, 11, 4, 19, 13, 14)","(5, 16, 13, 3, 18, 14, 13, 16, 1, 15, 12, 4, 3, 14, 12, 5, 15, 4, 6)"
8,0,"(12, 3, 19, 9, 2, 11, 15, 0, 7, 10, 16, 1, 6, 17, 4)","(2, 20, 19, 3, 17, 7, 14, 14, 17, 17, 9, 1, 11, 4, 7)"
8,1,"(9, 17, 14, 2, 19, 4, 6, 15, 18, 5, 10, 8, 0)","(17, 3, 14, 17, 5, 5, 7, 9, 19, 18, 1, 20, 14)"
8,2,"(2,)","(15,)"
8,3,"(16, 4, 10, 6, 17, 18)","(5, 5, 8, 12, 3, 20)"
8,4,"(3, 17, 14, 2, 1, 19, 18)","(18, 10, 17, 8, 16, 3, 8)"
8,5,"(17,)","(18,)"
8,6,"(2, 3, 5, 17, 15, 8, 9, 6, 4, 10, 13, 12, 14, 19, 11, 18, 7, 0, 16, 1)","(16, 16, 12, 7, 20, 16, 3, 19, 4, 20, 20, 12, 3, 1, 4, 1, 3, 17, 15, 4)"
