kind,task,machine_selectable,process_time
4,4,"(7, 5)","(8, 7)"
4,5,"(8, 9, 5, 0, 4, 1, 6, 2, 3)","(10, 14, 4, 16, 18, 14, 8, 3, 16)"
4,6,"(3, 0, 7, 8, 1, 4, 5, 9, 6, 2)","(4, 20, 1, 11, 10, 13, 2, 5, 14, 16)"
4,7,"(2, 7, 3, 1)","(7, 1, 10, 18)"
4,8,"(0, 9, 2, 7)","(15, 8, 4, 7)"
4,9,"(9, 0, 4, 3, 7, 1, 2, 5, 8)","(13, 19, 20, 18, 7, 13, 13, 5, 4)"
5,0,"(4, 2, 5, 9, 0, 7)","(4, 17, 18, 7, 11, 10)"
5,1,"(0, 1, 2, 5, 9, 4)","(3, 13, 1, 17, 2, 16)"
5,2,"(4, 8, 1)","(1, 12, 9)"
5,3,"(7, 8, 2, 3, 1, 9, 4)","(15, 12, 7, 6, 15, 10, 10)"
5,4,"(4, 2, 6, 5)","(17, 6, 3, 6)"
6,0,"(8, 5, 0, 6)","(20, 15, 11, 7)"
6,1,"(1, 3, 2, 4, 7, 8, 0, 9, 6)","(5, 13, 19, 7, 10, 20, 12, 4, 13)"
6,2,"(3, 4, 6, 1, 5)","(12, 3, 1, 18, 17)"
6,3,"(2,)","(11,)"
6,4,"(0, 5)","(16, 1)"
6,5,"(7, 4, 9, 2, 5, 3, 6, 8)","(8, 11, 14, 11, 13, 11, 16, 6)"
6,6,"(9, 4, 0, 1, 7, 2, 5)","(15, 6, 2, 7, 6, 15, 7)"
6,7,"(4, 8, 5)","(4, 11, 6)"
7,0,"(2,)","(2,)"
7,1,"(3, 1, 0)","(18, 1, 15)"
7,2,"(7, 5, 3, 0, 9)","(18, 8, 3, 11, 14)"
7,3,"(6,)","(17,)"
7,4,"(4, 7, 9, 2, 0, 6, 8, 5, 3)","(10, 1, 13, 20, 14, 5, 8, 17, 12)"
7,5,"(7,)","(18,)"
7,6,"(4, 7, 9, 8, 6, 3, 0)","(1, 8, 12, 18, 14, 16, 12)"
7,7,"(3, 4, 6, 8, 1, 9)","(10, 6, 8, 8, 17, 3)"
8,0,"(5, 6, 0, 4, 7, 2, 9, 8, 1)","(12, 4, 20, 16, 7, 20, 20, 20, 15)"
8,1,"(9, 2, 0, 1, 3, 6, 8, 5, 7)","(15, 11, 8, 17, 19, 2, 9, 4, 19)"
8,2,"(8, 9, 7, 3, 4, 1, 2, 6, 5, 0)","(12, 18, 1, 8, 19, 15, 20, 15, 12, 14)"
8,3,"(3, 0, 7, 8, 9)","(19, 3, 6, 10, 12)"
8,4,"(0, 1, 3)","(4, 20, 17)"
9,0,"(5, 6, 2, 8, 0)","(13, 17, 20, 2, 18)"
9,1,"(4, 5, 2, 6, 7, 0, 1)","(16, 18, 9, 13, 18, 5, 17)"
9,2,"(2, 6, 9, 7)","(17, 11, 14, 10)"
9,3,"(0, 1, 7, 3, 9, 6, 2, 8)","(16, 3, 12, 7, 9, 18, 13, 8)"
9,4,"(0, 1)","(2, 15)"
9,5,"(0, 9, 2, 6, 1, 7)","(19, 9, 4, 14, 3, 14)"
9,6,"(3, 9, 5, 2, 0, 1, 8)","(13, 8, 11, 8, 5, 8, 18)"
9,7,"(2, 3, 4, 7, 1, 6)","(13, 12, 6, 7, 2, 3)"
10,0,"(1,)","(10,)"
10,1,"(6, 9, 4, 3, 8, 0, 2, 7)","(13, 16, 13, 8, 15, 6, 20, 4)"
10,2,"(5, 7, 4, 1, 3, 6)","(8, 20, 20, 19, 19, 12)"
10,3,"(8,)","(10,)"
10,4,"(8, 0, 5, 2, 9, 4)","(10, 12, 5, 7, 20, 8)"
10,5,"(9, 6, 7, 3, 4, 2, 5, 1)","(4, 9, 8, 20, 6, 7, 19, 12)"
10,6,"(8, 7, 1, 4)","(6, 19, 17, 1)"
10,7,"(4, 9, 7, 0, 1, 2, 6, 8)","(18, 12, 13, 8, 19, 14, 1, 10)"
10,8,"(2, 5, 0, 9, 6, 3, 7)","(5, 18, 3, 8, 14, 16, 17)"
10,9,"(4, 7, 6, 9, 1, 2, 3)","(16, 7, 18, 9, 5, 13, 6)"
