kind,task,machine_selectable,process_time,power
4,1,"(0, 2)","(7, 1)","(130, 131)"
4,2,"(5,)","(20,)","(25,)"
4,3,"(0, 1, 7, 2)","(16, 14, 16, 6)","(92, 155, 47, 109)"
4,4,"(4,)","(12,)","(163,)"
4,5,"(3, 8, 2, 6, 5, 0)","(6, 3, 4, 4, 12, 11)","(10, 122, 157, 147, 197, 111)"
5,0,"(8, 2, 5)","(3, 14, 16)","(191, 44, 117)"
5,1,"(6,)","(20,)","(198,)"
5,2,"(5, 6, 3, 1)","(2, 5, 19, 5)","(43, 148, 196, 143)"
5,3,"(7,)","(15,)","(27,)"
5,4,"(1, 3, 5, 7, 4, 9)","(14, 10, 16, 2, 20, 9)","(141, 140, 83, 107, 87, 34)"
5,5,"(2, 5, 6, 8, 3, 9, 1)","(17, 11, 7, 15, 12, 15, 20)","(53, 108, 178, 60, 121, 197, 87)"
5,6,"(2, 7, 3, 8, 5, 9, 1, 0, 6, 4)","(9, 16, 12, 11, 11, 11, 14, 18, 8, 3)","(125, 174, 25, 53, 191, 61, 41, 166, 101, 134)"
6,0,"(2, 6)","(6, 8)","(33, 75)"
6,1,"(9, 6, 2, 7, 0, 1, 8)","(9, 20, 15, 14, 7, 14, 17)","(36, 46, 121, 25, 43, 177, 132)"
6,2,"(1, 7, 6, 9, 4)","(14, 16, 13, 19, 15)","(81, 20, 136, 11, 159)"
6,3,"(5, 2, 3, 9, 4, 0, 8, 1, 7, 6)","(7, 5, 10, 10, 13, 15, 20, 12, 11, 7)","(110, 142, 139, 35, 133, 116, 49, 91, 53, 123)"
6,4,"(2, 0, 5, 3, 1, 7, 9, 6)","(6, 12, 12, 16, 11, 6, 13, 5)","(19, 33, 44, 25, 155, 17, 43, 114)"
6,5,"(4, 2)","(15, 7)","(67, 17)"
6,6,"(2, 0, 7, 6)","(17, 18, 2, 2)","(105, 68, 184, 149)"
6,7,"(5,)","(1,)","(164,)"
6,8,"(5, 8, 3, 7, 6, 9, 2)","(1, 19, 16, 8, 9, 11, 13)","(149, 121, 178, 15, 142, 166, 99)"
7,0,"(6, 5, 7, 4, 2, 3, 8, 1, 9, 0)","(12, 8, 4, 12, 13, 12, 12, 1, 15, 15)","(30, 89, 60, 60, 172, 136, 152, 139, 125, 117)"
7,1,"(8, 3, 1, 5, 0, 6, 7)","(1, 14, 7, 6, 3, 16, 8)","(50, 175, 157, 93, 29, 108, 135)"
7,2,"(1, 9, 7, 6, 2, 0, 4, 5, 8)","(12, 8, 20, 6, 12, 17, 13, 16, 12)","(134, 78, 103, 150, 108, 15, 72, 18, 177)"
7,3,"(3, 6, 4)","(8, 13, 9)","(21, 124, 118)"
7,4,"(0, 7, 9)","(1, 6, 8)","(81, 33, 154)"
7,5,"(1, 2, 6, 3, 8, 0, 9, 7)","(18, 15, 16, 16, 10, 17, 11, 4)","(24, 25, 112, 151, 165, 148, 130, 182)"
7,6,"(1, 0, 2)","(20, 8, 1)","(146, 155, 41)"
8,0,"(9, 5, 2, 8, 3, 0, 1, 7, 6)","(2, 5, 8, 16, 17, 6, 6, 13, 9)","(192, 60, 102, 142, 48, 132, 76, 57, 19)"
8,1,"(6, 3, 8, 9, 4, 5)","(20, 13, 3, 7, 19, 10)","(24, 36, 51, 10, 40, 183)"
8,2,"(0, 6, 2, 8, 7, 5, 9, 1)","(15, 18, 12, 17, 14, 16, 20, 15)","(28, 99, 192, 182, 118, 149, 23, 13)"
8,3,"(6, 4, 9, 5, 7)","(17, 20, 20, 4, 10)","(164, 59, 152, 76, 80)"
8,4,"(8, 1, 5, 6, 7, 9)","(4, 15, 18, 14, 13, 12)","(66, 114, 134, 172, 100, 81)"
9,0,"(1, 8, 5, 0, 7, 3, 4)","(11, 17, 19, 11, 18, 3, 7)","(196, 199, 59, 23, 149, 171, 164)"
9,1,"(5, 6, 2, 3)","(4, 9, 15, 7)","(196, 172, 102, 116)"
9,2,"(7, 6, 4, 9, 2, 0, 3, 8, 5)","(11, 7, 16, 9, 20, 13, 18, 5, 14)","(42, 20, 27, 152, 153, 65, 55, 162, 122)"
9,3,"(6, 7, 1, 5, 4)","(10, 2, 5, 19, 9)","(74, 93, 152, 61, 141)"
9,4,"(9, 8, 1, 0, 3, 5, 2, 4)","(19, 15, 4, 20, 5, 9, 10, 5)","(22, 144, 57, 158, 76, 62, 40, 167)"
9,5,"(9, 5, 6, 8, 1, 2, 3, 4)","(6, 19, 2, 16, 6, 2, 17, 16)","(29, 182, 130, 194, 104, 193, 66, 46)"
9,6,"(4, 3, 2, 6, 1)","(15, 18, 6, 4, 4)","(89, 104, 52, 123, 24)"
9,7,"(2,)","(16,)","(149,)"
9,8,"(3, 5, 4)","(7, 13, 15)","(198, 125, 193)"
9,9,"(8, 9)","(14, 9)","(34, 183)"
10,0,"(2, 3)","(7, 8)","(163, 95)"
10,1,"(6, 3)","(6, 14)","(75, 163)"
10,2,"(5, 8, 9, 1)","(18, 5, 13, 18)","(179, 69, 73, 67)"
10,3,"(6, 7, 4, 9, 3, 2)","(1, 16, 11, 3, 7, 4)","(132, 164, 190, 136, 22, 162)"
10,4,"(1, 4, 3, 7, 0, 5, 8)","(16, 3, 11, 14, 13, 17, 11)","(11, 81, 19, 29, 27, 150, 170)"
10,5,"(6, 0, 7, 9, 8)","(19, 9, 10, 1, 19)","(192, 143, 82, 79, 69)"
10,6,"(0, 3, 9, 1, 6)","(19, 16, 18, 20, 9)","(139, 154, 61, 162, 145)"
10,7,"(1, 5, 9, 6, 0, 8, 4, 2, 7, 3)","(17, 3, 12, 4, 2, 12, 13, 12, 8, 1)","(58, 84, 72, 141, 67, 38, 154, 140, 111, 83)"
10,8,"(2, 8, 6, 5)","(10, 4, 9, 17)","(112, 173, 137, 22)"
10,9,"(0, 9)","(12, 4)","(96, 181)"
11,0,"(2, 0, 6, 7, 8, 3, 4)","(20, 11, 7, 8, 4, 7, 1)","(176, 143, 160, 108, 164, 140, 32)"
11,1,"(6, 8, 7, 2, 4)","(11, 13, 16, 10, 7)","(74, 119, 127, 187, 179)"
11,2,"(3, 5, 9, 1, 4, 2, 8, 7, 6, 0)","(8, 6, 18, 15, 14, 13, 17, 11, 8, 3)","(99, 133, 29, 18, 90, 33, 19, 81, 80, 144)"
11,3,"(9, 5, 2, 0, 4, 7, 1, 3, 6, 8)","(11, 2, 11, 14, 12, 5, 18, 1, 17, 16)","(137, 132, 174, 117, 15, 184, 78, 125, 52, 101)"
11,4,"(5, 3, 4, 6, 7, 2, 9, 8, 1, 0)","(19, 13, 9, 15, 1, 7, 11, 10, 7, 6)","(103, 22, 69, 129, 22, 102, 87, 130, 47, 34)"
11,5,"(9, 5, 1, 4, 3, 0, 7, 6, 8, 2)","(11, 8, 16, 6, 12, 14, 11, 3, 14, 19)","(99, 92, 105, 137, 47, 91, 173, 192, 112, 105)"
11,6,"(9, 6)","(2, 5)","(197, 177)"
11,7,"(0, 9, 1, 8, 2, 3, 7)","(6, 11, 15, 3, 4, 8, 9)","(74, 156, 121, 145, 154, 36, 149)"
12,0,"(2, 8)","(13, 11)","(58, 13)"
12,1,"(6, 1, 9, 2, 7, 3)","(15, 11, 3, 19, 10, 20)","(83, 14, 138, 93, 168, 96)"
12,2,"(8, 9, 2)","(14, 15, 3)","(89, 198, 37)"
12,3,"(2, 8, 0, 6, 5, 7, 1, 4)","(2, 1, 9, 5, 12, 18, 4, 16)","(49, 23, 80, 193, 85, 185, 62, 134)"
12,4,"(3, 2, 1)","(19, 4, 7)","(165, 150, 29)"
12,5,"(7, 4, 0, 8, 3, 6, 5, 1, 9, 2)","(7, 7, 12, 10, 7, 3, 16, 11, 10, 16)","(33, 20, 151, 62, 19, 10, 43, 33, 199, 105)"
12,6,"(7, 9, 2)","(9, 3, 19)","(19, 97, 132)"
12,7,"(1, 6, 7)","(13, 8, 8)","(49, 38, 68)"
12,8,"(4, 0, 7, 9, 2, 3, 5)","(4, 2, 16, 13, 11, 1, 6)","(152, 119, 148, 83, 62, 51, 144)"
13,0,"(7, 0, 5, 3, 8, 9, 2)","(19, 20, 4, 6, 20, 19, 7)","(58, 54, 176, 19, 12, 17, 40)"
13,1,"(2, 7, 5, 8)","(19, 19, 5, 4)","(44, 112, 140, 19)"
13,2,"(9, 0, 7, 5, 6, 3, 8, 2, 4)","(7, 15, 7, 18, 19, 14, 5, 7, 16)","(97, 44, 17, 104, 173, 133, 164, 60, 157)"
13,3,"(7, 0, 1, 2, 6, 5, 9, 3, 8, 4)","(10, 5, 17, 7, 3, 19, 16, 18, 10, 15)","(151, 73, 40, 147, 174, 58, 40, 180, 63, 35)"
13,4,"(7, 9, 8, 3)","(18, 17, 3, 10)","(119, 94, 150, 45)"
13,5,"(7, 4, 5, 8, 2, 3, 1, 6, 9)","(9, 15, 15, 1, 6, 6, 3, 15, 8)","(147, 55, 154, 118, 150, 64, 154, 15, 154)"
13,6,"(4, 6, 2, 3, 1, 0, 5, 8, 9, 7)","(3, 8, 7, 10, 6, 17, 4, 17, 6, 16)","(101, 172, 41, 10, 111, 172, 113, 52, 52, 130)"
13,7,"(8, 3, 2, 1, 5, 9, 6, 4)","(17, 16, 4, 9, 10, 17, 4, 12)","(73, 137, 115, 98, 188, 162, 172, 100)"
14,0,"(3, 7)","(12, 11)","(25, 121)"
14,1,"(1, 4, 6)","(3, 12, 8)","(65, 75, 104)"
14,2,"(6, 1, 5, 9, 4)","(19, 1, 13, 7, 15)","(187, 55, 11, 149, 44)"
14,3,"(8, 0, 7, 1, 9)","(11, 10, 20, 7, 18)","(177, 65, 14, 77, 133)"
14,4,"(3, 5, 8, 1, 6, 9, 0, 4, 7, 2)","(6, 3, 16, 19, 17, 11, 17, 17, 18, 2)","(79, 74, 60, 57, 189, 33, 122, 122, 41, 35)"
14,5,"(5, 8)","(18, 8)","(138, 200)"
14,6,"(7, 4, 5, 0, 8, 2, 3)","(9, 15, 12, 6, 11, 8, 16)","(26, 184, 138, 177, 27, 189, 80)"
