kind,task,machine_selectable,process_time
2,5,"(10, 4, 5, 9, 3, 1, 13, 14, 6, 11, 2, 7, 0, 12)","(10, 17, 5, 13, 12, 17, 4, 2, 9, 18, 15, 6, 10, 9)"
2,6,"(2, 0, 14, 9, 6, 1, 4, 5, 8, 11)","(8, 14, 15, 8, 18, 2, 15, 16, 4, 20)"
2,7,"(13, 12, 9, 10, 2, 6, 5, 11)","(14, 17, 11, 19, 6, 5, 8, 4)"
3,0,"(11, 3, 10, 4, 7)","(10, 19, 18, 17, 11)"
3,1,"(8, 13, 0, 9, 14, 12, 2, 1, 6, 7, 3, 5, 10, 11, 4)","(17, 16, 9, 19, 4, 4, 9, 1, 9, 1, 12, 1, 10, 9, 17)"
3,2,"(13, 6, 3, 12, 8, 9, 1)","(10, 19, 11, 13, 20, 1, 12)"
3,3,"(14, 11, 12, 9)","(12, 5, 16, 4)"
3,4,"(1, 3, 13, 9, 12, 14, 7, 10, 4, 6, 0, 11, 5)","(20, 17, 2, 20, 19, 8, 19, 2, 17, 14, 18, 4, 13)"
4,0,"(0, 1, 6, 4, 14)","(18, 18, 5, 14, 2)"
4,1,"(1, 4, 3, 8, 6, 9)","(3, 2, 1, 9, 2, 7)"
4,2,"(6, 2, 13, 5, 12, 1, 11, 8, 9, 14, 10, 0, 7, 3, 4)","(18, 7, 4, 11, 15, 18, 9, 8, 16, 13, 16, 10, 12, 8, 3)"
4,3,"(13, 4, 9, 0, 3, 11, 14, 1, 8)","(2, 8, 15, 11, 10, 8, 7, 20, 12)"
4,4,"(6, 3, 0, 9, 5, 4, 1, 13, 12, 11, 8, 2, 14, 10, 7)","(13, 14, 16, 3, 14, 10, 5, 2, 11, 14, 14, 17, 20, 4, 2)"
4,5,"(7, 8, 0, 11, 14, 1, 6)","(7, 17, 12, 7, 11, 5, 15)"
4,6,"(8, 9, 7, 11, 1, 14, 3, 0, 4, 2, 12, 6)","(4, 7, 1, 7, 5, 14, 4, 19, 15, 12, 18, 7)"
4,7,"(9, 4, 8, 1, 5, 0, 10, 13, 2, 7, 6, 14, 11)","(4, 15, 7, 20, 19, 9, 19, 2, 11, 18, 18, 5, 17)"
4,8,"(3,)","(1,)"
4,9,"(7, 12, 0, 11, 4, 1, 8, 10, 9, 3, 5, 13, 2, 6)","(16, 9, 2, 3, 15, 6, 6, 12, 18, 16, 1, 18, 2, 20)"
5,0,"(5, 12, 0, 1, 6, 10, 4, 11, 13, 2, 14, 3)","(9, 19, 19, 17, 13, 14, 4, 15, 7, 19, 19, 10)"
5,1,"(11, 2, 10, 4, 6, 13, 8, 0, 3, 14, 7, 1, 5)","(11, 20, 7, 13, 14, 12, 7, 19, 6, 5, 9, 5, 4)"
5,2,"(13, 7, 11, 10)","(18, 14, 5, 12)"
5,3,"(12, 11, 9, 6, 13, 10, 14, 7, 4, 0, 3, 1, 5, 8, 2)","(3, 8, 19, 16, 7, 18, 12, 12, 5, 3, 11, 8, 6, 4, 11)"
5,4,"(10, 0, 6, 8, 12, 9)","(9, 4, 13, 1, 19, 13)"
5,5,"(12, 1, 6, 2)","(10, 8, 7, 17)"
5,6,"(0, 7, 3, 10, 2, 4, 5, 11, 8)","(2, 10, 4, 6, 1, 16, 19, 9, 18)"
5,7,"(13, 6, 10, 14, 8, 2, 12, 0, 9)","(1, 6, 16, 20, 17, 8, 7, 16, 10)"
6,0,"(2,)","(5,)"
6,1,"(11, 12, 2, 7, 3, 14)","(11, 17, 10, 20, 17, 14)"
6,2,"(4, 0, 2, 12, 7, 8, 5, 14, 13, 10, 1, 9, 11, 3, 6)","(7, 9, 15, 6, 14, 9, 19, 20, 5, 6, 12, 3, 8, 11, 18)"
6,3,"(0, 8, 14, 1, 11, 3, 6, 7, 10, 5, 4, 2, 12, 13)","(16, 7, 10, 9, 1, 2, 15, 7, 16, 10, 11, 12, 13, 13)"
6,4,"(1, 11, 4, 14, 10, 9, 12, 13, 2, 5, 8, 6, 0, 3, 7)","(15, 18, 16, 2, 3, 8, 18, 1, 5, 14, 6, 16, 1, 3, 18)"
6,5,"(4, 11, 8, 1, 0, 5, 13, 14, 6, 9, 12, 3, 7)","(5, 2, 13, 10, 10, 2, 2, 8, 10, 16, 17, 13, 14)"
6,6,"(6, 2, 7, 5, 12, 10, 9, 0, 3)","(12, 9, 14, 17, 9, 2, 18, 20, 6)"
6,7,"(3, 5, 9, 7, 1)","(20, 20, 7, 15, 19)"
7,0,"(0, 12, 4, 9, 10, 6, 11, 14, 1, 8)","(16, 11, 14, 7, 16, 3, 4, 12, 4, 1)"
7,1,"(0, 4)","(2, 4)"
7,2,"(14, 7, 12, 8, 5, 0, 9, 6, 4, 10, 2, 13, 1, 11)","(19, 4, 7, 15, 8, 16, 18, 6, 3, 13, 17, 15, 8, 4)"
7,3,"(1, 9)","(17, 8)"
7,4,"(12, 2, 10, 14, 8, 5, 6, 4, 13, 7, 9, 0)","(13, 8, 8, 11, 11, 18, 4, 13, 4, 17, 7, 1)"
7,5,"(9, 1, 12, 4, 3, 11, 13, 6, 2, 10, 8, 0, 7, 5, 14)","(6, 2, 10, 6, 1, 15, 12, 3, 14, 1, 17, 19, 7, 4, 11)"
7,6,"(12, 14, 0)","(9, 4, 8)"
7,7,"(13, 3, 10, 1, 8, 9, 0, 12, 14, 4, 5, 7)","(16, 12, 11, 12, 2, 14, 7, 15, 9, 3, 8, 2)"
7,8,"(12, 13, 10, 5, 3, 4, 8, 0, 11, 2, 6, 14, 9, 7)","(11, 6, 9, 11, 16, 16, 15, 18, 18, 6, 4, 10, 15, 13)"
7,9,"(4, 10)","(5, 2)"
8,0,"(2, 10, 7, 1)","(18, 17, 4, 15)"
8,1,"(10, 6)","(7, 2)"
8,2,"(14, 12, 4, 3, 6, 5, 13, 9, 0, 11, 1, 8, 10)","(10, 2, 1, 9, 7, 12, 20, 13, 7, 6, 16, 16, 10)"
8,3,"(2, 9, 12, 7, 1, 6)","(11, 15, 18, 8, 6, 9)"
8,4,"(2, 7, 4, 8)","(16, 6, 5, 19)"
8,5,"(10, 9, 8, 7, 6, 4, 1, 2, 3, 12)","(18, 11, 3, 4, 5, 9, 5, 14, 11, 2)"
8,6,"(7, 4, 12, 13, 9, 11, 3)","(3, 1, 16, 8, 10, 17, 13)"
9,0,"(5, 1)","(13, 3)"
9,1,"(11, 2, 1, 9, 4, 7, 0, 3, 6, 10, 14, 5, 8, 12, 13)","(20, 2, 12, 5, 1, 17, 7, 17, 12, 4, 9, 11, 14, 5, 9)"
9,2,"(3, 10, 6, 12, 4, 9, 1)","(14, 4, 13, 17, 17, 15, 12)"
9,3,"(6, 2, 13, 1, 14, 3, 7, 8)","(8, 1, 8, 9, 15, 7, 5, 7)"
9,4,"(9, 6, 2, 13, 5, 1, 14, 4, 7, 0, 3, 11, 12)","(2, 18, 6, 14, 20, 10, 5, 20, 9, 12, 16, 1, 8)"
9,5,"(12, 2)","(15, 2)"
9,6,"(3, 12, 2, 0, 9, 11, 7, 13, 14, 10, 8, 4, 5, 1)","(5, 6, 20, 4, 17, 20, 10, 10, 18, 15, 4, 13, 7, 2)"
9,7,"(12, 13, 4, 11, 5, 14, 9)","(5, 8, 13, 7, 2, 10, 1)"
9,8,"(8, 13, 4, 11, 6, 5, 10, 3)","(8, 12, 9, 7, 5, 18, 5, 9)"
9,9,"(9, 1, 5, 11, 6, 10, 12, 7, 3)","(2, 12, 10, 20, 18, 7, 15, 8, 17)"
10,0,"(12, 11)","(10, 18)"
10,1,"(3, 11, 4, 1, 0, 5, 12, 13, 8)","(9, 8, 4, 10, 5, 15, 4, 8, 17)"
10,2,"(2, 3, 14, 12)","(17, 5, 7, 17)"
10,3,"(4, 12, 0, 14, 13, 5, 1, 9, 8, 6)","(5, 16, 1, 5, 2, 20, 14, 20, 17, 14)"
10,4,"(1, 10, 6, 4, 8, 13, 9, 3, 11, 0, 2, 14, 7)","(18, 4, 14, 8, 15, 8, 2, 18, 19, 1, 11, 11, 2)"
10,5,"(3, 4, 0, 11)","(19, 12, 8, 17)"
10,6,"(8, 3, 6, 11, 12, 7, 14, 13)","(18, 15, 7, 7, 17, 6, 15, 19)"
10,7,"(5, 4, 7, 8, 10, 9, 0, 1, 11, 6, 2, 13, 3, 14)","(9, 5, 13, 13, 8, 2, 14, 13, 3, 17, 12, 6, 16, 15)"
10,8,"(7, 0, 8, 3, 11, 10, 13, 9, 4, 12)","(10, 5, 4, 6, 9, 17, 5, 7, 2, 15)"
11,0,"(5, 8, 3, 4, 10, 6, 12, 7, 1, 9)","(11, 19, 18, 1, 11, 5, 1, 16, 3, 12)"
11,1,"(7, 6, 11, 5, 0, 8, 9, 13)","(8, 19, 10, 2, 2, 3, 19, 7)"
11,2,"(11,)","(5,)"
11,3,"(11, 1, 10, 4, 12, 0, 13, 14, 3, 6, 7, 8)","(14, 20, 2, 9, 3, 20, 15, 18, 5, 13, 4, 16)"
11,4,"(12, 10, 5, 0, 3, 8, 2)","(10, 1, 2, 8, 6, 10, 1)"
11,5,"(1, 13, 12, 5, 10, 11, 6)","(15, 5, 19, 6, 1, 20, 8)"
11,6,"(4, 8)","(13, 4)"
11,7,"(14, 0, 5, 11)","(3, 6, 13, 16)"
11,8,"(1, 6, 13, 5, 9, 2, 4, 12, 7, 10, 8, 14, 11)","(11, 15, 11, 18, 14, 17, 2, 16, 18, 2, 14, 2, 20)"
11,9,"(11, 13, 10, 12, 0, 1)","(5, 4, 19, 19, 9, 9)"
12,0,"(6, 9, 8, 2, 11, 0)","(8, 17, 10, 5, 19, 20)"
12,1,"(11, 3, 14, 1, 5, 13, 9, 12, 4, 7, 6)","(6, 20, 16, 7, 3, 9, 4, 19, 20, 4, 13)"
12,2,"(7, 3, 1, 12, 4, 9, 5, 0)","(11, 16, 10, 10, 9, 4, 2, 2)"
12,3,"(0, 4, 6, 5, 8, 13, 3, 1, 14, 7, 11, 9)","(6, 7, 10, 2, 11, 4, 11, 20, 20, 16, 3, 13)"
12,4,"(3, 9, 11, 13, 1, 6, 12)","(20, 1, 4, 2, 4, 15, 1)"
12,5,"(8, 7)","(16, 1)"
13,0,"(3, 1, 9, 7, 4, 6, 5, 10, 0, 12, 2, 11, 13, 8, 14)","(12, 19, 15, 13, 3, 8, 15, 12, 15, 8, 16, 1, 8, 3, 15)"
13,1,"(7, 3, 9, 12, 1, 13, 14)","(17, 4, 7, 14, 20, 5, 15)"
13,2,"(13, 9, 10, 6, 4)","(3, 1, 20, 14, 2)"
13,3,"(5, 13, 14, 9, 6, 0)","(15, 17, 10, 19, 6, 12)"
13,4,"(10, 13, 9, 3, 1, 2, 14)","(13, 10, 15, 19, 14, 7, 2)"
