kind,task,machine_selectable,process_time,power
7,0,"(3, 0, 2, 8, 5, 7, 6)","(16, 16, 10, 20, 7, 2, 17)","(148, 169, 42, 84, 148, 118, 72)"
7,1,"(0, 2, 6)","(12, 12, 13)","(89, 83, 116)"
7,2,"(1, 2, 5, 3, 7)","(19, 8, 12, 17, 4)","(152, 66, 116, 96, 186)"
7,3,"(4, 9, 2, 0, 6, 5, 1)","(20, 18, 18, 11, 8, 1, 20)","(181, 64, 195, 32, 169, 135, 183)"
7,4,"(2, 8, 5, 9, 6)","(10, 5, 2, 9, 2)","(91, 79, 78, 174, 200)"
7,5,"(5, 0, 8, 7, 6, 1, 4, 2, 9, 3)","(2, 11, 3, 2, 4, 10, 15, 16, 13, 19)","(122, 154, 32, 24, 79, 21, 91, 39, 14, 160)"
7,6,"(8, 2, 6, 5, 0, 3, 9, 4, 1, 7)","(8, 10, 6, 4, 17, 5, 13, 9, 13, 5)","(124, 78, 133, 156, 73, 79, 181, 155, 33, 31)"
7,7,"(1, 5, 2, 7, 3)","(5, 12, 18, 6, 18)","(37, 79, 157, 183, 61)"
7,8,"(2, 1)","(17, 8)","(48, 48)"
7,9,"(9, 8, 2, 7, 3, 6, 0, 1)","(20, 14, 1, 12, 4, 9, 5, 18)","(60, 63, 109, 163, 108, 35, 63, 100)"
8,0,"(8, 1, 5, 7, 3, 2, 0, 9, 6, 4)","(11, 9, 1, 4, 1, 1, 9, 2, 20, 2)","(11, 103, 103, 128, 103, 130, 89, 74, 192, 16)"
8,1,"(1, 9, 3, 2, 0)","(6, 2, 7, 7, 11)","(50, 60, 32, 166, 52)"
8,2,"(6,)","(7,)","(79,)"
8,3,"(7, 2, 8, 0, 4)","(2, 5, 13, 14, 10)","(157, 101, 67, 50, 171)"
8,4,"(9, 3, 4, 2, 1, 8)","(6, 5, 3, 5, 13, 4)","(41, 148, 135, 150, 99, 159)"
8,5,"(8, 5, 0, 4, 9, 2, 6)","(11, 12, 10, 17, 16, 15, 4)","(155, 73, 176, 124, 189, 132, 153)"
9,0,"(8, 7, 6, 4, 0, 3, 9)","(12, 16, 12, 3, 16, 1, 12)","(147, 51, 185, 22, 138, 162, 17)"
9,1,"(6, 7, 5, 9, 4)","(5, 15, 9, 11, 19)","(24, 53, 178, 53, 134)"
9,2,"(2, 9, 1, 4, 6, 5, 7, 8)","(18, 14, 10, 9, 14, 16, 6, 14)","(29, 128, 154, 145, 59, 171, 22, 185)"
9,3,"(5, 9, 2, 3, 6, 4, 8, 1)","(1, 17, 3, 13, 1, 6, 4, 6)","(179, 116, 144, 24, 21, 61, 87, 132)"
9,4,"(9, 2, 3, 7)","(14, 9, 19, 2)","(111, 10, 140, 89)"
9,5,"(2, 1)","(11, 8)","(34, 120)"
9,6,"(7, 5, 1, 2, 6)","(15, 16, 17, 18, 7)","(164, 126, 187, 138, 12)"
10,0,"(5, 8, 1, 9, 4, 0, 2, 6, 3, 7)","(9, 2, 13, 15, 5, 4, 20, 7, 3, 18)","(138, 52, 105, 108, 144, 183, 68, 137, 103, 157)"
10,1,"(0, 5)","(14, 6)","(152, 99)"
10,2,"(6, 2, 3, 9)","(17, 18, 2, 2)","(166, 158, 61, 168)"
10,3,"(1, 8, 6, 2, 3, 7)","(11, 16, 11, 13, 17, 6)","(69, 36, 38, 64, 110, 186)"
10,4,"(2, 8, 7, 1, 3)","(16, 9, 19, 16, 18)","(45, 131, 48, 20, 40)"
10,5,"(6, 4, 5, 2, 9, 8, 3, 7, 1)","(7, 19, 13, 6, 13, 1, 7, 2, 15)","(118, 197, 31, 31, 139, 158, 106, 132, 113)"
10,6,"(9, 7, 4, 3, 1, 6, 5, 8, 2, 0)","(13, 12, 14, 18, 17, 5, 18, 12, 4, 9)","(154, 12, 197, 183, 171, 82, 72, 122, 38, 19)"
10,7,"(3, 8, 1, 0, 4, 5, 7, 6, 2)","(2, 11, 14, 4, 19, 9, 20, 6, 3)","(127, 102, 169, 76, 15, 95, 117, 182, 131)"
10,8,"(9, 2, 6, 7, 3, 4, 5)","(1, 2, 19, 10, 2, 16, 12)","(48, 79, 35, 42, 166, 178, 109)"
10,9,"(0, 7, 5, 2, 6, 8, 9, 4)","(17, 13, 2, 9, 3, 11, 15, 18)","(131, 96, 126, 49, 145, 118, 151, 130)"
11,0,"(5, 2, 6, 9, 7, 1, 4, 0, 8)","(9, 14, 10, 14, 9, 6, 8, 14, 10)","(25, 77, 86, 176, 178, 39, 83, 56, 83)"
11,1,"(9, 4)","(4, 3)","(191, 22)"
11,2,"(7, 4, 0, 9, 1, 6, 2)","(16, 2, 6, 13, 18, 2, 16)","(16, 188, 176, 45, 104, 162, 70)"
11,3,"(2, 8, 3, 1, 0, 6, 9)","(12, 18, 17, 5, 5, 20, 3)","(32, 171, 47, 14, 159, 170, 10)"
11,4,"(9, 2)","(12, 18)","(191, 170)"
11,5,"(7, 8, 1, 6, 9, 0)","(12, 19, 3, 18, 4, 1)","(189, 103, 154, 44, 28, 157)"
12,0,"(7, 5, 4, 8, 6)","(6, 12, 11, 8, 16)","(149, 148, 165, 32, 81)"
12,1,"(4, 6, 0, 5)","(8, 11, 5, 5)","(133, 187, 32, 74)"
12,2,"(4, 7, 2, 0, 6, 8, 3, 1, 5, 9)","(8, 18, 19, 19, 13, 9, 11, 19, 10, 13)","(133, 195, 63, 106, 122, 154, 135, 195, 123, 138)"
12,3,"(3, 7, 0, 5, 1, 9, 4)","(19, 7, 10, 15, 12, 11, 3)","(33, 176, 115, 157, 136, 36, 14)"
12,4,"(5, 3, 8, 4, 0, 9, 1, 2, 7)","(7, 20, 3, 12, 9, 14, 8, 10, 14)","(108, 45, 155, 141, 22, 18, 167, 169, 69)"
12,5,"(8, 1, 2, 5, 6, 3, 0, 9, 4)","(7, 7, 8, 8, 12, 11, 9, 14, 18)","(105, 44, 61, 93, 103, 187, 104, 176, 163)"
12,6,"(9, 1, 0, 2, 6, 4, 7, 3)","(3, 2, 2, 15, 19, 11, 10, 1)","(27, 10, 44, 68, 30, 116, 26, 86)"
12,7,"(7, 8, 6, 5, 1, 3, 2, 0, 9)","(14, 7, 15, 10, 19, 3, 14, 20, 3)","(43, 120, 83, 31, 101, 184, 72, 32, 161)"
