kind,task,machine_selectable,process_time,power
2,2,"(13, 14, 0, 7, 8, 9, 11, 3, 2, 5, 1, 6, 10)","(1, 9, 1, 11, 4, 8, 16, 13, 8, 1, 6, 17, 4)","(184, 102, 47, 18, 183, 183, 143, 50, 71, 132, 82, 137, 67)"
2,3,"(4, 8, 1, 6, 13, 2, 12, 5)","(2, 8, 16, 17, 16, 9, 13, 13)","(184, 148, 28, 64, 35, 94, 146, 120)"
2,4,"(14, 10, 8, 0, 11, 6, 12, 9)","(20, 9, 9, 9, 1, 5, 4, 4)","(125, 150, 182, 186, 153, 161, 184, 12)"
3,0,"(3, 14, 8, 6, 2, 4, 13, 0, 5, 10, 1, 11)","(9, 1, 10, 13, 18, 2, 15, 19, 12, 18, 6, 10)","(77, 34, 57, 48, 171, 159, 73, 34, 127, 130, 95, 29)"
3,1,"(14, 11, 2, 4, 0, 3, 10, 13, 7, 9, 12, 5, 8, 1)","(16, 10, 18, 19, 17, 14, 5, 17, 14, 18, 1, 15, 4, 11)","(145, 149, 50, 53, 82, 82, 196, 143, 146, 140, 41, 108, 187, 174)"
3,2,"(6, 2, 4)","(3, 5, 5)","(111, 20, 38)"
3,3,"(4, 11, 7, 5, 6, 14)","(18, 18, 16, 11, 1, 4)","(132, 124, 45, 161, 140, 43)"
3,4,"(2, 14, 8, 5, 11, 1, 3, 7, 9)","(7, 7, 18, 8, 19, 9, 2, 6, 18)","(199, 18, 98, 110, 10, 176, 169, 152, 112)"
4,0,"(1, 9, 3, 13, 11, 5, 7, 8)","(11, 12, 9, 16, 3, 10, 8, 3)","(24, 65, 29, 139, 125, 134, 151, 155)"
4,1,"(1, 2, 0, 10, 3, 12, 6, 5, 7)","(1, 16, 15, 7, 13, 4, 12, 12, 7)","(177, 163, 109, 199, 189, 127, 167, 119, 32)"
4,2,"(2,)","(10,)","(50,)"
4,3,"(11, 5, 2, 9, 6, 10, 1, 8, 4)","(20, 18, 1, 14, 11, 18, 6, 10, 17)","(104, 182, 50, 26, 17, 70, 69, 175, 13)"
4,4,"(4, 2, 14, 5, 1, 13, 12, 9, 0, 7, 6, 10, 3)","(7, 7, 8, 20, 14, 11, 4, 1, 15, 19, 19, 2, 17)","(22, 100, 200, 102, 33, 74, 28, 91, 20, 128, 79, 126, 21)"
4,5,"(8, 11, 13)","(11, 11, 14)","(72, 144, 13)"
4,6,"(3, 0, 9, 10, 14, 7, 13, 11, 2, 6, 5, 4)","(1, 6, 6, 1, 11, 7, 18, 2, 15, 16, 20, 1)","(34, 79, 146, 116, 114, 165, 187, 67, 31, 178, 143, 176)"
4,7,"(10, 9, 1, 8, 3, 14, 12, 0, 6, 2, 4)","(12, 18, 10, 18, 10, 15, 12, 12, 12, 3, 13)","(163, 117, 162, 14, 130, 102, 97, 115, 52, 54, 61)"
4,8,"(11,)","(3,)","(43,)"
4,9,"(10, 11, 8)","(8, 10, 18)","(147, 85, 139)"
5,0,"(8,)","(8,)","(199,)"
5,1,"(13, 1, 4, 0, 11, 12)","(14, 17, 19, 1, 20, 10)","(127, 79, 111, 164, 147, 37)"
5,2,"(14, 2, 3, 4, 13, 7, 9, 0, 10, 1)","(7, 13, 4, 16, 11, 3, 12, 18, 7, 15)","(136, 126, 83, 12, 57, 24, 161, 158, 177, 185)"
5,3,"(7, 4, 11, 10, 0, 8, 6, 12, 14, 3, 1, 5, 13)","(6, 17, 20, 18, 6, 5, 1, 15, 10, 8, 3, 12, 20)","(171, 103, 126, 199, 135, 87, 54, 117, 100, 182, 197, 152, 173)"
5,4,"(5, 12, 11, 6, 1)","(20, 1, 2, 14, 15)","(141, 174, 101, 200, 188)"
5,5,"(0, 6, 10, 14, 3, 5)","(9, 13, 7, 14, 6, 15)","(39, 28, 42, 108, 162, 141)"
6,0,"(10, 6)","(5, 14)","(196, 144)"
6,1,"(6, 11, 14, 7, 0, 5, 1)","(11, 1, 8, 20, 13, 5, 19)","(146, 76, 31, 182, 70, 134, 147)"
6,2,"(5, 11, 13, 1, 9, 3, 4, 12, 14)","(11, 3, 20, 1, 12, 12, 6, 5, 14)","(23, 76, 22, 167, 141, 180, 154, 33, 82)"
6,3,"(3, 1, 10, 11)","(4, 20, 5, 11)","(102, 132, 86, 58)"
6,4,"(7, 10)","(19, 20)","(79, 34)"
