kind,task,machine_selectable,process_time,power
3,1,"(9, 2, 3, 4, 1, 17, 12, 14, 13, 5, 19, 10, 0, 7, 18, 11, 6, 16)","(11, 5, 5, 5, 6, 11, 18, 16, 20, 9, 6, 7, 3, 3, 1, 15, 11, 12)","(56, 168, 131, 13, 70, 200, 29, 38, 200, 114, 44, 52, 125, 189, 17, 195, 21, 10)"
3,2,"(5, 2, 0, 16, 12, 11, 3, 8, 1, 19, 4, 17, 9, 15, 7, 13)","(13, 9, 17, 18, 9, 7, 3, 20, 19, 5, 19, 18, 1, 19, 4, 10)","(34, 198, 75, 133, 85, 130, 174, 166, 23, 121, 63, 190, 153, 123, 152, 196)"
3,3,"(19, 12, 16, 14, 17, 4, 7, 3, 18, 0, 9, 5, 8, 11, 15, 6, 10, 13, 1)","(14, 18, 18, 14, 11, 4, 12, 18, 8, 6, 8, 15, 5, 8, 17, 8, 8, 4, 16)","(39, 179, 81, 133, 44, 150, 70, 50, 133, 162, 157, 117, 70, 89, 13, 28, 195, 134, 13)"
3,4,"(9, 15, 1, 8, 12, 0, 14, 19, 5, 4, 2, 3, 16)","(17, 10, 8, 17, 1, 17, 13, 14, 11, 3, 3, 11, 5)","(27, 11, 181, 87, 197, 117, 38, 81, 77, 120, 133, 145, 119)"
3,5,"(4, 1, 12, 17, 11, 9, 16)","(3, 9, 20, 13, 20, 3, 20)","(196, 132, 127, 186, 157, 51, 72)"
3,6,"(9, 12, 15, 13, 8, 11, 16, 2, 7, 5, 17)","(15, 3, 11, 14, 2, 18, 3, 2, 10, 6, 15)","(191, 161, 82, 70, 165, 87, 46, 155, 79, 173, 68)"
3,7,"(11, 15, 5, 8, 16, 12, 9, 0, 17, 18)","(6, 9, 6, 9, 9, 13, 13, 10, 12, 1)","(82, 152, 12, 59, 195, 100, 167, 182, 99, 95)"
3,8,"(16,)","(15,)","(25,)"
3,9,"(0, 7, 4, 18, 10, 6, 3, 13, 17, 2, 14, 5, 1, 16, 8)","(15, 10, 1, 3, 6, 18, 10, 16, 19, 18, 17, 6, 14, 4, 19)","(92, 133, 130, 120, 157, 71, 45, 46, 79, 94, 176, 44, 193, 13, 183)"
4,0,"(12, 8, 0, 14, 9, 13, 11, 16, 17, 18, 10, 15, 3, 2, 19, 6, 4)","(8, 17, 20, 19, 7, 18, 19, 14, 7, 4, 8, 10, 12, 14, 5, 3, 6)","(164, 165, 168, 67, 142, 156, 144, 35, 143, 113, 71, 123, 165, 35, 116, 170, 186)"
4,1,"(4, 3, 7, 10, 6)","(7, 17, 4, 14, 8)","(196, 96, 178, 101, 28)"
4,2,"(16, 7)","(6, 14)","(91, 26)"
4,3,"(9, 6, 13, 4, 14, 11, 3, 18, 15, 7, 19, 10, 2, 16, 0, 8, 12)","(19, 16, 3, 15, 20, 11, 7, 19, 4, 19, 2, 9, 5, 16, 15, 8, 15)","(15, 165, 160, 150, 114, 141, 184, 121, 27, 10, 127, 74, 28, 196, 186, 136, 138)"
4,4,"(3, 8, 13, 4, 2, 12, 7, 5)","(19, 8, 20, 9, 17, 20, 4, 4)","(153, 70, 62, 35, 11, 129, 195, 68)"
4,5,"(4, 3, 11, 9, 17, 6, 10, 15, 1, 2, 7, 12, 18, 13, 19, 8, 5, 16)","(15, 16, 5, 7, 10, 13, 9, 5, 7, 3, 16, 17, 13, 3, 11, 15, 14, 7)","(134, 51, 112, 174, 75, 193, 167, 142, 177, 82, 86, 119, 142, 160, 77, 178, 180, 170)"
5,0,"(9, 18, 19, 15, 0, 13)","(12, 20, 13, 10, 3, 13)","(27, 27, 147, 151, 18, 110)"
5,1,"(9, 14, 7, 17, 6, 11, 8, 5, 1, 12, 13, 2, 19, 3, 0, 18, 4, 10, 15)","(19, 17, 1, 5, 18, 2, 11, 12, 13, 1, 19, 19, 19, 15, 15, 8, 18, 15, 15)","(96, 88, 178, 15, 142, 54, 10, 136, 168, 25, 121, 195, 88, 107, 32, 48, 34, 46, 19)"
5,2,"(10, 6, 18, 2, 7, 0, 19, 9, 16, 17, 11, 12, 1, 8, 15, 3, 4, 5)","(5, 9, 16, 7, 20, 15, 8, 6, 3, 6, 11, 3, 8, 12, 17, 14, 14, 2)","(56, 150, 68, 27, 98, 119, 133, 89, 120, 114, 14, 118, 117, 52, 166, 136, 185, 48)"
5,3,"(8, 7, 10, 14, 11, 4, 17)","(9, 11, 9, 5, 10, 8, 13)","(190, 39, 60, 52, 37, 107, 106)"
5,4,"(18, 5, 10, 16, 8, 6, 9, 17, 15, 3)","(18, 5, 20, 8, 19, 2, 4, 9, 4, 19)","(46, 68, 70, 79, 132, 62, 139, 124, 155, 84)"
5,5,"(4, 10, 16, 6)","(17, 5, 11, 6)","(132, 181, 12, 196)"
5,6,"(16, 0, 9, 7, 6, 1, 18, 3, 10, 15, 19, 5, 14, 8, 11, 4)","(8, 2, 7, 9, 17, 17, 19, 16, 10, 11, 1, 17, 10, 16, 10, 10)","(185, 61, 157, 123, 109, 193, 97, 16, 40, 147, 144, 73, 186, 36, 168, 176)"
5,7,"(3, 12, 16, 10, 17, 0, 18, 1, 11, 2, 4, 15, 14, 6, 13)","(4, 3, 4, 20, 3, 2, 12, 11, 2, 5, 10, 19, 8, 20, 13)","(18, 91, 63, 161, 12, 155, 163, 127, 192, 82, 128, 92, 159, 58, 163)"
6,0,"(4, 1, 16, 15, 11, 10)","(13, 16, 10, 15, 16, 20)","(25, 110, 126, 190, 153, 174)"
6,1,"(4, 9, 0, 2, 8, 18, 1, 17, 3, 13, 10, 6, 11, 14, 16, 19, 15, 12, 7)","(5, 5, 16, 16, 13, 5, 4, 17, 16, 13, 5, 6, 5, 18, 8, 13, 7, 9, 6)","(26, 36, 149, 42, 155, 190, 106, 188, 102, 56, 184, 92, 119, 49, 126, 96, 181, 94, 88)"
6,2,"(0, 1, 9, 4, 17, 14, 7, 16, 3, 15, 19, 8, 11, 6, 18, 5, 2, 10, 12, 13)","(2, 9, 13, 1, 3, 10, 19, 7, 17, 5, 13, 4, 5, 9, 15, 16, 19, 11, 11, 17)","(181, 32, 194, 124, 158, 195, 17, 99, 127, 136, 155, 38, 67, 168, 27, 95, 120, 20, 27, 146)"
6,3,"(6, 4, 9, 12, 14, 13, 5, 19, 0, 1, 16, 10)","(8, 16, 14, 3, 6, 2, 10, 15, 10, 10, 9, 6)","(120, 142, 28, 69, 174, 35, 99, 135, 47, 34, 100, 126)"
6,4,"(9, 15, 11, 18, 5, 17, 4, 13, 8, 0, 6, 10, 12, 7, 14, 19, 16, 2, 1, 3)","(5, 5, 9, 1, 12, 17, 16, 2, 3, 4, 3, 2, 6, 3, 7, 2, 3, 6, 5, 10)","(188, 56, 114, 134, 114, 163, 105, 115, 140, 173, 47, 27, 60, 146, 56, 30, 121, 92, 134, 99)"
6,5,"(14, 6, 0, 4, 17, 7, 18, 15, 8, 1)","(12, 13, 8, 8, 15, 3, 16, 4, 15, 17)","(10, 82, 12, 146, 151, 94, 85, 173, 188, 99)"
7,0,"(1, 8, 19, 9, 0, 2, 14, 10, 7, 6, 4, 5, 17, 18, 3, 12, 13, 16)","(3, 5, 19, 8, 20, 19, 16, 15, 11, 4, 4, 11, 16, 6, 12, 14, 20, 17)","(117, 179, 45, 48, 37, 34, 52, 34, 11, 199, 35, 17, 59, 11, 183, 128, 20, 40)"
7,1,"(3, 17, 5, 10, 16, 12, 8, 4, 13, 18, 6, 1, 11, 7, 15, 2, 19, 14)","(13, 8, 10, 5, 15, 4, 1, 8, 3, 2, 1, 2, 5, 18, 15, 14, 10, 19)","(137, 81, 152, 21, 159, 200, 134, 86, 97, 84, 75, 199, 37, 61, 99, 121, 138, 20)"
7,2,"(5, 2, 9, 13, 18, 0, 11, 14, 4, 6, 16, 8)","(7, 3, 4, 1, 20, 11, 12, 5, 19, 6, 9, 2)","(155, 52, 40, 81, 66, 163, 22, 130, 63, 99, 89, 163)"
7,3,"(3, 2, 12, 9)","(18, 7, 7, 11)","(85, 172, 96, 117)"
7,4,"(18, 1, 17, 2, 14, 10, 19, 5, 8, 3, 13, 12, 7, 9, 11, 16, 6, 15)","(5, 8, 20, 11, 9, 5, 6, 1, 10, 18, 18, 1, 2, 8, 20, 9, 3, 8)","(196, 160, 20, 126, 134, 157, 137, 144, 21, 92, 17, 93, 191, 199, 184, 198, 37, 101)"
7,5,"(13, 2, 11, 1, 9, 5, 3, 19, 4)","(15, 6, 20, 9, 15, 9, 1, 4, 2)","(160, 37, 121, 150, 133, 59, 150, 124, 137)"
7,6,"(10,)","(13,)","(117,)"
7,7,"(2, 3)","(16, 12)","(191, 170)"
7,8,"(15, 7, 19, 1, 5, 3)","(12, 1, 8, 6, 16, 20)","(144, 55, 76, 95, 54, 102)"
8,0,"(15, 3, 5, 16, 8, 10, 13, 19, 4, 6, 18, 7, 0, 14, 11, 12, 17, 2)","(1, 15, 7, 15, 14, 7, 7, 15, 7, 20, 20, 2, 16, 4, 3, 17, 9, 8)","(56, 12, 87, 123, 59, 86, 127, 34, 70, 160, 138, 198, 89, 161, 166, 166, 51, 153)"
8,1,"(10, 9)","(12, 14)","(12, 20)"
8,2,"(1, 16, 18, 17, 4, 8, 19, 5, 3, 6, 10, 9, 12, 15, 13, 0, 2, 11, 7)","(4, 4, 6, 12, 4, 18, 16, 13, 9, 16, 18, 4, 5, 3, 14, 10, 14, 18, 4)","(18, 14, 94, 126, 190, 158, 59, 76, 106, 96, 27, 161, 128, 140, 116, 51, 82, 22, 49)"
8,3,"(10, 8, 1, 18, 13, 16, 7, 19, 5, 12, 17, 4, 9, 0)","(11, 19, 5, 19, 17, 10, 11, 9, 11, 4, 3, 3, 17, 20)","(100, 81, 79, 185, 87, 118, 54, 71, 153, 97, 107, 27, 178, 119)"
8,4,"(4, 5, 1, 14, 7, 3)","(15, 16, 15, 12, 13, 7)","(18, 165, 70, 26, 40, 58)"
8,5,"(2, 15, 4, 16, 6, 10, 14, 1, 9, 12, 5, 3, 8, 0, 17, 11, 18, 19, 7, 13)","(13, 11, 5, 1, 16, 20, 13, 18, 18, 12, 3, 10, 18, 17, 16, 6, 20, 3, 4, 11)","(195, 90, 24, 162, 101, 131, 43, 63, 197, 63, 61, 55, 127, 36, 71, 107, 174, 113, 134, 173)"
8,6,"(6, 17, 4, 19, 3, 8, 15, 0, 5, 1, 9, 10, 11, 7, 14, 16, 13, 18, 2, 12)","(2, 2, 19, 7, 17, 11, 17, 9, 13, 15, 20, 6, 12, 18, 10, 19, 14, 18, 3, 20)","(36, 25, 134, 94, 197, 127, 79, 63, 181, 142, 32, 140, 181, 115, 143, 182, 175, 52, 170, 23)"
8,7,"(11, 19, 0, 12, 14, 13)","(14, 18, 15, 6, 14, 1)","(121, 188, 26, 187, 98, 111)"
8,8,"(5, 9, 10, 1, 4, 0, 17, 12)","(2, 4, 5, 7, 5, 8, 10, 5)","(181, 150, 98, 126, 98, 152, 168, 70)"
9,0,"(5, 19, 1, 13, 14, 10, 15, 3, 12, 2, 6, 0, 4, 18, 17, 9, 11)","(10, 11, 9, 5, 12, 10, 13, 2, 10, 10, 16, 20, 17, 8, 6, 18, 4)","(51, 119, 79, 19, 59, 83, 98, 152, 150, 185, 150, 121, 175, 45, 135, 37, 192)"
9,1,"(0, 4, 12, 18, 17, 8, 9, 19, 1, 3)","(20, 9, 3, 4, 9, 10, 10, 20, 16, 13)","(114, 134, 132, 118, 191, 113, 166, 64, 46, 78)"
9,2,"(13, 12, 6)","(9, 17, 16)","(184, 138, 30)"
9,3,"(14, 9, 6, 2, 18, 17, 0, 12, 7, 11, 8)","(8, 19, 12, 20, 18, 1, 1, 1, 17, 11, 8)","(170, 192, 197, 87, 44, 102, 97, 96, 171, 34, 130)"
9,4,"(6, 16, 3, 2, 1)","(1, 12, 10, 19, 13)","(116, 146, 97, 27, 159)"
9,5,"(18, 13, 6, 16, 17, 14, 4, 1, 7, 0, 5, 12, 11, 3, 8, 10, 9, 15, 2, 19)","(17, 20, 5, 4, 8, 15, 5, 12, 12, 10, 5, 8, 9, 15, 4, 20, 18, 20, 20, 16)","(47, 165, 97, 67, 26, 71, 11, 142, 57, 180, 119, 97, 129, 144, 154, 83, 78, 64, 72, 101)"
10,0,"(14, 10, 0, 17, 12, 6, 3, 16, 15, 19, 4, 1, 18, 8, 11, 13, 9)","(13, 9, 16, 8, 8, 20, 15, 14, 10, 18, 15, 20, 18, 7, 19, 8, 16)","(163, 40, 170, 123, 103, 23, 118, 13, 135, 171, 43, 193, 191, 20, 186, 112, 67)"
10,1,"(3, 1, 11, 8, 16)","(2, 12, 12, 1, 2)","(32, 191, 21, 157, 39)"
10,2,"(3, 10, 8, 19, 17, 15, 6, 14, 16, 1, 18, 4, 5, 9, 7)","(17, 11, 1, 11, 10, 17, 15, 14, 14, 16, 18, 8, 11, 10, 9)","(24, 50, 50, 39, 122, 93, 140, 57, 159, 88, 60, 10, 52, 34, 61)"
10,3,"(14, 12, 9, 18, 10, 1, 13, 16, 0)","(5, 10, 1, 3, 1, 2, 6, 12, 7)","(70, 55, 46, 62, 13, 107, 113, 152, 54)"
10,4,"(7, 10, 1)","(12, 1, 18)","(59, 22, 32)"
10,5,"(10, 13, 0, 15, 11, 1, 18, 2, 7, 17, 12, 3, 8, 9, 5, 16, 19)","(17, 15, 1, 17, 17, 11, 18, 20, 5, 9, 1, 19, 11, 11, 13, 10, 16)","(191, 13, 105, 164, 97, 163, 29, 168, 80, 123, 116, 173, 83, 116, 155, 114, 130)"
10,6,"(17,)","(2,)","(98,)"
10,7,"(9, 8, 1, 19, 10, 16, 7, 11, 13, 0, 17, 2, 6, 15, 12, 14, 5, 3, 4)","(5, 16, 11, 1, 18, 19, 14, 8, 1, 3, 10, 4, 4, 15, 20, 10, 16, 13, 7)","(80, 86, 142, 95, 164, 103, 65, 180, 132, 174, 97, 138, 144, 125, 74, 52, 141, 45, 114)"
10,8,"(1, 9, 12, 11, 18, 13, 0, 14, 3, 7, 19, 10)","(19, 6, 4, 2, 20, 19, 6, 11, 15, 9, 15, 7)","(74, 33, 121, 160, 65, 91, 98, 117, 25, 196, 38, 146)"
11,0,"(10,)","(9,)","(169,)"
11,1,"(15, 3, 17)","(16, 2, 4)","(134, 190, 31)"
11,2,"(1, 15, 18, 13, 2, 14, 9, 8, 3, 7, 19, 0, 11, 10, 6, 12, 17, 4, 5)","(3, 14, 2, 14, 19, 10, 17, 2, 19, 15, 19, 10, 9, 6, 6, 20, 7, 4, 14)","(15, 177, 16, 192, 23, 70, 49, 50, 21, 132, 161, 132, 178, 80, 186, 138, 62, 132, 86)"
11,3,"(11, 3, 4, 7, 13, 5)","(3, 10, 9, 11, 15, 10)","(168, 191, 21, 109, 121, 54)"
11,4,"(13, 17, 6, 15, 4, 8, 19, 16, 11, 10, 1, 2, 18, 0, 7, 3, 12)","(5, 12, 18, 3, 20, 17, 18, 19, 15, 19, 18, 15, 14, 7, 14, 2, 5)","(87, 104, 21, 21, 107, 28, 183, 155, 27, 94, 38, 115, 193, 55, 198, 89, 20)"
11,5,"(5, 11, 13, 1, 4)","(5, 3, 12, 14, 12)","(51, 73, 141, 151, 153)"
11,6,"(0, 3, 15, 16, 17, 11, 7, 19, 5, 9, 13, 8, 12, 6, 4, 10, 18, 14)","(17, 2, 10, 14, 16, 19, 2, 9, 4, 18, 17, 6, 5, 19, 5, 19, 11, 4)","(36, 138, 22, 154, 53, 14, 112, 29, 141, 12, 95, 16, 176, 86, 65, 62, 158, 179)"
11,7,"(15, 2)","(4, 13)","(37, 178)"
11,8,"(0,)","(1,)","(12,)"
11,9,"(3, 6, 18, 12, 11, 19, 0, 4, 5, 10, 13, 17, 14, 15)","(9, 15, 3, 4, 2, 9, 20, 18, 3, 8, 6, 6, 16, 13)","(105, 162, 78, 140, 137, 11, 96, 77, 140, 74, 85, 159, 113, 200)"
12,0,"(15, 5, 18, 13, 3, 19, 8, 4, 6, 16, 2, 12, 0, 11, 9, 17)","(9, 19, 16, 14, 13, 2, 18, 9, 14, 4, 4, 12, 3, 12, 9, 12)","(197, 167, 120, 177, 32, 89, 131, 178, 199, 195, 55, 21, 53, 149, 200, 74)"
12,1,"(2, 16)","(13, 11)","(135, 37)"
12,2,"(9, 10, 3, 18, 16, 11, 1, 13, 6, 17, 5, 4, 0, 8, 2, 7, 15)","(7, 16, 5, 15, 10, 9, 17, 5, 8, 15, 18, 8, 6, 4, 17, 17, 6)","(10, 76, 110, 54, 31, 117, 118, 38, 119, 44, 146, 80, 64, 146, 164, 89, 74)"
12,3,"(14, 6, 8, 3, 13, 19, 18, 0, 1, 10, 9, 4, 12, 5, 17, 11, 7, 2, 15)","(20, 12, 17, 1, 14, 2, 19, 12, 11, 2, 7, 9, 3, 8, 5, 18, 18, 3, 18)","(133, 98, 200, 136, 60, 185, 167, 200, 156, 125, 95, 118, 146, 182, 49, 155, 19, 35, 52)"
12,4,"(8, 10, 17, 1, 6, 0, 18, 12, 14, 16, 5, 19, 15, 4, 3, 11, 13, 9)","(13, 10, 8, 7, 18, 9, 20, 13, 14, 19, 1, 12, 19, 15, 13, 16, 1, 3)","(137, 146, 147, 98, 96, 29, 149, 61, 200, 156, 89, 60, 62, 40, 142, 147, 110, 122)"
12,5,"(2, 4, 3, 11, 0, 13, 15, 5, 10)","(14, 16, 8, 17, 13, 15, 8, 3, 8)","(195, 110, 67, 30, 139, 117, 125, 130, 182)"
12,6,"(11, 3, 18, 6, 0, 2, 1, 17, 8)","(9, 7, 20, 14, 17, 20, 1, 13, 11)","(180, 40, 103, 106, 33, 13, 147, 19, 87)"
12,7,"(4, 1, 19)","(20, 8, 6)","(125, 108, 199)"
13,0,"(7, 6, 10, 8)","(2, 15, 19, 9)","(148, 159, 19, 152)"
13,1,"(9, 18, 12, 3, 13, 11, 14, 5, 15, 7, 19, 10, 4, 6, 8, 0, 2, 1, 16)","(7, 15, 3, 6, 19, 15, 20, 14, 5, 8, 18, 1, 18, 6, 4, 6, 7, 7, 3)","(87, 97, 38, 168, 191, 46, 47, 56, 180, 164, 140, 164, 119, 65, 75, 74, 77, 192, 32)"
13,2,"(1, 8, 6, 7, 12, 13, 2, 4, 15, 18)","(16, 4, 2, 13, 6, 8, 18, 6, 6, 11)","(53, 62, 175, 94, 46, 42, 15, 66, 158, 73)"
13,3,"(9, 1, 0, 4, 18, 7, 16, 5, 19, 14, 12, 6, 3, 13, 11, 8, 2, 17)","(16, 2, 17, 19, 20, 7, 9, 8, 9, 4, 14, 18, 11, 4, 18, 9, 10, 11)","(75, 168, 82, 132, 77, 92, 166, 80, 192, 186, 130, 103, 23, 80, 154, 169, 87, 157)"
13,4,"(17, 10, 19)","(9, 7, 12)","(142, 73, 102)"
13,5,"(8, 11, 19, 13, 12, 9, 10, 2, 0, 17, 6, 5, 14, 16, 3, 4, 15, 7, 18)","(1, 3, 16, 8, 15, 4, 7, 7, 10, 20, 2, 11, 5, 1, 4, 14, 9, 18, 13)","(136, 21, 50, 145, 23, 91, 21, 148, 43, 168, 134, 44, 16, 128, 141, 177, 33, 188, 129)"
