kind,task,machine_selectable,process_time
3,3,"(16, 3, 6, 5, 10, 9, 4, 12, 7, 13, 14, 11, 18, 17, 19)","(1, 16, 6, 14, 18, 13, 12, 2, 12, 10, 4, 18, 10, 11, 11)"
3,4,"(3, 18, 4, 9, 17, 2, 6, 12, 0, 11, 7, 5, 1, 19, 10, 16, 13, 8, 15, 14)","(3, 20, 5, 16, 12, 7, 17, 12, 4, 4, 10, 5, 15, 19, 3, 18, 15, 1, 14, 5)"
3,5,"(10, 16, 9, 12, 4, 11, 3, 8, 1, 13, 15, 5, 19, 14, 18, 2, 0, 17, 7, 6)","(3, 6, 3, 14, 19, 4, 5, 8, 1, 11, 17, 20, 20, 18, 13, 6, 17, 11, 5, 18)"
3,6,"(13, 16, 14, 0, 6, 7)","(13, 9, 4, 10, 8, 4)"
4,0,"(9, 7)","(13, 19)"
4,1,"(13, 6, 2, 19, 10, 18, 14, 3, 15, 17, 7)","(5, 10, 13, 14, 6, 6, 3, 9, 8, 14, 14)"
4,2,"(7, 18, 14, 5, 15)","(15, 19, 13, 10, 20)"
4,3,"(15, 14, 1, 13, 2)","(7, 8, 7, 5, 18)"
4,4,"(4, 6, 10, 15, 2, 11, 14, 5, 3, 18, 7, 0, 16)","(2, 7, 12, 11, 12, 20, 12, 20, 1, 2, 13, 20, 10)"
4,5,"(15, 14, 6, 1, 19, 8, 2, 3, 5, 16, 11, 12, 17, 13, 10, 7, 0)","(15, 13, 15, 13, 8, 15, 18, 7, 20, 8, 20, 1, 17, 10, 11, 17, 2)"
4,6,"(19, 10, 15, 2, 12, 13)","(14, 4, 18, 12, 8, 10)"
4,7,"(5, 4, 18, 3, 9, 0, 16, 7, 19, 12, 15, 8)","(12, 3, 12, 4, 10, 13, 12, 2, 1, 2, 2, 18)"
5,0,"(0, 10, 5, 7, 9, 1, 4)","(13, 13, 18, 16, 7, 16, 17)"
5,1,"(3, 5)","(11, 10)"
5,2,"(9, 7, 3, 11, 15, 14, 10, 4, 1, 2, 16, 12, 8, 18)","(12, 2, 5, 13, 15, 6, 14, 2, 4, 15, 11, 3, 11, 13)"
5,3,"(1, 9)","(10, 3)"
5,4,"(9, 7, 14, 8, 18, 6, 2, 19, 16, 5, 17, 12)","(7, 16, 14, 14, 15, 16, 11, 16, 4, 19, 15, 18)"
5,5,"(9, 7, 15, 19, 8, 16, 12, 0, 2, 4, 11)","(2, 16, 19, 1, 3, 5, 9, 16, 4, 8, 9)"
5,6,"(4,)","(5,)"
5,7,"(11, 13, 6, 3)","(15, 18, 8, 12)"
6,0,"(10, 9, 2, 7, 5, 11, 12, 18, 16, 15, 8, 14, 6, 0, 3, 17, 4)","(7, 8, 17, 16, 17, 3, 10, 11, 17, 9, 12, 16, 9, 10, 7, 17, 6)"
6,1,"(8, 16, 0)","(10, 10, 1)"
6,2,"(2, 3, 19, 10, 16, 4, 13, 0, 7, 8, 6, 17, 1, 18, 14, 12, 5, 15, 9)","(3, 17, 3, 19, 14, 13, 4, 2, 12, 7, 16, 9, 4, 17, 17, 7, 5, 16, 14)"
6,3,"(12, 15, 18, 2, 11, 4, 5, 3, 10)","(15, 18, 19, 7, 2, 6, 17, 8, 9)"
6,4,"(3, 17, 19, 18, 5, 0, 7, 12, 6)","(17, 20, 12, 5, 13, 2, 14, 3, 2)"
6,5,"(11, 16, 14, 2, 6, 12, 10, 19, 9, 3, 4, 17, 13, 18, 8, 1, 15, 7, 0)","(13, 3, 10, 9, 6, 1, 13, 12, 4, 17, 15, 20, 6, 19, 12, 12, 7, 6, 14)"
6,6,"(18, 19, 10, 1, 11, 14, 5, 0, 4, 8, 2, 13, 12, 3, 9, 7)","(15, 12, 14, 20, 3, 19, 7, 15, 7, 2, 7, 9, 16, 14, 19, 1)"
7,0,"(7, 6)","(14, 20)"
7,1,"(19, 4, 13, 0, 8, 14, 10, 3)","(15, 10, 10, 20, 12, 11, 5, 16)"
7,2,"(11, 4, 0, 18, 17, 16)","(3, 7, 12, 12, 8, 3)"
7,3,"(4, 13, 19, 0, 17, 9, 16, 11, 8, 12, 7, 2, 6)","(13, 17, 8, 1, 9, 7, 2, 7, 8, 14, 7, 17, 2)"
7,4,"(0, 12, 19, 11, 10, 16, 15, 17, 5, 6, 18, 7, 2, 3, 14, 13)","(3, 4, 15, 9, 10, 7, 15, 3, 14, 19, 16, 11, 4, 5, 9, 6)"
8,0,"(8, 12, 5, 2, 14, 18, 15, 7)","(14, 8, 19, 16, 18, 3, 17, 10)"
8,1,"(16, 13, 7, 12, 8, 9, 19, 3, 10, 11, 18, 5)","(8, 14, 3, 14, 10, 15, 5, 10, 9, 14, 18, 1)"
8,2,"(8, 11, 13, 6, 4, 12, 18, 15, 5, 14, 10, 1)","(1, 13, 14, 1, 3, 6, 14, 3, 12, 8, 13, 17)"
8,3,"(17, 8, 12, 1, 4, 10, 19, 11, 16, 0, 6, 14, 7)","(20, 15, 9, 15, 2, 6, 8, 5, 20, 6, 4, 15, 10)"
8,4,"(15, 14, 8, 17, 0, 16, 1, 7, 9, 2, 5, 6)","(13, 6, 7, 19, 13, 13, 9, 7, 4, 19, 12, 1)"
8,5,"(3, 14, 13, 6, 0, 9, 2, 12, 15, 1, 18, 19, 4, 7, 10, 16, 11, 5, 17)","(13, 16, 15, 16, 3, 10, 13, 3, 7, 13, 13, 6, 9, 16, 19, 17, 10, 5, 3)"
8,6,"(0, 13, 5, 14, 1, 6, 17, 15, 10, 3, 19, 4, 11, 7, 12, 16, 18, 2, 8, 9)","(16, 8, 20, 5, 2, 15, 13, 10, 4, 7, 5, 3, 13, 9, 4, 3, 5, 16, 19, 11)"
9,0,"(16, 6, 17, 12, 5, 11, 10, 14, 13, 0, 8, 1, 7, 9, 15, 3, 4, 19)","(8, 2, 1, 7, 18, 10, 18, 7, 1, 11, 13, 9, 11, 10, 9, 12, 2, 9)"
9,1,"(4, 1)","(7, 8)"
9,2,"(7,)","(16,)"
9,3,"(16, 18, 19, 8, 3, 15, 4, 2, 17, 5, 1, 12)","(9, 19, 4, 10, 8, 3, 2, 8, 9, 1, 1, 10)"
9,4,"(16, 9, 15, 18, 12, 2, 4, 17, 8, 14, 6, 1, 3, 5, 0, 19)","(12, 19, 17, 1, 13, 5, 1, 4, 2, 19, 20, 16, 9, 12, 5, 3)"
9,5,"(2, 19, 18, 5, 8, 13, 1, 12, 0, 10, 15, 3, 9, 14, 7, 4, 11, 16)","(17, 19, 7, 8, 5, 5, 18, 8, 3, 20, 18, 14, 3, 4, 4, 13, 19, 8)"
10,0,"(4, 0, 19, 8, 1, 3)","(3, 4, 7, 15, 5, 14)"
10,1,"(10,)","(11,)"
10,2,"(4, 16, 13, 2, 12)","(16, 13, 2, 9, 8)"
10,3,"(11,)","(9,)"
10,4,"(0,)","(5,)"
10,5,"(10, 14, 13, 11, 5, 1, 18, 12, 17, 16, 0, 4)","(5, 1, 3, 14, 2, 1, 20, 13, 17, 16, 20, 12)"
11,0,"(19, 15, 10, 11, 9, 4)","(14, 9, 18, 18, 4, 14)"
11,1,"(5, 4, 1, 18, 11, 7, 13, 6, 17)","(10, 18, 19, 4, 12, 10, 19, 13, 7)"
11,2,"(12, 3, 6, 9, 14, 13, 7, 11, 10, 0, 1, 5, 4, 19, 18, 2, 16, 17, 8, 15)","(6, 12, 15, 3, 12, 16, 17, 20, 19, 6, 10, 2, 16, 13, 3, 5, 19, 3, 10, 15)"
11,3,"(13, 3, 11, 14, 4, 9, 7, 6, 12, 2, 1, 15, 5, 10, 18, 16, 19, 0, 8, 17)","(15, 14, 12, 13, 5, 5, 3, 9, 10, 17, 16, 7, 20, 13, 10, 11, 20, 2, 1, 14)"
11,4,"(18, 16, 13, 17, 4, 12, 1, 14, 8, 11, 5)","(11, 4, 2, 10, 14, 14, 17, 17, 19, 14, 13)"
11,5,"(13, 7, 0, 19)","(15, 4, 1, 8)"
11,6,"(11, 10)","(5, 3)"
11,7,"(8, 6, 16, 7, 13, 9, 18)","(2, 14, 19, 3, 8, 5, 12)"
11,8,"(13, 10, 1, 18, 12, 5, 6, 14, 19, 0)","(12, 1, 13, 20, 10, 15, 11, 11, 8, 17)"
12,0,"(14, 19, 8, 3, 1, 0, 9, 7, 18, 15, 10, 13, 2, 11, 16, 12, 5, 17, 4, 6)","(18, 4, 3, 12, 13, 1, 20, 2, 16, 14, 17, 19, 1, 1, 15, 10, 5, 7, 6, 12)"
12,1,"(4, 1, 2, 15, 3, 0, 11, 12, 10, 13, 16, 5, 18, 14, 19, 9, 17, 7, 6, 8)","(20, 13, 3, 17, 20, 16, 3, 2, 7, 10, 13, 2, 6, 2, 15, 5, 12, 8, 3, 3)"
12,2,"(17, 2, 18, 16, 10, 9, 11, 3, 7, 14)","(5, 9, 9, 17, 18, 2, 1, 16, 13, 2)"
12,3,"(0, 14, 12, 10, 19, 11, 5, 15, 13, 1, 3, 6, 18, 9, 4, 2, 16, 17)","(2, 7, 8, 4, 15, 5, 14, 11, 6, 14, 13, 18, 12, 14, 8, 8, 9, 2)"
12,4,"(15, 10, 11, 4, 0, 2, 1, 19, 9, 5, 12, 7, 3, 8, 14, 13, 16, 17)","(2, 11, 5, 15, 16, 8, 19, 1, 10, 18, 7, 10, 14, 18, 3, 4, 4, 12)"
13,0,"(18, 11)","(5, 2)"
13,1,"(8, 12, 11)","(6, 2, 5)"
13,2,"(4,)","(15,)"
13,3,"(6, 16, 15, 14, 17, 7, 12, 11, 0, 9, 5, 2, 13, 18)","(1, 7, 10, 13, 16, 6, 11, 17, 12, 13, 18, 8, 19, 3)"
13,4,"(2, 16, 14, 4, 8, 17, 6, 11, 13, 15, 3, 18, 19, 1)","(19, 1, 1, 19, 12, 15, 7, 12, 12, 14, 12, 19, 2, 15)"
13,5,"(7, 17, 14)","(3, 9, 8)"
13,6,"(8, 19, 6, 14, 1, 0, 4)","(10, 3, 5, 6, 3, 7, 2)"
13,7,"(12, 18, 17, 16, 14, 2, 0, 9, 15, 10, 8, 4, 13, 19, 5, 1, 11)","(19, 13, 18, 10, 13, 19, 2, 12, 13, 16, 7, 11, 2, 11, 18, 5, 10)"
13,8,"(19, 4, 3, 7, 0, 9, 16)","(20, 20, 20, 9, 20, 4, 15)"
13,9,"(12, 9, 6, 16, 10, 0, 17, 18, 8, 4, 3, 5, 19, 7)","(9, 19, 17, 15, 12, 13, 10, 7, 1, 14, 10, 6, 19, 3)"
14,0,"(4, 8, 12, 6, 1, 19, 13, 5, 10, 14, 18, 15, 7, 3, 16, 2)","(14, 12, 10, 2, 8, 9, 15, 19, 7, 8, 13, 15, 2, 15, 12, 16)"
14,1,"(0, 15, 8, 9, 5)","(20, 5, 17, 2, 13)"
14,2,"(19, 18, 2, 3, 14, 6, 5, 10, 17, 4, 9, 16, 7, 13)","(5, 11, 7, 8, 4, 7, 3, 15, 12, 18, 6, 12, 13, 8)"
14,3,"(5, 4, 8)","(7, 17, 11)"
14,4,"(19, 2, 11, 18, 13, 10, 12, 1, 5, 15, 3, 8, 4, 14, 6, 7, 9)","(13, 20, 13, 2, 9, 15, 10, 17, 2, 10, 6, 1, 13, 14, 12, 16, 4)"
14,5,"(17, 1, 18, 4, 11, 8, 6, 7, 15, 9, 16, 14)","(10, 6, 15, 18, 14, 9, 16, 19, 12, 14, 20, 12)"
14,6,"(15, 10, 8, 1, 9, 3, 14, 7, 12, 19)","(15, 8, 5, 1, 19, 5, 13, 17, 6, 17)"
14,7,"(4, 2, 9, 19, 0, 3, 10, 15, 8, 7, 1)","(5, 8, 20, 3, 2, 6, 18, 7, 8, 1, 14)"
14,8,"(17, 6, 8, 16, 9, 2, 15, 18, 12)","(11, 9, 11, 18, 7, 2, 7, 9, 2)"
14,9,"(8, 19, 5, 10, 1, 2, 16, 6, 3, 17)","(7, 1, 13, 17, 6, 6, 12, 2, 17, 15)"
