kind,task,machine_selectable,process_time
8,5,"(4, 7, 6, 5, 9, 1, 0)","(13, 11, 15, 9, 9, 8, 1)"
9,0,"(3, 1, 8, 0)","(20, 10, 7, 10)"
9,1,"(9, 2, 1, 7, 5)","(14, 14, 19, 3, 15)"
9,2,"(4, 3, 9, 6, 0, 8, 5, 1, 7, 2)","(11, 4, 2, 18, 7, 14, 14, 18, 10, 15)"
9,3,"(4, 9, 7, 0)","(19, 17, 17, 14)"
9,4,"(1, 3, 0, 7, 5, 8, 9)","(18, 6, 9, 18, 15, 3, 14)"
9,5,"(7, 2, 0, 5, 4, 9, 8, 6, 1, 3)","(14, 10, 13, 4, 6, 1, 2, 6, 5, 2)"
9,6,"(1, 7, 3, 8)","(9, 3, 15, 1)"
9,7,"(1, 2, 4, 0, 6, 5, 8, 7, 3)","(18, 6, 4, 9, 12, 14, 18, 20, 1)"
10,0,"(1,)","(3,)"
10,1,"(5, 1)","(17, 20)"
10,2,"(1, 3, 8, 2, 6, 7, 5, 9)","(20, 6, 19, 2, 11, 9, 14, 10)"
10,3,"(8, 5, 1, 4, 2, 6)","(7, 2, 4, 5, 13, 6)"
10,4,"(0, 8, 4, 2)","(9, 11, 9, 12)"
10,5,"(8, 3, 2, 0, 9, 4, 6, 1)","(12, 12, 19, 6, 11, 16, 10, 15)"
10,6,"(2, 7, 8, 4, 5, 6, 3)","(18, 1, 7, 15, 2, 2, 11)"
11,0,"(9, 2, 0)","(4, 8, 9)"
11,1,"(2, 6, 1, 5, 9, 0, 8, 7)","(15, 14, 3, 16, 18, 18, 12, 12)"
11,2,"(8, 2, 7, 3)","(5, 7, 15, 1)"
11,3,"(0, 3)","(13, 7)"
11,4,"(8, 4, 6, 9, 7, 3, 5)","(18, 16, 18, 1, 6, 13, 3)"
11,5,"(5, 2, 9, 3, 4)","(10, 5, 14, 12, 13)"
11,6,"(4, 5, 3, 8)","(18, 10, 2, 1)"
12,0,"(4, 1, 3, 8, 9, 7, 6, 0, 2, 5)","(16, 1, 6, 17, 11, 2, 4, 2, 20, 14)"
12,1,"(2, 3, 8, 1, 6)","(5, 12, 17, 6, 13)"
12,2,"(3, 2, 7, 4, 1, 0, 5, 8, 9, 6)","(11, 11, 12, 12, 11, 18, 10, 19, 19, 6)"
12,3,"(2, 3, 4, 6, 9, 7, 5, 8, 0, 1)","(18, 19, 17, 6, 7, 5, 13, 14, 16, 1)"
12,4,"(5, 1, 3, 2, 6, 8)","(6, 16, 1, 13, 5, 18)"
12,5,"(3, 0, 7, 4, 9)","(20, 14, 15, 15, 11)"
12,6,"(5, 8, 7)","(19, 3, 3)"
12,7,"(9, 2, 7, 8, 0, 1, 4, 6, 5)","(20, 17, 18, 20, 15, 12, 19, 15, 5)"
13,0,"(4, 3, 8, 5, 7, 0, 9)","(1, 3, 14, 11, 5, 16, 17)"
13,1,"(9, 0, 8, 5, 2, 4, 1)","(4, 1, 7, 14, 12, 11, 13)"
13,2,"(7,)","(8,)"
13,3,"(6, 7, 5, 9, 0, 1, 2, 4, 8, 3)","(13, 8, 3, 18, 13, 19, 19, 7, 16, 3)"
13,4,"(6, 7, 4, 5, 3, 9, 0, 8, 2, 1)","(8, 1, 18, 2, 5, 2, 12, 4, 6, 19)"
14,0,"(4, 9, 3, 1, 6, 7, 5, 2, 8)","(11, 16, 3, 10, 18, 16, 13, 7, 9)"
14,1,"(8, 1, 6, 3, 9)","(14, 3, 7, 17, 5)"
14,2,"(7, 8)","(6, 12)"
14,3,"(4, 0, 9)","(9, 15, 9)"
14,4,"(4, 6, 2, 5, 3, 8)","(2, 1, 20, 7, 3, 10)"
