kind,task,machine_selectable,process_time,power
6,7,"(1, 0, 6, 5, 3, 4)","(7, 9, 10, 1, 7, 11)","(60, 116, 85, 98, 60, 74)"
7,0,"(6, 2, 9, 3)","(11, 3, 2, 20)","(157, 41, 105, 118)"
7,1,"(4, 9, 3, 6, 5, 1, 2, 0)","(10, 17, 10, 16, 6, 14, 7, 7)","(85, 153, 113, 188, 65, 43, 135, 73)"
7,2,"(9, 1, 0, 2, 7)","(17, 1, 19, 2, 9)","(53, 198, 142, 31, 115)"
7,3,"(7, 9, 4, 5, 1, 2)","(1, 4, 4, 12, 2, 10)","(102, 49, 48, 156, 180, 174)"
7,4,"(2, 0, 6, 5, 1, 8, 3, 7, 9)","(15, 7, 13, 18, 14, 12, 18, 5, 18)","(55, 84, 62, 196, 51, 87, 149, 24, 54)"
7,5,"(3,)","(19,)","(156,)"
7,6,"(9, 5, 6)","(1, 16, 6)","(32, 112, 11)"
7,7,"(0, 4, 2, 8, 3, 7, 9, 6, 5, 1)","(4, 3, 11, 1, 14, 11, 11, 16, 19, 16)","(147, 165, 152, 36, 153, 69, 12, 101, 111, 38)"
7,8,"(9, 7, 4, 8, 0, 1, 2)","(3, 18, 18, 10, 14, 16, 19)","(95, 67, 20, 67, 27, 71, 11)"
8,0,"(2, 7, 6, 0, 4)","(19, 20, 13, 8, 11)","(54, 98, 64, 144, 136)"
8,1,"(2, 0, 8, 4, 1, 3, 6, 7)","(7, 2, 7, 7, 13, 11, 1, 12)","(179, 53, 89, 16, 123, 172, 47, 39)"
8,2,"(6,)","(11,)","(61,)"
8,3,"(9,)","(11,)","(69,)"
8,4,"(4, 8)","(15, 9)","(24, 144)"
8,5,"(4, 3, 0, 9, 8, 2)","(18, 3, 17, 8, 18, 2)","(39, 40, 194, 69, 123, 173)"
8,6,"(5,)","(5,)","(118,)"
8,7,"(0, 9, 6, 7, 3, 5, 2)","(1, 3, 3, 10, 7, 1, 11)","(99, 89, 119, 137, 92, 95, 11)"
9,0,"(4, 3, 2)","(2, 17, 11)","(172, 193, 169)"
9,1,"(5, 0, 3)","(11, 5, 9)","(153, 168, 133)"
9,2,"(6, 0, 7, 4, 1)","(14, 12, 15, 1, 11)","(140, 12, 52, 67, 158)"
9,3,"(4, 3, 9, 6, 0, 8, 7, 5, 1, 2)","(12, 8, 16, 8, 8, 17, 18, 18, 6, 9)","(117, 177, 55, 85, 177, 82, 167, 191, 101, 159)"
9,4,"(9, 6, 4, 2, 5, 0, 8)","(5, 9, 3, 16, 18, 19, 7)","(181, 199, 159, 43, 157, 161, 111)"
10,0,"(4, 3, 6, 0)","(14, 10, 11, 8)","(37, 157, 190, 172)"
10,1,"(2, 5, 7, 6, 3, 8, 0, 4, 1, 9)","(10, 14, 1, 9, 20, 18, 6, 20, 2, 5)","(140, 60, 32, 25, 189, 122, 117, 104, 164, 62)"
10,2,"(8, 4, 6, 3, 7, 5)","(13, 3, 14, 1, 20, 13)","(189, 69, 182, 48, 39, 52)"
10,3,"(4, 5, 2, 8, 7)","(17, 12, 7, 11, 12)","(162, 120, 109, 67, 152)"
10,4,"(2, 8, 6, 7, 4, 0, 9, 5, 3, 1)","(14, 16, 12, 20, 9, 6, 11, 5, 4, 15)","(38, 176, 156, 137, 191, 164, 148, 102, 104, 177)"
11,0,"(3, 9, 6, 2, 1, 0, 4, 8, 7, 5)","(1, 2, 2, 4, 11, 6, 13, 14, 10, 11)","(54, 108, 194, 161, 83, 162, 160, 140, 153, 99)"
11,1,"(1, 0, 7, 5, 4, 2, 9)","(10, 11, 6, 15, 19, 1, 7)","(157, 12, 92, 117, 87, 137, 196)"
11,2,"(2, 1, 0, 8, 6, 9, 3)","(3, 15, 7, 3, 20, 12, 12)","(138, 160, 37, 107, 28, 105, 96)"
11,3,"(7, 3, 1, 0, 9)","(19, 3, 20, 17, 1)","(47, 197, 24, 87, 128)"
11,4,"(5,)","(6,)","(60,)"
11,5,"(7,)","(13,)","(88,)"
11,6,"(2, 4, 8, 7, 9, 0)","(20, 14, 3, 9, 3, 13)","(25, 120, 13, 43, 78, 48)"
11,7,"(3, 1, 2, 0, 9, 4, 7, 5, 8, 6)","(11, 14, 13, 10, 19, 17, 13, 18, 9, 9)","(12, 141, 167, 195, 198, 22, 138, 24, 14, 68)"
11,8,"(3, 5, 9, 4, 2, 1, 7, 8, 6, 0)","(9, 6, 10, 1, 20, 5, 18, 3, 20, 9)","(24, 91, 142, 135, 191, 35, 93, 145, 80, 41)"
11,9,"(8, 0)","(14, 1)","(75, 93)"
12,0,"(7, 1, 0, 8, 3)","(9, 14, 3, 12, 16)","(167, 124, 170, 67, 162)"
12,1,"(8, 4, 1)","(11, 16, 14)","(85, 175, 40)"
12,2,"(6, 4, 3, 0, 7, 1, 9, 8, 2, 5)","(20, 16, 16, 1, 14, 13, 6, 13, 15, 10)","(42, 144, 164, 178, 132, 190, 180, 43, 106, 38)"
12,3,"(8, 7, 2, 9, 6, 0, 1, 4, 3)","(7, 18, 14, 11, 3, 6, 7, 14, 19)","(112, 111, 189, 172, 122, 48, 135, 166, 98)"
12,4,"(1, 4, 3)","(4, 16, 10)","(187, 21, 11)"
12,5,"(0, 1, 7, 3, 9, 6, 5, 8, 2, 4)","(15, 11, 16, 3, 2, 18, 9, 2, 18, 18)","(89, 77, 11, 137, 23, 79, 142, 74, 22, 29)"
12,6,"(6, 2, 8, 4, 1)","(15, 10, 3, 5, 4)","(29, 28, 94, 163, 14)"
12,7,"(9, 2, 7)","(5, 16, 8)","(60, 188, 158)"
12,8,"(0, 3, 6, 1, 8, 9, 2, 7)","(8, 11, 10, 5, 20, 20, 17, 16)","(12, 149, 21, 195, 162, 27, 49, 108)"
