kind,task,machine_selectable,process_time
3,3,"(17, 9, 12, 7, 19, 6, 1, 5, 15, 0, 18, 14, 10)","(20, 17, 6, 17, 20, 20, 18, 20, 18, 4, 14, 8, 3)"
3,4,"(17, 9, 14, 6, 15, 1, 8, 0, 2, 3, 7, 19, 13, 16, 18, 12, 10, 4, 11, 5)","(3, 17, 19, 8, 9, 20, 2, 11, 13, 1, 3, 17, 17, 4, 6, 8, 19, 2, 5, 19)"
3,5,"(15, 2, 10, 9, 6)","(17, 15, 3, 18, 1)"
3,6,"(1, 13)","(5, 12)"
3,7,"(13, 0, 4, 3, 2, 17, 9, 19, 10, 11, 7, 1, 15, 18, 16)","(18, 11, 15, 18, 15, 14, 5, 13, 6, 6, 7, 13, 10, 3, 19)"
3,8,"(4, 3, 17)","(3, 11, 12)"
3,9,"(2, 19, 15, 3, 16, 0, 4, 12, 13, 11, 9, 5, 17, 8, 7)","(10, 7, 6, 5, 2, 10, 13, 9, 20, 19, 4, 18, 3, 7, 8)"
4,0,"(10, 18, 6, 9, 19, 2, 16, 7, 11, 13, 5, 14, 3, 1, 4, 12, 17, 15)","(14, 7, 3, 14, 15, 4, 15, 4, 15, 14, 8, 14, 19, 19, 8, 10, 2, 3)"
4,1,"(14, 12, 5, 0, 8, 7, 13, 10, 15, 18, 16, 4, 19, 3, 17, 9)","(12, 7, 12, 20, 12, 6, 8, 19, 18, 16, 16, 18, 4, 14, 8, 9)"
4,2,"(2, 4, 9, 11, 3, 14, 6, 12, 7, 10, 1, 5, 13, 8, 19, 18, 16, 17, 0)","(3, 13, 17, 16, 5, 5, 8, 20, 15, 3, 20, 5, 13, 3, 20, 9, 4, 3, 14)"
4,3,"(13, 0, 2, 18, 9, 15, 14, 3, 1, 16)","(19, 14, 18, 13, 15, 7, 13, 4, 14, 4)"
4,4,"(4, 8, 12, 5, 18, 17, 0, 7, 2, 15, 9, 10, 13, 16, 6, 14)","(3, 15, 10, 20, 8, 1, 20, 5, 2, 1, 3, 10, 2, 5, 16, 18)"
4,5,"(6, 10, 9, 7, 18, 19, 12, 14, 1, 17, 13, 2, 5, 0, 8, 11, 15, 16, 4)","(15, 14, 10, 14, 16, 15, 18, 17, 7, 9, 5, 11, 3, 20, 18, 4, 8, 4, 5)"
4,6,"(9, 11, 10, 1, 19, 5, 7)","(4, 14, 7, 13, 14, 13, 20)"
4,7,"(0,)","(17,)"
4,8,"(1, 8, 4, 13, 5, 9)","(2, 19, 2, 2, 1, 15)"
5,0,"(15,)","(17,)"
5,1,"(11, 19, 8, 5, 15)","(10, 11, 4, 5, 15)"
5,2,"(13, 5, 2, 14, 0, 12, 18, 11, 4, 8, 15)","(12, 6, 8, 4, 13, 4, 4, 4, 1, 16, 15)"
5,3,"(9, 2, 1, 16, 12)","(2, 8, 16, 6, 5)"
5,4,"(2, 9, 18, 12, 7, 11, 3, 13, 17, 4)","(19, 13, 7, 1, 18, 18, 3, 8, 9, 20)"
6,0,"(7, 5, 9, 0, 12, 6, 18, 2, 14, 15, 8, 13, 19, 3, 16)","(20, 10, 1, 19, 5, 18, 3, 7, 2, 17, 9, 1, 6, 16, 10)"
6,1,"(12, 16, 9, 10, 4, 15, 19, 5, 1)","(10, 9, 6, 14, 12, 19, 4, 4, 7)"
6,2,"(8, 9, 10)","(16, 16, 18)"
6,3,"(5, 9, 2, 6, 12, 3, 17, 16, 13, 10, 8, 15, 7, 1, 0, 14, 19, 11)","(4, 7, 1, 4, 1, 7, 7, 8, 2, 11, 2, 5, 13, 13, 1, 3, 8, 8)"
6,4,"(3, 14, 15, 16, 1, 13, 8, 4)","(13, 19, 3, 1, 15, 15, 8, 11)"
6,5,"(5, 8, 12, 13, 15, 1, 11, 9, 2)","(3, 6, 1, 2, 8, 20, 4, 1, 20)"
6,6,"(14, 13, 17)","(15, 8, 12)"
6,7,"(6, 14, 16, 19, 13, 4, 10, 15, 7, 3, 1, 11, 17, 0, 9, 12)","(9, 6, 20, 3, 16, 13, 20, 6, 2, 17, 10, 17, 4, 12, 1, 11)"
6,8,"(1, 4, 3, 13, 15)","(14, 7, 3, 11, 5)"
7,0,"(19, 4, 14, 12)","(4, 14, 17, 15)"
7,1,"(1, 0)","(10, 14)"
7,2,"(14, 13, 19, 15, 7, 16, 17, 6, 18, 4)","(3, 20, 20, 17, 8, 10, 19, 10, 4, 16)"
7,3,"(8, 11, 14, 2, 16, 4, 18, 3, 17, 9, 5, 7)","(3, 8, 9, 7, 13, 3, 17, 2, 19, 2, 16, 5)"
7,4,"(0, 5, 13, 18, 11, 9, 16, 12, 14, 10, 6, 4, 3, 2, 17, 8, 19, 15, 1)","(1, 2, 3, 10, 17, 20, 10, 19, 17, 8, 14, 20, 18, 11, 2, 13, 9, 5, 16)"
7,5,"(3, 19, 2, 11, 1, 6, 4, 8, 9, 10, 15, 5, 16, 14, 17, 0, 13, 7)","(14, 14, 5, 1, 3, 7, 9, 13, 3, 17, 5, 7, 4, 13, 17, 4, 9, 8)"
7,6,"(17,)","(15,)"
7,7,"(2, 5, 11, 6, 9, 19, 13, 14, 10, 1, 18, 4, 16, 8, 12, 15)","(14, 7, 1, 20, 7, 18, 16, 6, 13, 14, 15, 15, 15, 11, 15, 6)"
7,8,"(18, 8, 0, 16)","(11, 17, 1, 1)"
7,9,"(6, 10, 11, 1, 9, 15, 12, 18, 4, 0, 3, 5, 19)","(2, 2, 5, 18, 16, 3, 16, 13, 13, 3, 19, 5, 20)"
8,0,"(4, 16, 2, 18, 15, 11, 10, 7, 19, 0, 12, 14, 13, 17, 5, 8, 3, 1, 6, 9)","(8, 2, 5, 1, 9, 18, 17, 9, 6, 17, 3, 17, 13, 19, 5, 11, 1, 17, 12, 18)"
8,1,"(2, 9, 10, 16, 4, 14)","(8, 17, 7, 14, 12, 9)"
8,2,"(7, 18, 0, 8, 17, 9, 15, 11, 12, 4, 13, 5, 1)","(15, 3, 17, 16, 5, 16, 1, 12, 12, 14, 11, 7, 2)"
8,3,"(8, 14, 9, 4, 11, 17, 1, 2, 6, 3, 13, 18, 7, 12)","(14, 4, 9, 11, 17, 20, 20, 4, 13, 14, 17, 18, 17, 7)"
8,4,"(12, 8, 15, 14, 10, 17, 0)","(15, 3, 3, 11, 3, 9, 7)"
8,5,"(19, 13)","(18, 8)"
8,6,"(10, 5, 2, 12)","(7, 15, 4, 16)"
9,0,"(11, 15, 1, 12, 18)","(18, 10, 16, 17, 20)"
9,1,"(7, 11, 6, 5, 10, 15, 12, 14, 2, 18, 13, 9, 0)","(12, 1, 13, 13, 5, 8, 3, 18, 20, 15, 18, 5, 10)"
9,2,"(14, 17, 12, 4, 10, 19, 5, 0, 13, 9, 6, 2, 3, 18, 8, 7, 15, 11)","(19, 8, 12, 15, 14, 17, 15, 3, 14, 19, 11, 17, 3, 6, 4, 7, 10, 6)"
9,3,"(3, 13, 5, 14, 10, 9, 6, 2, 11, 16, 1, 18, 12, 0, 17, 7, 19, 8, 15)","(8, 20, 13, 12, 20, 12, 9, 5, 18, 19, 16, 14, 13, 15, 2, 1, 7, 20, 4)"
9,4,"(2, 3, 7, 11, 13, 12, 9, 18, 15, 16, 17, 14, 0, 8, 4, 6, 10)","(19, 5, 8, 2, 10, 14, 1, 20, 13, 9, 7, 20, 19, 4, 13, 7, 4)"
9,5,"(11, 3, 8, 2, 5, 18, 16, 12, 7, 4, 19, 14, 9)","(13, 5, 4, 11, 12, 11, 13, 5, 12, 4, 13, 19, 1)"
10,0,"(17, 18, 2, 14)","(8, 14, 2, 6)"
10,1,"(17, 7, 5, 18, 8, 1, 4, 2, 0, 19, 9, 6, 13, 3, 11, 10, 12)","(4, 4, 2, 8, 12, 7, 7, 16, 15, 14, 6, 17, 1, 7, 2, 5, 14)"
10,2,"(17, 1, 2, 18, 19, 6, 7, 14, 4, 0, 13)","(12, 1, 5, 20, 17, 8, 4, 10, 7, 11, 9)"
10,3,"(4, 15, 2, 9, 3, 6, 16, 18, 12, 13, 5, 14, 11, 7, 17)","(3, 1, 7, 4, 17, 16, 10, 18, 3, 9, 7, 16, 20, 2, 11)"
10,4,"(15, 18, 7, 1, 2, 16, 13, 3, 4, 6, 14, 0, 12, 19, 10, 17, 9, 5)","(4, 13, 7, 6, 10, 7, 1, 17, 4, 1, 9, 2, 8, 15, 4, 19, 2, 13)"
10,5,"(7, 18, 14, 9, 5, 4, 11, 10)","(6, 7, 8, 5, 17, 17, 11, 4)"
10,6,"(9, 14, 16, 6, 15, 13, 1, 4)","(18, 18, 8, 5, 4, 7, 16, 3)"
10,7,"(8, 12, 18, 10, 13, 9, 4, 7)","(14, 11, 15, 8, 16, 1, 6, 18)"
10,8,"(3, 7, 16, 14, 4, 6, 11, 2, 19, 15, 12, 1, 5, 13, 0, 8, 18, 10, 17)","(1, 4, 15, 6, 5, 18, 18, 4, 4, 15, 17, 3, 5, 7, 3, 14, 12, 5, 2)"
11,0,"(13, 6, 19, 15, 16, 11, 2, 5, 1, 7, 9, 8, 17, 4)","(2, 12, 17, 3, 3, 1, 16, 11, 7, 6, 14, 13, 9, 14)"
11,1,"(5, 18, 19, 10, 6, 13, 3, 14, 17, 16, 4, 15, 8, 12)","(17, 6, 6, 2, 18, 1, 5, 19, 13, 4, 16, 3, 11, 7)"
11,2,"(9, 8, 10, 14, 12, 19, 13, 5, 1, 3, 15, 7, 2, 11, 6, 18, 17, 4, 0, 16)","(4, 13, 6, 16, 10, 16, 9, 13, 8, 13, 7, 11, 10, 2, 10, 10, 3, 15, 10, 9)"
11,3,"(7, 13, 19)","(12, 14, 15)"
11,4,"(14, 16, 9, 0, 3, 13, 8, 2, 6, 15)","(16, 4, 8, 20, 17, 1, 6, 5, 17, 4)"
12,0,"(4, 19, 17, 1, 12, 0, 8, 11, 18, 14, 6, 13, 16, 2, 3, 15, 5, 9, 7)","(6, 17, 6, 20, 14, 18, 18, 5, 7, 5, 5, 6, 18, 11, 19, 17, 19, 10, 19)"
12,1,"(13, 1, 8, 4, 14, 6, 10, 15, 17, 19, 18, 11, 12, 2)","(14, 9, 11, 11, 20, 17, 18, 17, 17, 4, 18, 9, 19, 13)"
12,2,"(7, 8, 6, 2, 13)","(11, 14, 12, 13, 12)"
12,3,"(19, 17, 5, 13, 1, 3)","(13, 12, 1, 6, 7, 8)"
12,4,"(0, 7, 6, 9, 14, 19, 2, 10, 18, 12, 4, 16, 17, 5, 13, 8, 15)","(4, 18, 20, 4, 1, 17, 11, 2, 13, 16, 1, 19, 12, 1, 20, 8, 7)"
12,5,"(5,)","(20,)"
13,0,"(5, 10, 3, 16, 4, 1, 0, 7, 14, 8)","(19, 5, 16, 16, 5, 13, 20, 12, 12, 12)"
13,1,"(16, 13, 4, 0, 3, 11, 17, 14)","(4, 8, 19, 4, 11, 9, 4, 11)"
13,2,"(15, 7, 18, 13, 14, 11, 1, 19, 10, 6, 17, 9, 3, 12, 0, 4, 5, 2, 8, 16)","(7, 9, 12, 18, 6, 15, 12, 17, 14, 15, 15, 4, 2, 3, 10, 14, 9, 13, 14, 13)"
13,3,"(2, 4, 9, 0, 14, 10, 17, 13, 6, 15, 1, 12, 11, 19, 8, 7, 3, 18, 5, 16)","(13, 10, 13, 13, 3, 7, 16, 10, 6, 9, 13, 7, 17, 2, 17, 5, 5, 5, 12, 14)"
13,4,"(5, 7, 9, 12)","(3, 20, 9, 12)"
13,5,"(9, 0, 3, 17, 4, 12, 16, 10, 19, 11, 18)","(3, 6, 15, 2, 9, 9, 10, 13, 6, 4, 15)"
13,6,"(15, 14, 17, 7, 1, 5, 0, 3, 11, 12, 13, 6, 18, 4)","(7, 16, 9, 18, 12, 2, 5, 2, 11, 8, 2, 8, 9, 3)"
13,7,"(9, 7, 17, 10, 14, 13, 18, 6, 5, 4, 16, 12, 2, 11, 8, 3, 1)","(1, 4, 4, 4, 11, 6, 3, 20, 7, 19, 7, 1, 20, 11, 20, 15, 12)"
13,8,"(15, 2, 10, 8, 14, 13, 0, 7, 17, 16, 9)","(5, 17, 8, 4, 16, 20, 3, 17, 13, 19, 1)"
13,9,"(19, 1, 13, 18, 16, 14, 5, 2, 10)","(8, 19, 13, 13, 7, 17, 8, 8, 18)"
14,0,"(1, 14, 17, 5, 10, 3, 16, 11, 0)","(7, 7, 7, 17, 16, 18, 13, 3, 3)"
14,1,"(8, 5, 1, 15, 11, 14, 13, 2, 19)","(12, 13, 14, 18, 8, 4, 12, 15, 14)"
14,2,"(6,)","(2,)"
14,3,"(6, 15, 11, 12)","(17, 1, 7, 19)"
14,4,"(19, 0, 5, 3, 13, 9)","(11, 16, 15, 10, 10, 2)"
