kind,task,machine_selectable,process_time
3,4,"(8, 19, 10, 16, 0, 17, 15, 1, 9, 5, 7, 13, 12, 6, 18, 3, 2)","(5, 6, 4, 2, 20, 12, 11, 17, 18, 12, 18, 1, 11, 18, 14, 19, 7)"
3,5,"(0, 19, 12, 18, 6, 10, 15, 16, 3, 2, 4, 9, 5, 7, 8, 1, 13, 17)","(17, 8, 19, 2, 10, 20, 17, 17, 18, 2, 9, 5, 7, 19, 14, 12, 2, 17)"
3,6,"(12, 11, 9, 8, 18, 1, 17, 19, 7, 15, 13, 6, 16, 2, 14)","(20, 17, 6, 7, 19, 7, 12, 1, 3, 18, 11, 15, 9, 3, 14)"
4,0,"(16, 9, 15, 19, 4, 5)","(8, 11, 4, 2, 10, 14)"
4,1,"(11, 16, 13, 9, 3, 2, 7, 10)","(7, 6, 20, 5, 11, 20, 1, 2)"
4,2,"(18, 2, 8, 1, 5, 0, 12, 3)","(13, 7, 2, 7, 7, 19, 3, 10)"
4,3,"(8, 19, 4, 17, 3, 7, 9, 10, 15, 18, 11, 5)","(10, 11, 5, 4, 12, 7, 19, 4, 18, 1, 20, 17)"
4,4,"(7, 12, 4, 11, 3, 2, 0, 5, 18)","(11, 15, 8, 4, 4, 5, 9, 1, 6)"
4,5,"(3, 16, 5, 7, 10, 19, 14, 8, 11, 9, 0, 15, 4, 17, 12)","(8, 7, 3, 11, 16, 1, 3, 17, 10, 5, 3, 6, 19, 13, 15)"
4,6,"(10, 0, 11, 12, 4, 3, 15, 18, 1, 17)","(4, 3, 9, 13, 20, 12, 14, 16, 2, 15)"
4,7,"(19, 3, 0, 13, 14, 7, 10, 2, 5, 16, 4, 12, 9, 18, 8)","(1, 19, 4, 8, 5, 1, 13, 1, 18, 8, 4, 9, 3, 8, 19)"
5,0,"(1, 15)","(2, 20)"
5,1,"(4, 19, 0, 12, 17, 10, 8)","(8, 5, 15, 1, 13, 4, 3)"
5,2,"(2, 6, 11, 15, 19, 9, 13, 8, 10, 1, 18, 4, 5)","(4, 16, 20, 6, 17, 8, 13, 17, 17, 20, 7, 14, 9)"
5,3,"(11, 8, 6, 2, 18, 15, 12, 9, 13, 5, 10, 7)","(5, 3, 20, 10, 17, 18, 12, 19, 15, 4, 7, 16)"
5,4,"(12,)","(12,)"
5,5,"(8, 3, 1, 6, 19, 11, 16, 15, 18, 5, 10, 0, 13, 17, 14, 9, 4, 12, 7)","(4, 19, 15, 12, 11, 6, 12, 8, 13, 13, 15, 19, 5, 9, 17, 6, 12, 5, 14)"
5,6,"(15, 8, 14, 2)","(17, 16, 8, 12)"
5,7,"(1, 13, 0, 19, 7, 10, 16, 2, 4, 3, 17, 6)","(7, 17, 14, 6, 1, 18, 8, 4, 5, 12, 17, 19)"
5,8,"(11, 10, 0, 19, 12, 8, 16, 15, 14, 6, 18, 7, 17, 2, 3)","(18, 8, 16, 13, 14, 9, 13, 17, 17, 12, 18, 5, 10, 3, 4)"
5,9,"(8, 15, 11, 14, 1, 10, 6, 0, 4, 2, 17, 3, 7, 19, 16, 9, 5, 13)","(18, 9, 4, 2, 5, 14, 4, 15, 18, 13, 1, 2, 12, 16, 13, 20, 11, 9)"
6,0,"(14, 2)","(6, 13)"
6,1,"(10, 0, 7, 3, 2)","(13, 11, 8, 20, 10)"
6,2,"(7, 8, 3, 6, 11, 9, 13, 16, 2, 0, 12, 4, 18, 19, 17, 10, 14, 15, 1)","(20, 14, 1, 7, 3, 1, 12, 6, 10, 5, 7, 17, 20, 19, 17, 15, 12, 15, 2)"
6,3,"(11, 8, 16, 1)","(8, 6, 9, 14)"
6,4,"(15, 10, 4, 18, 17, 0, 8, 14, 3, 6, 9, 5, 7, 11)","(5, 5, 4, 1, 13, 4, 5, 18, 18, 15, 6, 2, 7, 11)"
6,5,"(17, 9, 7, 6, 4, 2, 3, 11, 15, 14, 18, 1, 8, 0, 16, 10, 13)","(7, 17, 1, 2, 16, 18, 9, 17, 3, 14, 7, 20, 20, 5, 18, 4, 4)"
6,6,"(4, 2, 5, 0, 9, 14, 11, 13, 6, 17, 7, 8, 16, 10, 18)","(6, 6, 10, 14, 13, 8, 5, 2, 16, 10, 4, 17, 19, 3, 17)"
6,7,"(13, 14, 11, 18, 10, 8, 6)","(12, 19, 15, 20, 11, 10, 17)"
6,8,"(13, 4, 10, 5, 1)","(3, 1, 11, 8, 11)"
7,0,"(8, 18, 0, 6, 11, 13, 9, 7, 4, 3, 19, 5, 10)","(12, 6, 19, 7, 14, 9, 10, 17, 15, 11, 16, 16, 12)"
7,1,"(13, 14, 0, 4, 15)","(14, 2, 13, 11, 13)"
7,2,"(1, 2, 19, 3, 13, 16, 5, 17, 0, 9, 14, 18, 6, 10, 4, 12, 8, 7)","(1, 3, 18, 4, 13, 20, 12, 14, 1, 1, 8, 16, 13, 17, 17, 8, 6, 18)"
7,3,"(9, 6, 12, 16, 5)","(16, 6, 19, 16, 20)"
7,4,"(0, 18, 5, 13, 1, 8, 16, 14)","(7, 10, 20, 9, 1, 16, 8, 4)"
8,0,"(17, 2, 6, 18, 3, 11, 7, 10, 4, 8, 15, 5)","(18, 17, 17, 14, 8, 10, 19, 20, 16, 1, 20, 2)"
8,1,"(2, 4, 19, 16, 14, 1, 8, 7, 15, 17, 12)","(18, 2, 20, 17, 2, 15, 10, 7, 4, 5, 6)"
8,2,"(5, 11, 14, 1, 3, 10, 9, 19, 12)","(6, 17, 15, 11, 5, 13, 7, 5, 10)"
8,3,"(2, 1, 5, 16)","(10, 12, 5, 15)"
8,4,"(10, 4, 19, 3, 0, 17, 14, 8, 12, 18, 5, 1, 16, 7)","(18, 20, 16, 10, 16, 18, 14, 8, 15, 19, 2, 10, 16, 15)"
9,0,"(15, 17, 9, 2, 3, 14, 19, 5, 1, 0, 8, 4, 6, 16, 10, 13, 12)","(1, 5, 17, 19, 14, 4, 6, 17, 16, 13, 15, 10, 9, 17, 9, 18, 3)"
9,1,"(17, 15, 19, 0, 3, 18, 5, 2, 4, 8, 16, 13, 10, 6)","(8, 7, 6, 17, 9, 19, 14, 4, 15, 3, 20, 16, 13, 19)"
9,2,"(11, 1)","(18, 7)"
9,3,"(11, 9)","(6, 20)"
9,4,"(2, 13, 15, 16, 19, 12, 5, 9, 18)","(19, 8, 14, 5, 19, 1, 5, 20, 20)"
9,5,"(16, 10, 5, 0, 6, 3, 13, 17, 7, 12, 1, 18, 9)","(4, 18, 12, 12, 3, 2, 13, 6, 18, 16, 19, 11, 6)"
9,6,"(2, 9, 18, 19, 7)","(13, 12, 3, 14, 3)"
