kind,task,machine_selectable,process_time
4,6,"(10,)","(20,)"
4,7,"(1, 3, 9, 12)","(9, 12, 4, 5)"
4,8,"(7, 8, 5, 11)","(3, 8, 18, 9)"
5,0,"(3, 8, 12, 10, 0, 7)","(17, 18, 19, 8, 6, 20)"
5,1,"(3, 14, 2, 11, 7, 12, 9, 10, 8, 4, 6, 5, 0, 1, 13)","(7, 6, 16, 1, 8, 7, 15, 7, 9, 17, 3, 6, 19, 15, 20)"
5,2,"(2, 5, 7, 8, 11)","(13, 11, 6, 7, 2)"
5,3,"(12, 1, 11, 4, 0, 9)","(15, 10, 19, 16, 8, 16)"
5,4,"(7, 14, 3)","(9, 8, 19)"
5,5,"(2, 3, 4, 13, 11, 9, 8, 14, 1)","(6, 10, 15, 11, 19, 4, 8, 19, 18)"
6,0,"(4,)","(4,)"
6,1,"(5, 4, 8, 11)","(13, 16, 6, 7)"
6,2,"(3, 13, 11, 12, 0, 6, 2, 1, 5, 7)","(5, 17, 6, 17, 16, 11, 19, 2, 12, 8)"
6,3,"(1, 11, 4, 8, 0, 14, 2, 10, 12, 13, 5, 6, 9, 7, 3)","(19, 20, 4, 19, 5, 14, 4, 16, 16, 9, 7, 12, 17, 7, 9)"
6,4,"(13, 0, 14, 7, 9, 8, 2, 10, 5)","(3, 3, 13, 8, 7, 5, 10, 18, 2)"
6,5,"(13, 14, 5, 2, 4, 9, 11, 10, 1)","(19, 13, 4, 11, 2, 12, 15, 13, 3)"
6,6,"(6, 5, 12, 2, 1, 0, 3, 11, 4, 14, 13, 7, 10, 9, 8)","(11, 5, 15, 2, 3, 10, 17, 15, 18, 17, 16, 20, 5, 12, 17)"
7,0,"(5, 8, 0, 1)","(10, 4, 6, 13)"
7,1,"(3, 0, 6, 4, 5, 8, 13, 7, 10, 14, 12)","(5, 18, 8, 19, 7, 8, 4, 6, 6, 17, 13)"
7,2,"(11, 8)","(6, 3)"
7,3,"(5,)","(20,)"
7,4,"(10, 0, 6, 7, 3, 4, 5, 13, 14, 2, 9, 1, 8)","(12, 15, 5, 15, 19, 12, 7, 17, 9, 4, 6, 11, 16)"
8,0,"(13, 2, 4, 8, 5, 7, 11, 9, 1, 3, 0, 10, 14, 6)","(20, 19, 8, 17, 4, 7, 11, 8, 16, 11, 1, 12, 4, 9)"
8,1,"(8, 4, 12, 7, 5, 6, 2, 13, 3, 0, 10, 9)","(19, 13, 17, 3, 10, 5, 8, 14, 14, 8, 5, 9)"
8,2,"(5, 0, 13, 12, 11, 9, 14, 10, 2, 7, 3, 4)","(7, 6, 15, 12, 12, 8, 19, 8, 9, 14, 12, 13)"
8,3,"(13, 4, 0, 10, 8, 1, 9, 7, 3, 6, 5)","(19, 18, 12, 10, 14, 2, 15, 3, 8, 11, 18)"
8,4,"(6, 14)","(12, 3)"
8,5,"(13, 10, 12)","(2, 14, 2)"
8,6,"(13, 6, 4, 5, 11, 10, 8, 2, 7)","(13, 15, 16, 9, 20, 18, 15, 7, 20)"
9,0,"(0, 3, 11, 5, 1, 10, 14, 13, 7)","(8, 20, 5, 3, 1, 13, 17, 5, 8)"
9,1,"(5, 10, 12, 1, 9, 2, 4)","(14, 13, 6, 4, 18, 14, 3)"
9,2,"(7, 9, 8, 2, 6, 10, 12, 5)","(6, 13, 16, 4, 19, 2, 3, 18)"
9,3,"(4, 2, 5, 6, 13, 0, 9, 7, 8, 3, 10, 11, 12, 14)","(20, 6, 19, 5, 19, 8, 7, 14, 12, 9, 16, 18, 14, 3)"
9,4,"(0, 13, 14, 3, 6, 2, 8, 4)","(14, 17, 10, 13, 10, 13, 11, 18)"
9,5,"(4, 10, 13, 7, 14, 12, 0)","(8, 3, 12, 12, 7, 3, 6)"
10,0,"(13, 1, 12, 6, 3, 11)","(10, 19, 10, 5, 5, 4)"
10,1,"(3, 7, 11)","(6, 9, 16)"
10,2,"(13, 2, 7, 5, 9, 11, 0, 10)","(18, 15, 1, 16, 15, 15, 5, 17)"
10,3,"(6, 2, 5, 13, 10, 11, 3, 1, 12, 9, 4)","(13, 13, 7, 11, 14, 16, 20, 20, 13, 17, 13)"
10,4,"(2, 3, 8, 12, 13, 0, 1, 10, 7, 11, 5, 4, 14, 9, 6)","(4, 14, 13, 5, 10, 9, 19, 1, 2, 12, 12, 12, 15, 13, 14)"
10,5,"(7, 11, 5, 3, 13, 1, 6)","(14, 8, 4, 18, 16, 4, 20)"
10,6,"(4, 0, 7, 9, 13, 10, 2, 6, 11, 3, 12)","(4, 15, 3, 9, 4, 4, 16, 9, 10, 13, 16)"
11,0,"(9,)","(20,)"
11,1,"(6, 10, 5, 14, 11, 13, 2, 8, 3)","(1, 16, 1, 16, 7, 11, 20, 13, 12)"
11,2,"(1, 9, 5, 4, 12, 8, 14, 11)","(11, 1, 3, 3, 11, 1, 3, 10)"
11,3,"(4,)","(5,)"
11,4,"(6, 0, 3, 8, 11)","(13, 4, 10, 16, 4)"
11,5,"(3, 10, 4, 14, 11, 9, 6, 13, 1, 8, 5)","(11, 10, 19, 6, 16, 19, 13, 15, 11, 6, 15)"
11,6,"(2, 4, 8, 13, 1, 0, 14, 7, 12, 5, 11, 3)","(19, 7, 14, 9, 12, 16, 14, 9, 1, 10, 20, 15)"
