kind,task,machine_selectable,process_time,power
3,1,"(4, 14, 13, 9, 17, 18, 16, 12, 11, 1, 7, 10, 2, 3)","(15, 5, 20, 4, 9, 5, 6, 2, 14, 8, 13, 1, 10, 6)","(124, 28, 176, 19, 23, 167, 187, 200, 69, 72, 15, 152, 76, 34)"
3,2,"(5, 10, 11, 8, 14, 16, 18)","(17, 12, 2, 19, 6, 1, 3)","(169, 174, 152, 184, 196, 84, 167)"
3,3,"(17, 13, 14, 4, 19, 8, 1)","(14, 18, 1, 18, 5, 2, 13)","(18, 56, 172, 156, 75, 113, 117)"
3,4,"(12, 3, 5, 10, 11, 1, 4, 9)","(7, 5, 13, 2, 11, 2, 5, 11)","(97, 10, 27, 126, 49, 151, 43, 71)"
3,5,"(3, 17, 9, 11, 14, 7, 13, 15, 16)","(8, 20, 6, 13, 10, 16, 19, 16, 12)","(161, 54, 171, 57, 136, 17, 68, 121, 175)"
3,6,"(7, 18)","(6, 3)","(28, 196)"
3,7,"(18, 6, 7, 9, 15, 17, 16, 19, 2, 10, 13)","(14, 18, 9, 20, 19, 13, 8, 19, 7, 12, 16)","(169, 139, 105, 90, 158, 65, 58, 188, 199, 55, 169)"
3,8,"(4, 2, 14, 8, 18, 5, 12, 16, 10, 19)","(1, 20, 4, 11, 12, 4, 11, 10, 10, 6)","(187, 111, 123, 156, 148, 82, 184, 144, 64, 89)"
3,9,"(8, 19, 14, 9, 10, 18)","(1, 13, 7, 10, 16, 19)","(170, 143, 92, 56, 154, 57)"
4,0,"(15, 4, 12, 5, 9, 3, 0, 6, 7)","(11, 6, 14, 9, 13, 10, 13, 7, 4)","(34, 89, 150, 122, 170, 38, 187, 19, 139)"
4,1,"(5, 3, 13, 2, 0, 11, 10)","(1, 9, 17, 18, 17, 18, 14)","(66, 91, 140, 12, 105, 79, 161)"
4,2,"(18,)","(8,)","(175,)"
4,3,"(1, 6, 8, 7, 3)","(13, 4, 8, 8, 11)","(179, 165, 104, 98, 15)"
4,4,"(2, 19, 10, 7, 18, 12, 14, 1, 0)","(15, 18, 5, 8, 14, 8, 3, 12, 5)","(184, 95, 47, 66, 115, 47, 24, 49, 133)"
4,5,"(0, 16, 13, 9, 10)","(5, 1, 20, 8, 10)","(58, 192, 160, 168, 198)"
5,0,"(3, 12, 11, 18, 10, 5, 1, 6, 14, 19, 9, 4, 13, 16, 0, 7, 8, 2)","(13, 5, 2, 4, 1, 11, 2, 20, 16, 18, 6, 2, 14, 14, 5, 1, 6, 1)","(135, 180, 105, 58, 159, 135, 149, 134, 173, 169, 119, 97, 193, 74, 147, 72, 10, 51)"
5,1,"(4, 12, 16, 5, 2, 1, 9, 14, 0)","(16, 8, 7, 7, 14, 20, 9, 18, 5)","(102, 183, 51, 186, 116, 63, 23, 101, 153)"
5,2,"(17, 14, 16, 7, 5)","(20, 13, 13, 17, 5)","(36, 17, 134, 195, 188)"
5,3,"(4, 14, 16, 15, 9)","(19, 16, 20, 16, 7)","(19, 197, 148, 138, 198)"
5,4,"(7, 0, 19, 2, 14, 3, 18, 8, 17, 9, 4, 6, 15, 13, 11, 12, 10, 16, 5, 1)","(7, 2, 8, 13, 17, 12, 1, 10, 11, 16, 9, 7, 11, 5, 7, 13, 16, 9, 9, 14)","(12, 134, 134, 162, 169, 82, 13, 132, 31, 133, 126, 130, 62, 91, 135, 150, 137, 74, 18, 92)"
6,0,"(7, 12, 14, 1, 0, 4)","(15, 15, 18, 8, 19, 8)","(184, 39, 132, 54, 198, 114)"
6,1,"(1, 8, 16, 2, 11, 5, 14, 3, 9, 17, 6, 4, 19, 0, 10, 18, 12, 7, 13, 15)","(3, 14, 19, 20, 1, 2, 4, 12, 13, 17, 6, 2, 15, 16, 19, 12, 15, 1, 18, 19)","(27, 96, 17, 45, 70, 57, 149, 121, 104, 162, 163, 72, 58, 129, 195, 156, 67, 28, 115, 74)"
6,2,"(2, 4, 16, 12, 9, 5, 13, 19, 0, 3)","(11, 16, 13, 12, 4, 3, 13, 2, 13, 4)","(100, 46, 149, 27, 22, 87, 83, 190, 169, 91)"
6,3,"(0, 15, 10, 14, 13, 2, 4, 11, 18, 12, 7, 8, 5, 6, 19, 1, 16, 9, 17, 3)","(12, 7, 14, 2, 11, 15, 20, 9, 5, 12, 19, 12, 8, 16, 14, 6, 19, 7, 18, 10)","(79, 74, 153, 160, 96, 194, 84, 126, 16, 114, 166, 95, 34, 66, 110, 20, 121, 86, 50, 84)"
6,4,"(12, 11, 5, 8, 3, 4, 19)","(4, 3, 9, 17, 12, 2, 12)","(124, 165, 157, 19, 90, 131, 51)"
7,0,"(14, 11, 16, 19, 4, 0, 2, 13)","(10, 14, 18, 20, 14, 5, 5, 17)","(35, 139, 162, 190, 125, 161, 18, 125)"
7,1,"(15, 17, 7, 14, 5, 4, 6, 1, 3)","(8, 1, 14, 6, 7, 12, 11, 13, 18)","(114, 97, 192, 27, 83, 62, 151, 168, 27)"
7,2,"(5, 7, 0)","(12, 7, 14)","(88, 31, 140)"
7,3,"(3, 5, 12, 7, 11, 2)","(10, 8, 1, 2, 18, 2)","(179, 45, 40, 200, 154, 41)"
7,4,"(17, 12, 8, 13, 0)","(4, 3, 7, 16, 13)","(43, 171, 154, 31, 177)"
7,5,"(1, 0, 10, 12, 16, 18, 3, 6, 4, 17, 13, 7, 5, 15, 8, 19, 14, 11, 2)","(8, 2, 10, 4, 16, 19, 11, 16, 4, 11, 9, 3, 15, 4, 2, 8, 3, 5, 12)","(13, 51, 194, 103, 88, 25, 118, 20, 131, 141, 181, 33, 141, 170, 41, 124, 101, 124, 73)"
7,6,"(13, 14, 9)","(20, 19, 13)","(97, 44, 180)"
