kind,task,machine_selectable,process_time,power
2,5,"(9, 1, 19, 8, 4, 3, 18, 10, 11, 15, 16, 7, 14, 12, 6, 5, 0, 17)","(16, 9, 20, 5, 4, 12, 15, 8, 16, 6, 14, 15, 20, 4, 11, 3, 13, 14)","(66, 38, 78, 172, 174, 58, 134, 148, 90, 123, 187, 80, 164, 20, 150, 194, 198, 145)"
2,6,"(15, 9, 19, 10, 0, 12, 17, 14, 16)","(6, 14, 12, 7, 9, 9, 14, 9, 13)","(68, 180, 168, 133, 139, 24, 58, 100, 76)"
3,0,"(4, 3, 19, 2, 8, 9, 5, 1)","(11, 17, 10, 13, 14, 7, 11, 12)","(132, 30, 165, 65, 79, 100, 104, 90)"
3,1,"(19,)","(6,)","(70,)"
3,2,"(5, 13, 19, 9, 6)","(7, 8, 9, 5, 14)","(38, 44, 143, 195, 75)"
3,3,"(18, 14, 0, 8, 19, 2, 9, 12, 6, 3, 1, 17, 11)","(18, 17, 16, 11, 15, 20, 13, 17, 13, 7, 2, 19, 18)","(156, 199, 169, 18, 64, 107, 33, 89, 180, 89, 51, 73, 107)"
3,4,"(0, 1, 18, 4, 15, 10, 5)","(9, 17, 6, 11, 4, 1, 13)","(144, 153, 68, 65, 183, 37, 102)"
3,5,"(2,)","(18,)","(13,)"
3,6,"(8, 13, 17, 5, 6, 18, 0, 7, 2, 14, 15, 9, 19, 3, 11)","(3, 11, 19, 3, 1, 20, 15, 4, 18, 5, 8, 8, 1, 11, 8)","(198, 150, 94, 30, 137, 164, 92, 38, 133, 82, 73, 78, 73, 80, 46)"
3,7,"(15, 19, 9, 0, 1, 16, 13, 14)","(2, 4, 7, 15, 13, 5, 15, 15)","(183, 70, 188, 20, 166, 116, 77, 28)"
3,8,"(2, 11, 9, 17, 0, 15, 10, 19, 13, 6, 16, 3, 1, 12, 5, 4, 7, 8)","(5, 9, 7, 1, 7, 13, 2, 19, 11, 9, 10, 8, 15, 4, 6, 19, 3, 20)","(50, 14, 67, 53, 99, 153, 121, 20, 59, 38, 199, 15, 19, 23, 150, 25, 163, 76)"
3,9,"(5, 10, 7, 8, 19, 11, 9, 6, 0, 12, 2, 3, 18)","(17, 10, 7, 10, 5, 20, 17, 5, 11, 19, 1, 14, 12)","(150, 11, 90, 137, 178, 153, 117, 99, 105, 138, 77, 177, 49)"
4,0,"(0, 6, 10, 5, 17, 14, 19)","(14, 16, 5, 2, 3, 20, 4)","(156, 24, 23, 192, 132, 101, 152)"
4,1,"(8, 19, 2, 15, 10, 9, 11, 3, 17, 18, 12, 13)","(16, 9, 20, 6, 4, 4, 7, 10, 11, 1, 17, 16)","(39, 86, 83, 108, 86, 187, 29, 104, 96, 166, 189, 125)"
4,2,"(3, 8, 7, 5, 12, 16, 19, 2, 15, 14, 13, 0, 11, 6, 9, 10)","(18, 13, 14, 3, 4, 15, 20, 6, 7, 7, 3, 20, 2, 18, 20, 18)","(65, 176, 59, 56, 106, 159, 103, 86, 40, 10, 85, 28, 104, 86, 114, 114)"
4,3,"(19, 17, 4, 14, 2, 8, 0, 15, 10, 5, 13, 9, 18, 6, 7)","(7, 17, 2, 13, 15, 1, 17, 14, 19, 3, 17, 19, 5, 13, 17)","(67, 144, 119, 90, 95, 32, 26, 78, 184, 27, 30, 45, 157, 126, 173)"
4,4,"(3, 17, 8, 19, 2, 7, 0, 12, 11, 18, 13, 10, 16, 14)","(17, 9, 12, 7, 3, 11, 17, 6, 10, 15, 20, 8, 11, 20)","(40, 194, 160, 111, 15, 86, 163, 146, 79, 133, 41, 52, 194, 196)"
4,5,"(17, 1, 2, 5, 0, 16, 6, 13, 8, 19, 12, 10, 11, 9, 18, 7)","(14, 7, 5, 4, 18, 8, 13, 8, 12, 11, 17, 9, 18, 9, 19, 10)","(100, 72, 148, 91, 173, 166, 186, 66, 166, 168, 21, 189, 20, 195, 178, 165)"
4,6,"(17, 0, 1, 3, 12, 13)","(18, 7, 2, 4, 7, 4)","(181, 49, 36, 156, 43, 139)"
4,7,"(10, 11, 14, 4, 9, 3, 17, 15)","(3, 11, 7, 7, 10, 7, 18, 12)","(81, 127, 153, 179, 59, 87, 170, 111)"
4,8,"(8, 6, 17, 3, 15)","(19, 8, 1, 20, 2)","(66, 166, 40, 149, 37)"
4,9,"(12, 13, 3, 2, 16, 9, 17, 14, 10, 7, 5, 4, 15)","(7, 16, 5, 8, 17, 6, 3, 2, 11, 1, 16, 5, 19)","(92, 16, 164, 100, 120, 91, 142, 148, 99, 63, 113, 154, 149)"
5,0,"(13, 2, 11, 3, 8)","(17, 12, 14, 6, 17)","(70, 21, 111, 83, 73)"
5,1,"(18, 7, 5, 8, 13, 3, 0, 6)","(12, 6, 17, 6, 8, 16, 15, 3)","(26, 174, 159, 142, 42, 86, 196, 118)"
5,2,"(2,)","(2,)","(136,)"
5,3,"(17, 14, 4, 16, 11, 9, 12, 10, 8, 5)","(2, 3, 4, 9, 17, 19, 14, 5, 2, 9)","(155, 28, 105, 63, 95, 32, 75, 178, 20, 84)"
5,4,"(18, 1, 6, 2, 15, 11, 19, 3, 7, 12, 17, 5, 8, 10)","(20, 5, 17, 2, 10, 2, 9, 2, 7, 15, 13, 7, 18, 13)","(120, 158, 117, 17, 47, 131, 17, 100, 152, 166, 114, 40, 91, 167)"
5,5,"(2, 1, 10, 9, 4, 3, 15, 12, 14, 7, 6, 11, 16, 8)","(14, 11, 15, 3, 5, 4, 6, 3, 20, 10, 3, 16, 4, 13)","(68, 126, 13, 164, 17, 107, 166, 50, 104, 70, 194, 64, 96, 41)"
5,6,"(2, 15, 0, 11, 19, 3, 14, 12, 9, 6, 4, 17, 18)","(5, 12, 7, 12, 12, 17, 4, 13, 6, 2, 15, 2, 7)","(195, 154, 57, 125, 136, 37, 117, 200, 67, 171, 158, 153, 36)"
6,0,"(17, 18, 12, 13, 16, 11, 2)","(20, 3, 1, 7, 9, 9, 17)","(98, 195, 183, 135, 112, 34, 48)"
6,1,"(2, 18, 15, 4, 8, 0, 14)","(18, 16, 6, 6, 16, 11, 5)","(136, 120, 158, 195, 94, 127, 126)"
6,2,"(4, 2, 15, 13, 17, 9, 12, 16, 10, 18, 7, 19, 6, 8)","(2, 2, 10, 17, 14, 13, 18, 10, 12, 4, 6, 11, 18, 9)","(157, 171, 28, 177, 168, 27, 160, 65, 78, 80, 191, 155, 14, 43)"
6,3,"(10, 7, 14, 8, 16, 19, 4, 18, 2, 12, 0, 9, 5, 15, 17, 1, 11, 6, 13, 3)","(8, 20, 7, 19, 12, 7, 4, 7, 6, 19, 19, 19, 5, 6, 5, 19, 7, 1, 16, 7)","(93, 151, 130, 108, 168, 68, 76, 109, 55, 84, 186, 119, 52, 78, 162, 82, 108, 75, 155, 38)"
6,4,"(16, 10, 9, 13, 2, 8, 12, 14, 17, 3, 5, 19)","(5, 3, 7, 6, 1, 7, 20, 20, 20, 16, 2, 1)","(74, 51, 50, 200, 92, 118, 58, 177, 187, 144, 40, 182)"
6,5,"(4, 17, 0, 11, 16, 7, 15, 12, 5, 13)","(10, 19, 1, 12, 14, 6, 13, 10, 7, 15)","(149, 134, 108, 157, 75, 33, 119, 91, 132, 185)"
6,6,"(6, 10, 12, 18, 11, 2, 14, 9, 0, 3, 16)","(3, 17, 17, 6, 14, 1, 14, 2, 11, 9, 8)","(118, 88, 150, 13, 45, 182, 179, 35, 162, 32, 184)"
6,7,"(7, 4, 17, 14, 12, 16, 9, 1, 11, 15, 5)","(11, 10, 13, 6, 1, 6, 14, 6, 14, 15, 12)","(196, 74, 61, 184, 102, 100, 113, 101, 193, 121, 84)"
6,8,"(9, 6, 19, 13, 17, 12, 18, 8)","(15, 6, 17, 10, 19, 3, 8, 10)","(42, 49, 129, 99, 28, 80, 162, 30)"
6,9,"(9, 8, 1, 16, 11, 0, 15, 4, 10, 6, 19, 5, 3, 12, 18, 17, 14, 13, 7)","(19, 4, 17, 18, 5, 2, 8, 18, 15, 10, 9, 16, 2, 17, 8, 20, 17, 12, 9)","(40, 87, 43, 142, 159, 199, 32, 152, 127, 77, 133, 191, 86, 24, 112, 56, 24, 200, 163)"
7,0,"(0, 5, 14, 13, 2, 11, 15, 12, 17, 16, 1, 8, 7, 4, 10)","(20, 12, 19, 4, 7, 5, 5, 6, 7, 10, 2, 1, 2, 18, 15)","(152, 178, 97, 38, 59, 31, 97, 184, 194, 68, 79, 76, 24, 181, 183)"
7,1,"(7, 2, 19)","(7, 4, 12)","(191, 41, 58)"
7,2,"(16, 15, 8, 4, 5, 17, 13, 9, 3, 1, 7, 11, 19)","(20, 13, 5, 16, 6, 19, 18, 6, 7, 3, 4, 10, 2)","(88, 76, 23, 88, 155, 19, 162, 155, 98, 157, 176, 108, 114)"
7,3,"(3, 16, 12, 0, 17, 11, 1, 5, 4, 6, 9, 19, 2)","(19, 13, 2, 9, 16, 11, 19, 16, 16, 1, 11, 1, 18)","(50, 155, 50, 21, 144, 50, 145, 130, 51, 102, 164, 138, 62)"
7,4,"(1, 10, 3, 12, 13, 15, 5, 6, 14, 0, 19, 7, 9, 17, 18, 4, 2, 8, 16)","(7, 6, 11, 16, 12, 1, 10, 17, 12, 8, 16, 19, 18, 14, 8, 11, 10, 18, 11)","(190, 38, 38, 18, 89, 53, 145, 78, 39, 99, 17, 56, 50, 98, 35, 128, 144, 140, 102)"
7,5,"(8, 19, 15, 5, 12, 10, 17, 18, 4)","(16, 2, 19, 4, 11, 4, 14, 3, 12)","(66, 36, 126, 194, 103, 74, 185, 198, 66)"
7,6,"(7, 8, 1, 0, 12, 18, 2, 9, 16)","(20, 13, 15, 1, 19, 10, 8, 17, 17)","(150, 66, 48, 52, 136, 136, 75, 16, 144)"
7,7,"(7, 10, 2, 4, 12, 1, 5, 14, 17, 0, 9)","(13, 5, 19, 10, 8, 7, 9, 17, 3, 12, 8)","(119, 161, 50, 28, 132, 76, 154, 114, 55, 66, 135)"
7,8,"(15, 8, 5, 2, 9, 18, 3, 1, 14, 7, 11, 0, 16, 4, 10, 12, 13, 17, 6)","(6, 17, 8, 12, 4, 15, 13, 8, 11, 19, 10, 18, 14, 17, 14, 19, 20, 6, 8)","(82, 46, 33, 89, 111, 200, 100, 170, 33, 97, 43, 128, 151, 88, 35, 84, 175, 72, 46)"
7,9,"(3, 11, 7, 10, 1, 16, 6, 4, 17, 13, 2, 0, 19, 18, 9)","(18, 4, 6, 7, 15, 19, 14, 11, 20, 15, 8, 4, 10, 16, 16)","(156, 156, 36, 188, 98, 67, 92, 75, 93, 111, 124, 29, 37, 23, 105)"
8,0,"(2, 15, 14, 10, 9, 19, 18, 3, 8, 4, 1, 0)","(7, 3, 13, 7, 13, 16, 6, 4, 1, 7, 17, 7)","(99, 179, 104, 118, 82, 181, 28, 164, 80, 149, 106, 10)"
8,1,"(13,)","(15,)","(91,)"
8,2,"(3, 15, 4, 11, 2, 8, 13, 18, 17, 9, 16, 5, 7, 0, 10, 19, 12, 14, 1)","(14, 15, 1, 18, 3, 11, 10, 20, 12, 7, 18, 18, 3, 10, 17, 13, 15, 20, 17)","(133, 178, 21, 198, 84, 18, 164, 117, 26, 33, 128, 78, 167, 75, 179, 165, 170, 172, 112)"
8,3,"(12, 13)","(19, 7)","(187, 168)"
8,4,"(13, 18, 1)","(8, 6, 3)","(150, 49, 45)"
8,5,"(7, 13, 16, 19, 14, 15, 10, 4, 17, 11, 0, 2, 3, 12, 9, 5)","(15, 6, 13, 15, 11, 6, 13, 6, 9, 3, 3, 8, 8, 3, 2, 18)","(148, 148, 165, 31, 137, 174, 96, 127, 192, 110, 24, 126, 83, 95, 27, 79)"
9,0,"(7, 5, 4, 1, 10, 8, 17, 11, 19, 0, 14, 13, 15, 3, 16, 9)","(20, 17, 14, 2, 18, 4, 17, 16, 12, 6, 8, 2, 18, 16, 18, 9)","(158, 62, 129, 106, 185, 70, 175, 151, 44, 43, 179, 69, 186, 137, 129, 189)"
9,1,"(19, 1, 18, 3, 11, 10, 16, 9, 13, 15, 0, 8, 6, 7, 2, 4)","(20, 2, 8, 14, 6, 5, 15, 8, 18, 10, 1, 16, 5, 11, 16, 14)","(145, 61, 111, 199, 144, 155, 148, 83, 14, 111, 141, 156, 43, 32, 51, 128)"
9,2,"(4, 16, 5, 17, 19, 11, 7, 14, 10, 2, 8, 1, 9, 18)","(6, 16, 10, 20, 17, 3, 11, 1, 14, 1, 1, 13, 18, 19)","(23, 149, 117, 152, 82, 79, 52, 160, 121, 88, 102, 85, 135, 85)"
9,3,"(5, 1, 17, 16, 11, 7, 14, 8, 10, 4, 3, 2)","(18, 1, 11, 14, 12, 20, 7, 5, 2, 18, 2, 9)","(177, 90, 11, 23, 26, 28, 49, 103, 45, 92, 103, 180)"
9,4,"(4, 12, 3, 10, 7, 18, 19, 16, 11)","(12, 18, 8, 15, 6, 1, 13, 12, 4)","(103, 196, 184, 104, 150, 158, 47, 190, 33)"
9,5,"(2, 3, 14)","(5, 11, 2)","(54, 25, 122)"
9,6,"(15, 3, 16, 11, 13, 2, 9, 8, 1, 0, 19, 6, 17, 18, 14, 12, 10, 4, 7)","(15, 16, 7, 9, 2, 12, 16, 2, 11, 11, 6, 20, 2, 7, 18, 16, 12, 19, 15)","(123, 164, 84, 16, 186, 35, 175, 163, 193, 88, 26, 91, 70, 172, 185, 25, 125, 118, 76)"
9,7,"(10, 2, 17, 1, 7, 6, 15, 4, 18, 3, 5, 14, 13, 19, 11, 0, 12, 16)","(8, 7, 15, 4, 2, 3, 5, 6, 20, 2, 13, 4, 10, 3, 11, 1, 17, 11)","(147, 11, 11, 123, 147, 56, 182, 14, 174, 138, 53, 95, 69, 134, 135, 113, 112, 88)"
9,8,"(9, 14, 19, 17, 10, 3, 8, 18, 13, 6, 2, 4)","(5, 17, 19, 16, 18, 1, 11, 14, 5, 20, 19, 3)","(157, 28, 175, 35, 124, 17, 145, 95, 156, 76, 153, 130)"
10,0,"(17, 12, 14, 18, 15, 5, 0, 4, 1, 11, 6, 8, 10, 3, 2, 13, 7, 16, 9, 19)","(18, 11, 11, 1, 6, 3, 4, 4, 2, 10, 17, 9, 19, 8, 9, 7, 11, 20, 5, 1)","(89, 24, 113, 61, 125, 84, 24, 70, 137, 119, 127, 28, 78, 184, 106, 100, 55, 92, 114, 171)"
10,1,"(14, 18, 1, 2, 7, 5, 3, 6, 9, 15)","(1, 2, 10, 18, 8, 5, 11, 12, 19, 16)","(174, 196, 145, 41, 28, 172, 47, 33, 105, 149)"
10,2,"(1, 12, 3, 17, 4, 18, 14, 8, 6, 15, 5, 2)","(15, 7, 17, 13, 12, 8, 3, 18, 1, 10, 7, 3)","(101, 157, 53, 65, 84, 136, 38, 126, 160, 104, 63, 133)"
10,3,"(15, 9, 2, 6, 1, 17, 8, 4, 13)","(4, 8, 12, 3, 5, 15, 19, 3, 3)","(175, 10, 69, 63, 103, 57, 109, 133, 18)"
10,4,"(15, 5, 6, 2, 19, 13, 4, 14, 18, 3, 9, 10, 16, 11, 0, 1, 17, 12)","(11, 16, 6, 14, 15, 8, 5, 3, 3, 6, 17, 6, 5, 12, 16, 11, 16, 8)","(156, 100, 152, 27, 12, 131, 100, 85, 38, 180, 147, 67, 174, 43, 90, 159, 81, 74)"
11,0,"(0, 9, 12, 16, 3, 4)","(13, 6, 17, 17, 1, 7)","(158, 99, 34, 11, 173, 84)"
11,1,"(0, 13, 19, 16, 2, 5, 11, 18, 3, 1, 15)","(11, 17, 7, 11, 2, 9, 18, 10, 10, 6, 14)","(52, 194, 90, 150, 45, 92, 184, 15, 71, 137, 112)"
11,2,"(12, 0, 13, 10, 15, 19, 4, 5, 8, 9, 18, 16, 6, 7, 3)","(14, 6, 17, 8, 17, 19, 14, 11, 14, 7, 8, 11, 9, 20, 15)","(152, 17, 147, 89, 125, 148, 143, 88, 196, 191, 37, 127, 12, 165, 149)"
11,3,"(9, 11, 1, 2, 18)","(13, 3, 4, 10, 2)","(180, 22, 98, 120, 68)"
11,4,"(5, 3, 14, 11, 6, 9, 8, 1)","(5, 2, 1, 5, 1, 10, 1, 4)","(96, 32, 38, 13, 63, 75, 156, 47)"
11,5,"(12, 13, 8, 3, 16, 10, 15, 9, 17, 1, 19, 11, 0)","(12, 7, 15, 4, 11, 16, 15, 2, 15, 16, 8, 19, 11)","(62, 132, 141, 142, 76, 164, 45, 112, 132, 169, 189, 167, 114)"
11,6,"(16, 5, 19)","(10, 20, 6)","(30, 15, 66)"
12,0,"(3,)","(4,)","(66,)"
12,1,"(1, 9, 16, 4, 11, 14, 3, 12, 5, 8, 17, 13, 15, 6, 18, 7, 19, 0, 10, 2)","(4, 19, 18, 8, 14, 18, 16, 3, 8, 19, 14, 14, 18, 4, 17, 19, 1, 20, 4, 3)","(146, 89, 168, 58, 123, 102, 99, 199, 52, 65, 62, 32, 156, 181, 81, 12, 175, 147, 30, 119)"
12,2,"(9, 12, 13)","(11, 19, 16)","(159, 25, 10)"
12,3,"(19, 17, 3, 5, 15, 18, 2, 7, 6, 9, 11, 8, 1, 14, 13, 16, 4, 10, 0, 12)","(13, 4, 5, 13, 1, 6, 1, 14, 17, 12, 16, 5, 20, 19, 4, 6, 12, 14, 15, 11)","(161, 101, 49, 106, 103, 64, 101, 88, 97, 88, 198, 111, 170, 22, 48, 158, 60, 115, 165, 163)"
12,4,"(11, 5, 16)","(19, 3, 17)","(151, 143, 105)"
12,5,"(8, 1, 13, 17, 2, 7, 12, 11, 19, 6, 18, 16, 3, 0)","(7, 15, 1, 4, 12, 16, 4, 17, 4, 20, 9, 7, 15, 14)","(155, 22, 44, 16, 85, 75, 187, 170, 172, 112, 10, 93, 150, 22)"
12,6,"(11, 2, 15, 6, 19, 8, 14, 16, 7, 9, 10, 18, 0, 17, 3, 4, 5)","(6, 20, 10, 19, 10, 1, 11, 16, 4, 4, 16, 10, 14, 4, 8, 15, 8)","(146, 101, 45, 190, 105, 114, 159, 128, 24, 99, 91, 129, 22, 79, 132, 54, 45)"
13,0,"(16, 9, 4, 19, 5, 6, 14, 8, 0)","(16, 20, 17, 11, 2, 16, 18, 19, 4)","(184, 15, 131, 138, 26, 25, 25, 50, 135)"
13,1,"(13, 14, 15, 12)","(19, 6, 6, 9)","(47, 92, 91, 122)"
13,2,"(18, 5, 17, 2, 9, 14, 4, 1)","(7, 8, 3, 18, 1, 19, 6, 16)","(160, 178, 91, 84, 172, 107, 99, 34)"
13,3,"(11, 16, 5, 4, 8, 0, 17)","(12, 6, 20, 2, 17, 17, 14)","(163, 149, 128, 24, 136, 91, 105)"
13,4,"(0, 10, 5, 3, 17, 4, 8, 19, 14, 13, 15, 1, 7, 16, 2, 12, 18, 9, 6)","(15, 8, 2, 1, 5, 5, 7, 8, 8, 16, 18, 17, 15, 19, 20, 1, 20, 20, 12)","(200, 57, 195, 117, 83, 78, 78, 174, 138, 198, 154, 196, 45, 68, 193, 122, 44, 141, 54)"
13,5,"(19, 1, 10, 0, 4, 11, 17, 14, 16, 12, 9)","(4, 9, 10, 16, 5, 2, 19, 13, 5, 10, 17)","(185, 156, 37, 73, 147, 93, 200, 74, 50, 178, 42)"
13,6,"(12, 0, 14, 11, 6, 3, 13, 7, 4, 1, 5)","(16, 3, 11, 5, 5, 14, 15, 12, 14, 2, 11)","(198, 105, 47, 140, 99, 123, 50, 30, 68, 172, 104)"
13,7,"(10, 0, 18, 3, 1, 2, 12)","(1, 15, 16, 6, 19, 8, 16)","(132, 138, 191, 78, 66, 118, 177)"
14,0,"(6,)","(7,)","(54,)"
14,1,"(11, 4, 19, 12)","(5, 14, 2, 11)","(35, 18, 31, 117)"
14,2,"(10, 9, 16, 5, 2, 12, 18, 15, 7, 14, 8, 17, 13, 0, 6, 3, 1, 19, 11)","(18, 7, 15, 11, 1, 16, 14, 4, 17, 12, 14, 7, 17, 7, 7, 5, 18, 7, 4)","(91, 123, 77, 152, 157, 95, 28, 133, 15, 32, 123, 193, 195, 145, 142, 145, 59, 157, 48)"
14,3,"(6, 10, 7, 18, 14, 11, 4, 13, 1, 15, 17, 12, 9, 0, 8, 19, 3, 5)","(3, 16, 19, 2, 7, 14, 16, 10, 17, 17, 5, 2, 20, 5, 5, 7, 5, 3)","(58, 57, 127, 104, 67, 19, 148, 120, 164, 32, 55, 45, 89, 34, 19, 174, 187, 66)"
14,4,"(2, 3, 9, 14, 17, 4, 13, 19, 15, 1, 0, 5, 11, 16)","(6, 5, 6, 14, 13, 20, 10, 7, 4, 10, 5, 18, 6, 20)","(192, 42, 182, 168, 63, 99, 174, 54, 62, 18, 72, 92, 184, 69)"
14,5,"(8, 4, 14, 15, 2, 3, 13, 11, 1, 17, 6, 12, 7, 0)","(6, 13, 3, 5, 1, 3, 17, 18, 20, 18, 5, 6, 13, 4)","(167, 122, 41, 39, 193, 160, 34, 99, 55, 94, 139, 168, 60, 187)"
14,6,"(1, 11, 17, 12, 10)","(13, 13, 2, 10, 19)","(163, 177, 157, 195, 84)"
14,7,"(9, 16, 2, 6, 17, 3, 12, 0, 7, 10)","(2, 12, 4, 11, 13, 14, 18, 10, 17, 8)","(70, 76, 125, 61, 46, 94, 37, 185, 34, 135)"
14,8,"(16, 10, 8, 9, 5, 13, 3, 6, 14, 0, 12, 7, 1, 18, 4)","(15, 12, 3, 4, 6, 6, 10, 9, 9, 8, 10, 1, 2, 11, 1)","(46, 74, 41, 150, 155, 138, 165, 76, 107, 36, 85, 157, 125, 40, 166)"
