kind,task,machine_selectable,process_time
2,0,"(15, 17, 8, 2, 5, 11, 7, 4, 10, 14)","(18, 11, 18, 14, 13, 9, 7, 11, 17, 20)"
2,1,"(13, 17, 6, 8, 11, 0, 5, 16, 4, 7, 12, 3)","(16, 11, 16, 5, 14, 9, 9, 16, 7, 20, 14, 12)"
2,2,"(8, 13, 14, 6, 18, 19, 15, 7, 10, 3, 1, 4, 5, 16, 17, 11, 12, 2)","(20, 1, 14, 6, 6, 20, 19, 9, 14, 4, 8, 14, 11, 9, 14, 11, 1, 9)"
2,3,"(14, 17, 18, 3, 10, 19, 12, 11, 16, 1, 7, 9, 8, 13, 0, 5, 2, 6, 4)","(1, 2, 10, 13, 7, 11, 4, 5, 5, 16, 19, 12, 11, 14, 1, 14, 4, 15, 14)"
2,4,"(3, 6, 16, 18, 1, 0, 10, 13, 17, 15, 9, 7)","(1, 3, 17, 7, 2, 8, 8, 11, 12, 12, 15, 11)"
2,5,"(17, 0, 8, 19, 14, 12, 3, 13, 5, 7, 9, 16, 10, 18)","(18, 13, 16, 17, 2, 1, 3, 1, 5, 5, 19, 20, 13, 14)"
3,0,"(12, 13, 19, 3, 10, 4, 17, 1, 8, 11, 2)","(17, 3, 14, 17, 2, 4, 2, 2, 1, 8, 8)"
3,1,"(13, 16, 12, 15, 10, 4, 1, 17, 19)","(17, 17, 14, 16, 15, 16, 13, 12, 11)"
3,2,"(2, 12, 8, 0, 9, 5, 14, 3, 10)","(5, 7, 7, 18, 5, 16, 19, 5, 16)"
3,3,"(12, 15)","(2, 15)"
3,4,"(0, 3, 9, 4, 10, 15, 1, 6, 7, 11, 17, 13, 12, 5)","(15, 9, 14, 12, 15, 15, 20, 12, 8, 19, 6, 1, 4, 17)"
3,5,"(6, 2, 10, 15, 9, 12, 14, 4, 7)","(8, 19, 18, 11, 17, 4, 6, 11, 4)"
3,6,"(3, 12, 9, 7, 11, 10, 19, 4, 16, 13, 8, 15)","(17, 16, 8, 1, 5, 11, 10, 18, 4, 12, 18, 20)"
3,7,"(10, 6, 11, 2, 0, 18)","(2, 13, 9, 3, 16, 16)"
3,8,"(1, 4, 11, 18, 15, 9, 3, 14, 17, 16, 5, 6, 12, 8, 19, 7)","(14, 10, 6, 4, 20, 17, 3, 2, 11, 8, 19, 11, 16, 15, 18, 15)"
4,0,"(11, 9, 17, 12, 0, 5, 18, 4, 10, 15, 7)","(14, 15, 5, 17, 7, 13, 11, 20, 13, 13, 6)"
4,1,"(7, 14, 17, 1, 0, 12, 4)","(20, 2, 1, 3, 7, 7, 12)"
4,2,"(5, 3, 11, 16, 6, 4, 17, 18, 8, 15)","(1, 16, 7, 12, 12, 9, 12, 4, 16, 4)"
4,3,"(19, 15, 12, 9, 8, 4, 17)","(10, 14, 14, 18, 18, 1, 7)"
4,4,"(19, 10, 6, 13, 15, 4, 7, 9, 3, 0, 1, 11, 16, 18, 2, 12, 5, 14, 8, 17)","(3, 8, 12, 2, 1, 15, 11, 3, 11, 7, 11, 19, 17, 19, 3, 13, 1, 9, 18, 5)"
4,5,"(2, 8, 4)","(20, 19, 3)"
4,6,"(13, 7, 18, 14, 6, 4, 11, 16, 5, 2, 8, 17, 1, 9, 0, 15)","(2, 12, 7, 2, 10, 18, 1, 14, 18, 20, 9, 12, 12, 10, 12, 19)"
4,7,"(4, 2, 5, 16, 10, 7, 19, 6)","(16, 4, 2, 9, 10, 13, 11, 15)"
4,8,"(17, 19, 12, 7, 9, 8, 4, 5)","(16, 17, 13, 18, 8, 4, 2, 19)"
5,0,"(15, 8, 0, 14, 9, 6, 4, 10, 16, 18, 13)","(13, 15, 2, 20, 17, 19, 6, 5, 2, 15, 14)"
5,1,"(15, 19, 18, 12, 7, 9, 5, 0, 17, 6, 10, 14, 4, 2, 11, 3, 16)","(12, 17, 14, 10, 17, 9, 16, 16, 18, 18, 20, 5, 11, 9, 17, 14, 16)"
5,2,"(7, 11, 15, 19, 1, 14, 4, 8, 10, 2, 18, 0)","(9, 18, 20, 17, 10, 10, 17, 18, 10, 9, 8, 1)"
5,3,"(16, 6, 8, 14, 3, 2, 15)","(17, 12, 6, 4, 20, 11, 15)"
5,4,"(16, 2, 10, 3, 6, 5, 9, 4)","(14, 7, 14, 8, 14, 20, 4, 5)"
5,5,"(14, 16, 15, 19, 9, 2, 8, 11, 4, 1, 18, 3, 17)","(7, 2, 8, 18, 2, 1, 10, 14, 19, 6, 2, 4, 7)"
5,6,"(8, 6, 2, 0, 11, 12, 17, 4, 15, 1, 14, 13, 10, 5, 9)","(4, 6, 17, 20, 20, 10, 10, 12, 15, 7, 11, 19, 5, 15, 12)"
5,7,"(3, 15, 18, 6)","(16, 18, 7, 3)"
5,8,"(10, 15, 5, 9, 18, 1, 13, 4, 8, 12)","(14, 6, 10, 14, 14, 15, 17, 9, 12, 13)"
6,0,"(4, 14, 5, 8, 1, 11, 7, 13, 3, 6)","(12, 5, 18, 20, 1, 18, 19, 19, 2, 20)"
6,1,"(2, 19, 4, 0, 6, 5, 9, 13, 15, 8, 1)","(16, 13, 11, 7, 17, 15, 7, 9, 4, 8, 12)"
6,2,"(4, 10, 8)","(9, 16, 17)"
6,3,"(1, 19, 6, 13, 18, 2, 3, 11, 4, 0, 16, 17, 9, 12, 5, 15)","(10, 19, 18, 6, 7, 18, 10, 14, 4, 2, 20, 16, 1, 7, 15, 16)"
6,4,"(17, 6, 1, 15, 4, 11, 13, 2, 9, 0, 14, 3, 19, 12, 16, 18)","(4, 9, 20, 7, 14, 20, 11, 7, 9, 10, 9, 8, 10, 2, 3, 5)"
6,5,"(3, 19, 13, 9, 17, 0)","(16, 14, 10, 15, 3, 19)"
6,6,"(4, 11, 17, 10, 18, 19)","(18, 8, 19, 6, 14, 11)"
6,7,"(2, 10, 5, 11, 13, 4, 19, 9, 7, 17, 16, 15, 14, 12, 3, 18, 0)","(3, 10, 13, 20, 6, 3, 8, 4, 11, 6, 4, 3, 18, 13, 1, 14, 17)"
6,8,"(8, 7, 13, 4, 6, 0)","(14, 13, 10, 14, 14, 16)"
6,9,"(11, 7, 12, 14, 9, 10, 15, 4, 1, 5, 6, 18)","(13, 19, 19, 19, 2, 19, 1, 6, 6, 10, 20, 7)"
7,0,"(14, 5, 6, 0, 3, 4, 16, 1)","(13, 1, 17, 8, 15, 15, 13, 13)"
7,1,"(5, 14)","(15, 12)"
7,2,"(2, 10, 14, 12, 13, 1, 18, 17, 7, 9, 8, 4, 6, 16, 0, 11, 3, 19)","(3, 6, 5, 19, 20, 10, 1, 5, 1, 16, 11, 9, 3, 6, 12, 14, 4, 3)"
7,3,"(11, 17, 1, 2, 18, 14)","(19, 18, 8, 14, 1, 3)"
7,4,"(0, 18, 6, 15, 2, 19, 16, 4, 10, 14, 1, 8, 13)","(16, 18, 9, 19, 3, 18, 8, 18, 9, 17, 13, 5, 9)"
7,5,"(10, 4, 1, 11)","(6, 1, 20, 9)"
7,6,"(5, 12, 15, 13, 9, 10, 14, 16, 7, 11, 3, 17, 8, 2, 1, 0, 6, 19, 18)","(8, 8, 8, 20, 17, 19, 20, 7, 13, 20, 19, 14, 17, 14, 9, 7, 10, 9, 13)"
7,7,"(6, 14, 2, 15, 9, 16, 11, 4, 1, 12, 8, 3, 7, 19)","(19, 14, 7, 18, 6, 5, 4, 6, 6, 13, 10, 10, 9, 8)"
8,0,"(14, 16, 17, 2, 13, 18, 19, 3, 7, 0, 10, 11, 6, 5, 15, 8)","(3, 7, 6, 18, 5, 19, 10, 3, 20, 8, 8, 17, 3, 7, 16, 4)"
8,1,"(4, 1, 12, 2, 5, 8, 10, 14, 3, 19, 17, 15, 13)","(12, 17, 8, 12, 20, 5, 1, 3, 19, 13, 4, 20, 8)"
8,2,"(5, 14, 13, 17, 3, 11, 12, 15, 2, 10, 6, 1)","(18, 2, 13, 14, 7, 16, 11, 20, 3, 12, 15, 20)"
8,3,"(12, 18, 14, 17, 13, 2, 7, 9, 6, 4, 11, 1, 8)","(14, 11, 10, 1, 12, 6, 2, 6, 9, 5, 2, 10, 3)"
8,4,"(8, 13, 18, 14, 1, 0, 17, 5, 12, 10, 4, 3)","(5, 5, 7, 14, 5, 6, 16, 17, 6, 6, 3, 6)"
8,5,"(15, 19, 3, 17, 7, 11, 14, 16, 18, 10, 2)","(19, 1, 15, 10, 11, 4, 14, 1, 18, 1, 8)"
8,6,"(1, 2, 8, 17)","(2, 3, 16, 2)"
8,7,"(15, 7, 9, 18, 19, 3, 1, 10, 14, 0, 12, 11, 16, 6, 4, 17, 5, 8, 13, 2)","(13, 5, 4, 12, 15, 1, 7, 8, 16, 12, 8, 3, 5, 1, 10, 10, 1, 9, 10, 9)"
8,8,"(13, 5, 15, 10, 19, 17, 9, 18, 7, 1, 6, 0, 2, 3)","(12, 9, 11, 15, 13, 11, 16, 1, 9, 14, 4, 16, 19, 10)"
9,0,"(15, 13, 18, 6, 3, 19, 16, 8, 7, 9, 10, 0, 1, 12)","(10, 11, 18, 16, 11, 8, 3, 6, 7, 6, 14, 14, 3, 15)"
9,1,"(12, 18, 15, 6, 0, 11, 2, 19)","(8, 19, 1, 15, 11, 1, 13, 10)"
9,2,"(15, 8)","(5, 13)"
9,3,"(9, 12, 2, 17, 18, 1, 6)","(11, 4, 5, 8, 18, 20, 2)"
9,4,"(7, 10, 15, 17, 5, 4, 11, 6, 14, 9, 8, 0, 13, 16)","(8, 17, 9, 20, 12, 14, 1, 17, 7, 17, 1, 4, 4, 8)"
9,5,"(5, 18, 8, 9, 4, 1, 13)","(2, 11, 13, 3, 18, 6, 7)"
9,6,"(11, 12, 9, 10, 14, 7, 1, 15, 18, 5, 13, 19, 8, 17, 0, 2, 16, 3, 6, 4)","(5, 19, 14, 10, 8, 16, 9, 19, 9, 8, 5, 17, 11, 10, 7, 5, 1, 16, 6, 17)"
9,7,"(11, 3)","(2, 1)"
9,8,"(14, 17, 3, 12, 15, 16, 9, 4, 18, 11, 13, 19, 0, 8, 10, 7, 6, 5, 2, 1)","(1, 19, 12, 19, 3, 8, 20, 7, 18, 6, 8, 2, 20, 3, 12, 17, 17, 18, 4, 16)"
