kind,task,machine_selectable,process_time,power
2,4,"(0, 6, 9, 3, 14, 11, 2, 12, 10, 4)","(7, 15, 10, 12, 16, 8, 6, 9, 9, 9)","(169, 166, 34, 59, 95, 70, 199, 192, 179, 199)"
2,5,"(8, 6, 9, 7, 1)","(9, 14, 16, 5, 1)","(172, 198, 43, 100, 188)"
2,6,"(9, 6, 13, 8, 11, 5, 3)","(10, 11, 11, 4, 6, 8, 8)","(25, 37, 183, 111, 163, 81, 144)"
3,0,"(11, 0, 7, 5, 10, 12, 4, 6, 1, 3, 13, 14)","(18, 14, 18, 13, 12, 19, 5, 13, 6, 17, 5, 11)","(43, 159, 85, 110, 116, 185, 33, 36, 78, 166, 59, 147)"
3,1,"(3, 0, 9, 14, 4, 11, 12, 1, 10, 6, 7)","(9, 19, 17, 7, 11, 14, 17, 10, 11, 20, 5)","(18, 152, 82, 124, 90, 118, 77, 111, 160, 103, 21)"
3,2,"(14, 8, 5, 6, 9, 1, 7, 3, 0, 4, 11, 2)","(9, 6, 16, 20, 15, 14, 11, 19, 2, 2, 7, 10)","(97, 156, 84, 186, 102, 24, 119, 16, 30, 18, 172, 10)"
3,3,"(14, 4, 12, 9, 1, 7, 0, 2, 10, 8, 6, 3, 11, 13)","(19, 14, 9, 8, 13, 6, 4, 13, 10, 18, 6, 19, 16, 7)","(85, 51, 66, 156, 120, 108, 100, 57, 104, 148, 78, 15, 102, 171)"
3,4,"(8, 2, 0, 14, 7, 4, 11, 6, 13, 10, 5, 9, 1, 3, 12)","(4, 7, 5, 13, 11, 11, 10, 12, 13, 15, 2, 11, 17, 8, 19)","(35, 10, 102, 63, 134, 145, 46, 149, 155, 193, 69, 170, 197, 105, 152)"
3,5,"(8, 3, 14, 11, 2, 9, 5, 13, 7, 0, 1)","(18, 5, 12, 1, 12, 7, 1, 3, 5, 3, 3)","(69, 22, 120, 61, 149, 141, 13, 26, 86, 46, 164)"
3,6,"(9,)","(13,)","(11,)"
3,7,"(11, 10, 2, 0, 6, 9, 12, 8, 4, 7, 3)","(15, 19, 2, 2, 10, 8, 10, 11, 10, 16, 9)","(198, 180, 51, 91, 113, 16, 38, 137, 159, 83, 115)"
4,0,"(13, 12, 9, 4, 7, 10, 1, 2, 8, 11, 14)","(15, 17, 13, 20, 18, 13, 5, 13, 15, 12, 7)","(29, 141, 197, 145, 53, 151, 91, 42, 60, 138, 144)"
4,1,"(12, 1, 7, 5, 6, 2)","(9, 3, 9, 4, 19, 7)","(37, 121, 185, 57, 90, 21)"
4,2,"(14, 10)","(16, 14)","(52, 22)"
4,3,"(6, 0, 7, 8, 10, 4, 2, 9, 11, 5, 13, 1, 14, 3, 12)","(2, 16, 16, 12, 15, 6, 3, 15, 10, 15, 15, 6, 4, 6, 11)","(169, 48, 199, 58, 168, 112, 75, 192, 11, 196, 67, 42, 140, 184, 155)"
4,4,"(4, 7, 3)","(4, 2, 17)","(16, 15, 25)"
4,5,"(10, 14, 6, 1, 2, 4, 9, 3, 8, 11)","(6, 5, 19, 14, 10, 12, 14, 6, 7, 5)","(131, 95, 200, 69, 44, 121, 47, 67, 34, 42)"
4,6,"(5, 14, 3)","(4, 12, 18)","(32, 109, 117)"
4,7,"(5, 12, 7, 9, 8, 1, 10, 2)","(8, 15, 1, 8, 20, 11, 8, 19)","(51, 40, 12, 165, 126, 55, 25, 182)"
5,0,"(10, 13, 9, 3)","(6, 8, 2, 4)","(184, 123, 83, 141)"
5,1,"(0, 2, 6, 14, 1, 3, 5, 4, 9, 12, 10)","(13, 20, 12, 9, 18, 5, 4, 14, 14, 9, 2)","(154, 90, 192, 141, 32, 16, 13, 98, 62, 56, 173)"
5,2,"(6, 0, 13, 5, 14, 11)","(5, 10, 10, 9, 6, 18)","(15, 140, 84, 88, 63, 153)"
5,3,"(14, 11, 3, 0, 9)","(17, 14, 15, 3, 20)","(153, 190, 24, 76, 56)"
5,4,"(8,)","(2,)","(76,)"
6,0,"(10,)","(8,)","(124,)"
6,1,"(11,)","(11,)","(117,)"
6,2,"(11, 6, 1)","(14, 19, 1)","(22, 55, 127)"
6,3,"(7, 3, 0, 14, 6, 11, 8, 9, 4, 1, 10, 5)","(2, 5, 4, 3, 18, 8, 15, 6, 2, 18, 5, 8)","(149, 158, 41, 96, 113, 48, 94, 190, 115, 17, 13, 22)"
6,4,"(13, 3, 8, 2, 1, 9, 7, 4, 6)","(13, 3, 18, 20, 20, 12, 6, 3, 13)","(136, 170, 49, 180, 160, 110, 80, 73, 29)"
6,5,"(1, 3, 9, 7, 12, 2, 13)","(19, 3, 16, 13, 1, 13, 13)","(128, 94, 97, 144, 101, 48, 159)"
7,0,"(9, 8)","(3, 16)","(49, 156)"
7,1,"(6, 0, 14, 5, 11, 3, 1, 13, 2)","(12, 14, 9, 6, 13, 12, 5, 2, 6)","(78, 173, 200, 197, 61, 104, 159, 190, 142)"
7,2,"(3, 10, 12, 14, 8, 7, 4, 2, 6, 13, 11, 9, 0, 1)","(1, 5, 15, 6, 3, 16, 16, 9, 16, 3, 4, 10, 1, 2)","(190, 187, 196, 89, 189, 177, 64, 107, 155, 185, 181, 190, 17, 36)"
7,3,"(1, 3, 7, 6, 8)","(8, 17, 6, 17, 15)","(10, 117, 137, 104, 176)"
7,4,"(1, 9, 8, 12, 4)","(3, 5, 12, 6, 7)","(185, 14, 27, 180, 194)"
7,5,"(12, 6, 4)","(16, 12, 10)","(44, 29, 143)"
7,6,"(7, 3, 5, 8, 11, 9)","(7, 14, 6, 1, 3, 11)","(164, 68, 87, 131, 16, 99)"
7,7,"(0, 10, 9, 6, 11, 3, 13, 1, 2)","(12, 15, 10, 6, 1, 3, 3, 17, 10)","(117, 184, 68, 127, 175, 122, 153, 12, 76)"
7,8,"(13, 10, 7, 14, 6, 1, 2, 12, 0, 3, 8, 11, 9)","(15, 8, 11, 10, 13, 2, 4, 6, 15, 2, 4, 4, 9)","(122, 60, 47, 42, 150, 130, 137, 194, 146, 115, 78, 97, 89)"
8,0,"(1, 9, 2, 3, 10, 0, 14, 11, 7, 4)","(11, 18, 2, 3, 1, 4, 16, 13, 19, 13)","(11, 162, 118, 30, 64, 132, 117, 40, 194, 166)"
8,1,"(7,)","(18,)","(127,)"
8,2,"(9, 4, 7)","(1, 17, 2)","(148, 161, 122)"
8,3,"(13, 0, 7, 8, 12, 5, 6, 3, 9, 11)","(3, 6, 1, 5, 4, 3, 19, 1, 9, 7)","(139, 151, 161, 51, 35, 55, 140, 101, 142, 67)"
8,4,"(8, 2, 5, 11, 4, 7)","(10, 2, 8, 10, 17, 18)","(130, 171, 55, 73, 25, 52)"
9,0,"(8, 4, 0, 13, 10, 6, 14)","(15, 8, 3, 19, 18, 10, 8)","(103, 122, 109, 130, 32, 134, 171)"
9,1,"(12, 6, 1, 4, 14, 8, 11, 9, 0, 3, 13)","(15, 3, 9, 5, 3, 20, 11, 16, 17, 15, 3)","(111, 117, 69, 166, 168, 74, 51, 13, 65, 39, 99)"
9,2,"(1, 12, 2, 6, 7, 13, 14, 0, 10, 3, 8, 11, 9, 5)","(4, 5, 4, 11, 1, 2, 2, 15, 13, 8, 8, 9, 4, 14)","(148, 43, 20, 117, 69, 43, 188, 43, 162, 93, 44, 66, 56, 106)"
9,3,"(14, 3, 11)","(4, 12, 19)","(28, 33, 188)"
9,4,"(5, 4, 12, 2, 13, 8, 1)","(15, 3, 13, 8, 12, 18, 1)","(111, 189, 146, 107, 182, 142, 186)"
10,0,"(2,)","(20,)","(47,)"
10,1,"(4, 6, 9, 5, 13, 12, 2, 8, 0, 1)","(10, 19, 16, 1, 2, 12, 14, 18, 11, 20)","(143, 17, 12, 36, 198, 128, 79, 197, 108, 104)"
10,2,"(6, 2, 1, 9, 7, 14, 5, 3, 4, 8, 11)","(9, 5, 16, 10, 3, 12, 14, 12, 12, 11, 2)","(115, 46, 22, 35, 61, 143, 178, 168, 76, 145, 128)"
10,3,"(0, 2)","(15, 13)","(175, 176)"
10,4,"(9,)","(7,)","(40,)"
10,5,"(4, 5, 1, 9, 7)","(4, 15, 9, 5, 16)","(148, 82, 20, 175, 107)"
11,0,"(0, 7, 8, 14, 5, 4, 9, 3, 1, 13, 12, 11, 6, 2, 10)","(8, 16, 8, 9, 6, 19, 1, 19, 15, 6, 12, 19, 3, 8, 19)","(17, 139, 96, 72, 137, 12, 54, 103, 27, 97, 60, 120, 63, 129, 181)"
11,1,"(8, 0, 7, 2, 12, 6, 3, 13, 14)","(10, 20, 4, 19, 10, 10, 16, 16, 9)","(155, 70, 138, 66, 57, 12, 110, 123, 30)"
11,2,"(1, 11, 2, 14, 8, 12, 10)","(9, 11, 7, 3, 20, 6, 16)","(31, 111, 48, 100, 86, 109, 124)"
11,3,"(12,)","(9,)","(60,)"
11,4,"(9, 2, 1)","(17, 5, 16)","(82, 180, 45)"
11,5,"(14, 10, 6)","(4, 13, 19)","(115, 109, 195)"
11,6,"(2, 9, 13, 14, 5, 12, 11, 8, 7, 4, 3, 1)","(11, 2, 1, 20, 2, 12, 1, 3, 13, 5, 3, 2)","(79, 123, 195, 114, 131, 84, 84, 154, 29, 102, 122, 121)"
11,7,"(6, 9, 1, 5)","(18, 7, 2, 18)","(161, 175, 37, 151)"
11,8,"(0, 7, 5, 2, 3, 12)","(16, 19, 14, 18, 7, 12)","(55, 154, 83, 81, 141, 74)"
11,9,"(12, 13, 4, 9, 11, 5, 2, 8, 7, 6)","(19, 20, 1, 4, 1, 17, 18, 13, 2, 3)","(54, 43, 12, 155, 87, 177, 113, 101, 168, 129)"
12,0,"(9, 14, 6, 5, 13, 8, 3, 1, 0, 2, 4, 10, 12, 11, 7)","(18, 9, 19, 12, 1, 18, 15, 19, 1, 18, 19, 7, 12, 19, 16)","(74, 120, 112, 132, 43, 149, 180, 41, 120, 95, 200, 19, 80, 128, 94)"
12,1,"(7, 3, 4, 8, 1, 2, 10)","(15, 4, 16, 4, 5, 5, 8)","(118, 174, 36, 198, 188, 130, 179)"
12,2,"(7,)","(14,)","(177,)"
12,3,"(9, 1, 7, 4, 14, 13, 5, 3, 10)","(4, 8, 1, 10, 14, 4, 6, 12, 17)","(169, 13, 54, 26, 167, 83, 107, 192, 64)"
12,4,"(7, 11, 9, 0, 12, 8, 3, 10, 4)","(20, 18, 16, 2, 18, 5, 10, 18, 9)","(154, 188, 122, 178, 88, 185, 17, 126, 151)"
12,5,"(4, 10, 1, 14, 2, 12, 5)","(20, 16, 14, 4, 3, 7, 5)","(56, 151, 16, 17, 70, 173, 157)"
13,0,"(4, 0, 7, 2)","(7, 5, 14, 10)","(29, 14, 159, 199)"
13,1,"(12, 10, 4, 2, 6, 5, 14, 11)","(5, 20, 14, 5, 12, 11, 13, 12)","(102, 43, 135, 143, 125, 104, 104, 188)"
13,2,"(13, 5, 8, 2, 4, 1, 9, 12, 6, 10, 7, 3, 0)","(8, 3, 14, 11, 9, 10, 2, 7, 18, 18, 3, 16, 8)","(38, 75, 106, 71, 106, 47, 174, 141, 119, 39, 141, 34, 176)"
13,3,"(9, 0, 8, 2, 1, 3, 10, 11, 12, 4, 13, 14, 6, 5)","(12, 4, 12, 7, 3, 12, 18, 6, 5, 10, 5, 11, 17, 10)","(97, 181, 103, 54, 68, 95, 52, 39, 199, 180, 84, 86, 32, 164)"
13,4,"(11, 6, 2, 14, 10, 1)","(3, 9, 11, 12, 2, 2)","(82, 52, 69, 170, 187, 183)"
13,5,"(12, 5, 9, 11, 10, 2, 0, 6)","(6, 3, 20, 7, 20, 8, 6, 16)","(56, 51, 163, 33, 110, 65, 105, 174)"
13,6,"(8, 11, 0, 2, 3)","(10, 20, 6, 7, 16)","(125, 62, 22, 90, 85)"
14,0,"(12, 6, 13, 11, 10, 1, 4, 9, 3, 0, 2, 8)","(20, 17, 14, 16, 2, 8, 9, 9, 10, 14, 6, 2)","(149, 34, 14, 55, 190, 189, 92, 13, 176, 121, 165, 54)"
14,1,"(0, 5, 7, 8, 11, 4, 14, 12, 6, 10, 2, 13, 3)","(20, 14, 2, 20, 17, 3, 9, 3, 10, 20, 5, 13, 16)","(160, 73, 189, 79, 85, 189, 85, 86, 50, 51, 117, 104, 23)"
14,2,"(12, 6, 0, 7, 5, 14, 9, 1, 3, 2)","(8, 20, 16, 1, 4, 9, 14, 10, 12, 1)","(168, 48, 196, 137, 91, 41, 105, 82, 126, 10)"
14,3,"(0, 3, 5, 1)","(2, 12, 12, 16)","(199, 49, 138, 66)"
14,4,"(5, 11, 4, 3, 2, 7, 10, 0, 13, 1, 8, 6, 9)","(15, 12, 17, 10, 9, 16, 19, 14, 1, 13, 5, 18, 12)","(187, 100, 179, 152, 87, 48, 54, 19, 51, 174, 39, 126, 11)"
